,name,production,distributor,artist,st_day,ed_day,score,rank,장르,런타임,성별,활동유형
12441,We Don`t Talk Anymore,Artist Partners,Warner Music,Charlie Puth,2019-10-27,2019-11-02,2870170,196,POP / 팝,03:38:00,남성,솔로
12442,이 노래가 클럽에서 나온다면,인디안레이블,지니뮤직,우디,2019-10-27,2019-11-02,2832169,197,가요 / 인디,03:39:00,남성,솔로
12443,우리 시작해도 괜찮을까요,엔씨소프트,카카오 M,"정준일, 권진아",2019-10-27,2019-11-02,2829361,198,가요 / 발라드,04:53:00,혼성,프로젝트
12444,오늘 밤에,뮤직K,카카오 M,홍진영,2019-10-27,2019-11-02,2817547,199,가요 / 트로트,03:01:00,여성,솔로
12445,Thunder,"KIDinaKORNER, Interscope Records",Universal Music,Imagine Dragons,2019-10-27,2019-11-02,2804569,200,POP / 락,03:07:00,남성,그룹
12446,Love poem,카카오 M,카카오 M,아이유,2019-11-03,2019-11-09,64430644,1,가요 / 발라드,04:18:00,여성,솔로
12447,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",YG Entertainment,YG PLUS,악동뮤지션,2019-11-03,2019-11-09,42928090,2,가요 / 발라드,04:50:00,혼성,듀엣
12448,인기,밀리언마켓,Dreamus,MC몽,2019-11-03,2019-11-09,41597279,3,가요 / 랩/힙합,04:02:00,남성,솔로
12449,불티,SM Entertainment,Dreamus,태연,2019-11-03,2019-11-09,39532691,4,가요 / 댄스,03:38:00,여성,솔로
12450,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"Stone Music Entertainment, 삼화네트웍스","지니뮤직, Stone Music Entertainment",장범준,2019-11-03,2019-11-09,35712624,5,OST / 드라마,02:49:00,남성,솔로
12451,새 사랑,더하기미디어,카카오 M,송하예,2019-11-03,2019-11-09,35156868,6,가요 / 발라드,03:38:00,여성,솔로
12452,조금 취했어,"엔에스씨컴퍼니, 디원미디어",카카오 M,임재현,2019-11-03,2019-11-09,31360618,7,가요 / 인디,04:18:00,남성,솔로
12453,사랑이란 멜로는 없어,스튜디오 오드리,카카오 M,전상근,2019-11-03,2019-11-09,28739931,8,가요 / 발라드,04:35:00,남성,솔로
12454,있어줘요,리메즈,카카오 M,장덕철,2019-11-03,2019-11-09,26920495,9,가요 / 인디,03:36:00,남성,그룹
12455,샤넬,밀리언마켓,Dreamus,MC몽,2019-11-03,2019-11-09,26301316,10,가요 / 랩/힙합,04:01:00,남성,솔로
12456,안녕,냠냠엔터테인먼트,카카오 M,폴킴,2019-11-03,2019-11-09,25919035,11,OST / 드라마,03:45:00,남성,솔로
12457,오늘도 빛나는 너에게,MAKTUB Company,Warner Music,마크툽,2019-11-03,2019-11-09,24782595,12,가요 / 인디,04:26:00,남성,솔로
12458,시든 꽃에 물을 주듯,엔터테인먼트뉴오더,카카오 M,HYNN,2019-11-03,2019-11-09,23156479,13,가요 / 발라드,03:19:00,여성,솔로
12459,워커홀릭,쇼파르뮤직,카카오 M,볼빨간사춘기,2019-11-03,2019-11-09,22804869,14,가요 / 인디,03:11:00,여성,솔로
12460,니 소식,더하기미디어,카카오 M,송하예,2019-11-03,2019-11-09,22384006,15,가요 / 발라드,04:00:00,여성,솔로
12461,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,카카오 M,노을,2019-11-03,2019-11-09,21868231,16,가요 / 발라드,03:36:00,남성,그룹
12462,포장마차,How엔터테인먼트,NHN벅스,황인욱,2019-11-03,2019-11-09,20863243,17,가요 / 발라드,03:54:00,남성,솔로
12463,2002,Atlantic Records UK,Warner Music,Anne-Marie,2019-11-03,2019-11-09,19077967,18,POP / 팝,03:07:00,여성,솔로
12464,LION,Stone Music Entertainment,지니뮤직,(여자)아이들,2019-11-03,2019-11-09,18936484,19,가요 / 전체,03:31:00,여성,그룹
12465,허전해,뉴런뮤직,카카오 M,폴킴,2019-11-03,2019-11-09,18900325,20,가요 / R&B/소울,03:53:00,남성,솔로
12466,가을밤 떠난 너,넥스타엔터테인먼트,카카오 M,케이시,2019-11-03,2019-11-09,18452154,21,가요 / 발라드,04:14:00,여성,솔로
12467,떨어지는 낙엽까지도,"Stone Music Entertainment, Studio blu",지니뮤직,헤이즈,2019-11-03,2019-11-09,18394788,22,가요 / R&B/소울,03:23:00,여성,솔로
12468,기억해줘요 내 모든 날과 그때를,냠냠엔터테인먼트,카카오 M,거미,2019-11-03,2019-11-09,18239439,23,OST / 드라마,03:49:00,여성,솔로
12469,사랑에 연습이 있었다면,"엔에스씨컴퍼니, 디원미디어",카카오 M,임재현,2019-11-03,2019-11-09,17647146,24,가요 / 발라드,04:16:00,남성,솔로
12470,5월의 밤,The Black Label,YG PLUS,자이언티,2019-11-03,2019-11-09,17317296,25,가요 / 발라드,03:17:00,남성,솔로
12471,Senorita,"Island Records, a division of UMG Recordings, Inc.",Universal Music,"Shawn Mendes, Camila Cabello",2019-11-03,2019-11-09,17027927,26,POP / 팝,03:11:00,혼성,프로젝트
12472,Senorita,"Island Records, a division of UMG Recordings, Inc.",Universal Music,"Shawn Mendes, Camila Cabello",2019-11-03,2019-11-09,17027927,26,POP / 팝,03:11:00,혼성,프로젝트
12473,Feel Special,JYP Entertainment,Dreamus,TWICE,2019-11-03,2019-11-09,16298670,27,가요 / 댄스,03:27:00,여성,그룹
12474,사랑이 식었다고 말해도 돼,먼데이키즈 컴퍼니,카카오 M,먼데이 키즈,2019-11-03,2019-11-09,16153382,28,가요 / 발라드,03:41:00,남성,솔로
12475,술이 문제야,젤리피쉬 엔터테인먼트,"지니뮤직, Stone Music Entertainment","장혜진, 윤민수",2019-11-03,2019-11-09,16135588,29,가요 / 발라드,04:07:00,혼성,프로젝트
12476,"모든 날, 모든 순간",SM Entertainment,Dreamus,폴킴,2019-11-03,2019-11-09,16123969,30,OST / 드라마,03:31:00,남성,솔로
12477,내 생애 가장 행복한 시간 Part.2,밀리언마켓,Dreamus,MC몽,2019-11-03,2019-11-09,16073981,31,가요 / 랩/힙합,04:42:00,남성,솔로
12478,그대라는 시,냠냠엔터테인먼트,카카오 M,태연,2019-11-03,2019-11-09,15694066,32,OST / 드라마,03:30:00,여성,솔로
12479,bad guy,"Darkroom, Interscope Records",Universal Music,Billie Eilish,2019-11-03,2019-11-09,14939094,33,POP / 락,03:14:00,여성,솔로
12480,이별은 늘 그렇게,플레이엠엔터테인먼트,카카오 M,허각,2019-11-03,2019-11-09,14881893,34,가요 / 발라드,04:05:00,남성,솔로
12481,이별주,How엔터테인먼트,NHN벅스,황인욱,2019-11-03,2019-11-09,14504192,35,가요 / 발라드,03:25:00,남성,솔로
12482,헤어지자,RBW,카카오 M,휘인,2019-11-03,2019-11-09,14499799,36,가요 / 발라드,04:13:00,여성,솔로
12483,작은 것들을 위한 시,빅히트 엔터테인먼트,Dreamus,방탄소년단,2019-11-03,2019-11-09,14490577,37,가요 / 랩/힙합,03:50:00,남성,그룹
12484,사계,SM Entertainment,Dreamus,태연,2019-11-03,2019-11-09,13768145,38,가요 / 발라드,03:08:00,여성,솔로
12485,너를 만나,뉴런뮤직,카카오 M,폴킴,2019-11-03,2019-11-09,13669572,39,가요 / 발라드,04:41:00,남성,솔로
12486,BAND,앰비션뮤직,"지니뮤직, Stone Music Entertainment","창모, Hash Swan, ASH ISLAND, 김효은",2019-11-03,2019-11-09,12997664,40,가요 / 랩/힙합,04:06:00,남성,프로젝트
12487,다시 만날까 봐,J-SOUL COMPANY,카카오 M,V.O.S,2019-11-03,2019-11-09,12874093,41,가요 / 발라드,03:33:00,남성,그룹
12488,헤어져줘서 고마워,메이저나인,지니뮤직,벤,2019-11-03,2019-11-09,12673792,42,가요 / 발라드,04:14:00,여성,솔로
12489,우리 어떻게 할까요,SM Entertainment,Dreamus,첸,2019-11-03,2019-11-09,12390382,43,가요 / 발라드,03:41:00,남성,솔로
12490,Paris In The Rain,뮤직테이블,NHN벅스,Lauv,2019-11-03,2019-11-09,12258465,44,POP / 팝,03:25:00,남성,솔로
12491,나의 어깨에 기대어요,냠냠엔터테인먼트,카카오 M,10cm,2019-11-03,2019-11-09,11945066,45,OST / 드라마,03:31:00,남성,솔로
12492,Speechless,"Disney Enterprises,Inc.",Universal Music,Naomi Scott,2019-11-03,2019-11-09,11613114,46,OST / 해외영화,03:29:00,여성,솔로
12493,천둥벌거숭이,KOZ 엔터테인먼트,카카오 M,지코,2019-11-03,2019-11-09,11588639,47,가요 / 랩/힙합,04:12:00,남성,솔로
12494,Gravity,SM Entertainment,Dreamus,태연,2019-11-03,2019-11-09,11574914,48,가요 / 발라드,04:00:00,여성,솔로
12495,가끔 이러다,냠냠엔터테인먼트,카카오 M,펀치,2019-11-03,2019-11-09,11546793,49,가요 / R&B/소울,03:41:00,여성,솔로
12496,그때가 좋았어,넥스타엔터테인먼트,카카오 M,케이시,2019-11-03,2019-11-09,11481322,50,가요 / 발라드,03:55:00,여성,솔로
12497,솔직하게 말해서 나,네버랜드엔터테인먼트,카카오 M,김나영,2019-11-03,2019-11-09,11306410,51,가요 / 발라드,03:21:00,여성,솔로
12498,벗,리메즈,Universal Music,닐로,2019-11-03,2019-11-09,11272745,52,가요 / 발라드,04:30:00,남성,솔로
12499,축제,"민트페이퍼, 광합성",카카오 M,멜로망스,2019-11-03,2019-11-09,11133718,53,가요 / 인디,04:34:00,남성,듀엣
12500,너에게 못했던 내 마지막 말은,Stone Music Entertainment,지니뮤직,다비치,2019-11-03,2019-11-09,10969895,54,가요 / 발라드,04:28:00,여성,듀엣
12501,노래방에서,버스커버스커,카카오 M,장범준,2019-11-03,2019-11-09,10612306,55,가요 / 락,04:00:00,남성,솔로
12502,영화 속에 나오는 주인공처럼,"팬엔터테인먼트, 모스트콘텐츠",NHN벅스,펀치,2019-11-03,2019-11-09,10575576,56,OST / 드라마,03:55:00,여성,솔로
12503,Done For Me,냠냠엔터테인먼트,카카오 M,펀치,2019-11-03,2019-11-09,10506978,57,OST / 드라마,03:52:00,여성,솔로
12504,내 목소리 들리니,냠냠엔터테인먼트,카카오 M,벤,2019-11-03,2019-11-09,10338537,58,OST / 드라마,04:32:00,여성,솔로
12505,주저하는 연인들을 위해,페포니 뮤직,카카오 M,잔나비,2019-11-03,2019-11-09,9778312,59,가요 / 인디,04:25:00,남성,밴드
12506,이별행동,케이에이치컴퍼니,카카오 M,이우,2019-11-03,2019-11-09,9747826,60,가요 / 발라드,03:43:00,남성,솔로
12507,내 안부,소리바다,소리바다,이우,2019-11-03,2019-11-09,9445741,61,가요 / 발라드,03:51:00,남성,솔로
12508,사람,KOZ 엔터테인먼트,카카오 M,지코,2019-11-03,2019-11-09,9444163,62,가요 / 랩/힙합,03:58:00,남성,솔로
12509,ICY,JYP Entertainment,Dreamus,ITZY,2019-11-03,2019-11-09,9402040,63,가요 / 댄스,03:11:00,여성,그룹
12510,내 맘을 볼 수 있나요,냠냠엔터테인먼트,카카오 M,헤이즈,2019-11-03,2019-11-09,9391659,64,OST / 드라마,03:46:00,여성,솔로
12511,꿈속에 너,H PERFORMANCE,퍼플파인 엔터테인먼트,에이치코드,2019-11-03,2019-11-09,9190007,65,가요 / 발라드,04:12:00,남성,그룹
12512,Here I Am,SM Entertainment,Dreamus,태연,2019-11-03,2019-11-09,9157035,66,가요 / 발라드,03:24:00,여성,솔로
12513,FANCY,JYP Entertainment,Dreamus,TWICE,2019-11-03,2019-11-09,8926921,67,가요 / 댄스,03:34:00,여성,그룹
12514,우린 결국 다시 만날 운명이었지,Stone Music Entertainment,지니뮤직,마마무,2019-11-03,2019-11-09,8818803,68,가요 / 전체,04:08:00,여성,그룹
12515,인사,"민트페이퍼, 광합성",카카오 M,멜로망스,2019-11-03,2019-11-09,8818530,69,가요 / 발라드,03:41:00,남성,듀엣
12516,Believer,"KIDinaKORNER, Interscope Records",Universal Music,Imagine Dragons,2019-11-03,2019-11-09,8753122,70,POP / 락,03:24:00,남성,그룹
12517,FLOWER SHOWER,피네이션,카카오 M,현아,2019-11-03,2019-11-09,8748261,71,가요 / 댄스,03:08:00,여성,솔로
12518,날라리,메이크어스엔터테인먼트,카카오 M,선미,2019-11-03,2019-11-09,8642410,72,가요 / 댄스,02:55:00,여성,솔로
12519,사월이 지나면 우리 헤어져요,SM Entertainment,Dreamus,첸,2019-11-03,2019-11-09,8641562,73,가요 / 발라드,04:30:00,남성,솔로
12520,Snapping,MNH Entertainment,"지니뮤직, Stone Music Entertainment",청하,2019-11-03,2019-11-09,8340519,74,가요 / 댄스,03:33:00,여성,솔로
12521,온도,밀리언마켓,Dreamus,MC몽,2019-11-03,2019-11-09,8154074,75,가요 / 랩/힙합,03:35:00,남성,솔로
12522,비,뉴런뮤직,카카오 M,폴킴,2019-11-03,2019-11-09,8123464,76,가요 / R&B/소울,03:58:00,남성,솔로
12523,달,YG Entertainment,YG PLUS,악동뮤지션,2019-11-03,2019-11-09,7962939,77,가요 / 발라드,04:03:00,혼성,듀엣
12524,봄날,빅히트 엔터테인먼트,Dreamus,방탄소년단,2019-11-03,2019-11-09,7770441,78,가요 / 댄스,04:34:00,남성,그룹
12525,가라사대,Dejavu Group,카카오 M,비와이,2019-11-03,2019-11-09,7666393,79,가요 / 랩/힙합,02:13:00,남성,솔로
12526,사계,325 이엔씨,카카오 M,엠씨더맥스,2019-11-03,2019-11-09,7478636,80,가요 / 발라드,04:17:00,남성,밴드
12527,나빠,피네이션,Dreamus,크러쉬,2019-11-03,2019-11-09,7441719,81,가요 / R&B/소울,03:14:00,남성,솔로
12528,호랑이소굴,린치핀뮤직,카카오 M,기리보이,2019-11-03,2019-11-09,7151365,82,가요 / 랩/힙합,03:20:00,남성,솔로
12529,원더우먼,"에이팝, 미스틱스토리",카카오 M,브라운 아이드 걸스,2019-11-03,2019-11-09,7073850,83,가요 / 댄스,03:53:00,여성,그룹
12530,담아,Stone Music Entertainment,지니뮤직,스윙스,2019-11-03,2019-11-09,7054265,84,가요 / 랩/힙합,04:28:00,남성,프로젝트
12531,IDOL,빅히트 엔터테인먼트,Dreamus,방탄소년단,2019-11-03,2019-11-09,6812341,85,가요 / 랩/힙합,03:43:00,남성,그룹
12532,아퍼,린치핀뮤직,카카오 M,기리보이,2019-11-03,2019-11-09,6788894,86,가요 / 랩/힙합,05:16:00,남성,솔로
12533,게릴라,Stone Music Entertainment,지니뮤직,오마이걸,2019-11-03,2019-11-09,6743769,87,가요 / 전체,03:47:00,여성,그룹
12534,밤편지,"페이브엔터테인먼트,카카오 M",카카오 M,아이유,2019-11-03,2019-11-09,6718761,88,가요 / 발라드,04:13:00,여성,솔로
12535,만추,"Stone Music Entertainment, Studio blu",지니뮤직,헤이즈,2019-11-03,2019-11-09,6578472,89,가요 / R&B/소울,03:33:00,여성,솔로
12536,Another Day,냠냠엔터테인먼트,카카오 M,먼데이 키즈,2019-11-03,2019-11-09,6557862,90,OST / 드라마,03:38:00,혼성,프로젝트
12537,달라달라,JYP Entertainment,Dreamus,ITZY,2019-11-03,2019-11-09,6512022,91,가요 / 댄스,03:20:00,여성,그룹
12538,괜찮아도 괜찮아,SM Entertainment,Dreamus,디오,2019-11-03,2019-11-09,6416129,92,가요 / R&B/소울,03:41:00,남성,솔로
12539,널 안지 않을 수 있어야지,SM Entertainment,Dreamus,첸,2019-11-03,2019-11-09,6373683,93,가요 / 발라드,03:15:00,남성,솔로
12540,Love You Like Crazy,SM Entertainment,Dreamus,태연,2019-11-03,2019-11-09,6359975,94,가요 / 댄스,03:00:00,여성,솔로
12541,무인도,밀리언마켓,Dreamus,MC몽,2019-11-03,2019-11-09,6289285,95,가요 / 랩/힙합,03:52:00,남성,솔로
12542,LOVE ME,플레디스,"지니뮤직, Stone Music Entertainment",뉴이스트,2019-11-03,2019-11-09,6249044,96,가요 / 댄스,03:03:00,남성,그룹
12543,Find Me,SM Entertainment,Dreamus,태연,2019-11-03,2019-11-09,6077010,97,가요 / 락,04:08:00,여성,솔로
12544,니가 부르는 나의 이름,JYP Entertainment,Dreamus,GOT7,2019-11-03,2019-11-09,5951466,98,가요 / 전체,03:15:00,남성,그룹
12545,Way Back Home,디씨톰엔터테인먼트,Warner Music,숀,2019-11-03,2019-11-09,5848086,99,가요 / 일렉트로니카,03:34:00,남성,솔로
12546,Goodbye,글러브엔터테인먼트,카카오 M,박효신,2019-11-03,2019-11-09,5582121,100,가요 / 발라드,04:48:00,남성,솔로
12547,옥탑방,FNC엔터테인먼트,카카오 M,엔플라잉,2019-11-03,2019-11-09,5452948,101,가요 / 락,03:31:00,남성,밴드
12548,comethru,Universal Music,Universal Music,Jeremy Zucker,2019-11-03,2019-11-09,5381686,102,POP / 팝,03:02:00,남성,솔로
12549,Wine,SM Entertainment,Dreamus,태연,2019-11-03,2019-11-09,5284263,103,가요 / R&B/소울,03:57:00,여성,솔로
12550,남겨짐에 대해,KOZ 엔터테인먼트,카카오 M,지코,2019-11-03,2019-11-09,5184843,104,가요 / 랩/힙합,03:39:00,남성,솔로
12551,존버,밀리언마켓,Dreamus,MC몽,2019-11-03,2019-11-09,5178379,105,가요 / 랩/힙합,03:32:00,남성,솔로
12552,숨겨진 세상,Walt Disney Records,Universal Music,태연,2019-11-03,2019-11-09,5160267,106,OST / 애니메이션/게임,03:09:00,여성,솔로
12553,넘쳐흘러,325 이엔씨,카카오 M,엠씨더맥스,2019-11-03,2019-11-09,5119562,107,가요 / 발라드,04:07:00,남성,밴드
12554,정말 헤어지는 거야,325 이엔씨,카카오 M,린,2019-11-03,2019-11-09,5030491,108,가요 / 발라드,04:06:00,여성,솔로
12555,FLASH,"SWING Entertainment, Stone Music Entertainment","지니뮤직, Stone Music Entertainment",X1,2019-11-03,2019-11-09,4979729,109,가요 / 댄스,03:31:00,남성,그룹
12556,"나만, 봄",쇼파르뮤직,카카오 M,볼빨간사춘기,2019-11-03,2019-11-09,4966616,110,가요 / 인디,03:37:00,여성,솔로
12557,알아,밀리언마켓,Dreamus,MC몽,2019-11-03,2019-11-09,4845360,111,가요 / 랩/힙합,03:58:00,남성,솔로
12558,음파음파,SM Entertainment,Dreamus,레드벨벳,2019-11-03,2019-11-09,4815285,112,가요 / 댄스,03:40:00,여성,그룹
12559,혼코노,인디안레이블,지니뮤직,하은,2019-11-03,2019-11-09,4787013,113,가요 / 인디,04:05:00,남성,솔로
12560,SOSO,YG Entertainment,YG PLUS,WINNER,2019-11-03,2019-11-09,4780855,114,가요 / 댄스,03:18:00,남성,그룹
12561,벌써 12시,MNH Entertainment,"지니뮤직, Stone Music Entertainment",청하,2019-11-03,2019-11-09,4773912,115,가요 / 댄스,03:42:00,여성,솔로
12562,We don`t talk together,"Stone Music Entertainment, Studio blu",지니뮤직,헤이즈,2019-11-03,2019-11-09,4558777,116,가요 / R&B/소울,03:19:00,여성,솔로
12563,삐삐,카카오 M,카카오 M,아이유,2019-11-03,2019-11-09,4404627,117,가요 / R&B/소울,03:15:00,여성,솔로
12564,Shape of You,Atlantic Records UK,Warner Music,Ed Sheeran,2019-11-03,2019-11-09,4390615,118,POP / 팝,03:54:00,남성,솔로
12565,FREEDOM,YG Entertainment,YG PLUS,악동뮤지션,2019-11-03,2019-11-09,4365395,119,가요 / 락,03:34:00,혼성,듀엣
12566,그 무렵,"팬엔터테인먼트, 모스트콘텐츠",NHN벅스,김나영,2019-11-03,2019-11-09,4353333,120,OST / 드라마,04:33:00,여성,솔로
12567,우리 사랑했던 추억을 아직 잊지 말아요,C9엔터테인먼트,카카오 M,이석훈,2019-11-03,2019-11-09,4227399,121,가요 / 발라드,04:06:00,남성,솔로
12568,"thank u, next","Republic Records, a division of UMG Recordings,Inc",Universal Music,Ariana Grande,2019-11-03,2019-11-09,4225150,122,POP / 팝,03:27:00,여성,솔로
12569,물 만난 물고기,YG Entertainment,YG PLUS,악동뮤지션,2019-11-03,2019-11-09,4219191,123,가요 / 블루스/포크,03:37:00,혼성,듀엣
12570,FRIENDS,Atlantic Records UK,Warner Music,"Marshmello, Anne-Marie",2019-11-03,2019-11-09,4213477,124,POP / 팝,03:23:00,혼성,프로젝트
12571,A Whole New World,"Disney Enterprises,Inc.",Universal Music,"Mena Massoud, Naomi Scott",2019-11-03,2019-11-09,4197104,125,OST / 해외영화,02:56:00,혼성,그룹
12572,비가 내리는 날에는,C9엔터테인먼트,카카오 M,윤하,2019-11-03,2019-11-09,4188738,126,가요 / 발라드,03:32:00,여성,솔로
