artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
Billie Eilish,come out and play,10,10,10,Rock,winter,female,POP,Solo,0,2019.12.8,0.544378698,0.048076923,0.25,0.6717251,0,0.640332925,0.596660629,0,0,0,0
Charlie Puth,One Call Away,10,10,10,Rock,winter,female,K_POP,Group,1,2019.12.8,0.48816568,0.653846154,0.09,0.557431214,0,0.640332925,0,0,0,0,0
Imagine Dragons,Believer,10,10,10,Rock,winter,male,POP,Group,1,2019.12.8,0.526627219,0.663461538,0.11,0.45057145,0,0.640332925,0,0,0,0,0
엠씨더맥스,넘쳐흘러,10,10,10,Ballad,winter,male,K_POP,Band,1,2019.12.8,0.653846154,0.653846154,0.17,0.277551548,0,0.537976127,0,0,0,0,0
청하,벌써 12시,10,10,10,Dance,winter,female,K_POP,Solo,1,2019.12.8,0.579881657,0.653846154,0.26,0.258698005,0,0.696853547,0,0.212559455,0.033820346,0.01101648,0
케이시,그때가 좋았어,9,10,8,Ballad,winter,female,K_POP,Solo,0,2019.12.8,0.618343195,0.644230769,0.12,0.348731503,0,0.537976127,0.289266783,0,0,0,0
Anne-Marie,2002,4,10,3,Pop,winter,female,POP,Solo,1,2019.12.8,0.476331361,0.634615385,0,0.649112469,0,0.576737494,0,0,0,0,0
폴킴,초록빛,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.12.8,0.591715976,0.557692308,0.36,0.373287456,0,0.537976127,0.490076714,0,0,0,0
Lauv,Paris In The Rain,7,10,6,Pop,winter,male,POP,Solo,1,2019.12.8,0.529585799,0.615384615,0.27,0.585328423,0,0.576737494,0.61768842,0,0,0,0
ITZY,달라달라,10,10,10,Dance,winter,female,K_POP,Group,1,2019.12.8,0.514792899,0.596153846,0.08,0,0,0.696853547,0.655517243,0,0,0,0
엔플라잉,옥탑방,10,10,10,Rock,winter,male,K_POP,Band,1,2019.12.8,0.547337278,0.586538462,0,0.271447509,0,0.640332925,0.384595016,0,0,0,0
잔나비,주저하는 연인들을 위해,9,5,8,Indi,winter,male,K_POP,Band,1,2019.12.8,0.707100592,0.557692308,0.09,0.265166517,0.811662126,0.628129793,0.087855801,0,0,0,0
백예린,그건 아마 우리의 잘못은 아닐 거야,10,10,10,R&B/Soul,winter,female,K_POP,Solo,0,2019.12.8,0.612426036,0.451923077,0.93,0.978596107,0,0.580986671,0.655517243,0,0,0,0
임재현,사랑에 연습이 있었다면,5,10,4,Ballad,winter,male,K_POP,Solo,0,2019.12.8,0.680473373,0.548076923,0.41,0.330664453,0,0.537976127,0.543777623,0,0,0,0
Jeremy Zucker,comethru,10,10,10,Pop,winter,male,POP,Solo,1,2019.12.8,0.461538462,0.538461538,0.3,0.709269454,0,0.576737494,0,0,0,0,0
방탄소년단,봄날,9,10,9,Dance,winter,male,K_POP,Group,0,2019.12.8,0.733727811,1,0.28,0.796028143,0,0.696853547,0.855316808,0.300102945,0.057011675,0.012852964,0
장범준,노래방에서,10,10,9,Rock,winter,male,K_POP,Solo,0,2019.12.8,0.633136095,0.548076923,0.16,0.207039327,0,0.640332925,0.230700527,0,0,0,0
태연,사계,6,10,6,Ballad,winter,female,K_POP,Solo,0,2019.12.8,0.479289941,0.538461538,0.46,0.325902085,0,0.537976127,0.490076714,0.201531524,0.031374552,0.011764824,0
Billie Eilish,bad guy,5,4,5,Rock,winter,female,POP,Solo,1,2019.12.8,0.49704142,0.528846154,0.25,0.6717251,0.826950042,0.640332925,0.596660629,0,0,0,0
"Marshmello, Anne-Marie",FRIENDS,10,10,10,Pop,winter,mixed,POP,Project,1,2019.12.8,0.523668639,0.528846154,0.065,0.722018959,0,0.576737494,0,0,0,0,0
볼빨간사춘기,"나만, 봄",10,10,10,Indi,winter,female,K_POP,Solo,0,2019.12.8,0.565088757,0.528846154,0.09,0.238046284,0,0.628129793,0.408888488,0,0,0,0
첸,사월이 지나면 우리 헤어져요,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.12.8,0.721893491,0.432692308,0.02,0.056848844,0,0.537976127,0.490076714,0,0,0,0
방탄소년단,작은 것들을 위한 시,4,10,4,Rap/Hiphop,winter,male,K_POP,Group,1,2019.12.8,0.603550296,0.528846154,0.28,0.796028143,0,0.533239364,0.855316808,0.300102945,0.057011675,0.012852964,0
방탄소년단,소우주,10,10,10,Rap/Hiphop,winter,male,K_POP,Group,0,2019.12.8,0.585798817,0.471153846,0.28,0.796028143,0,0.533239364,0.855316808,0.300102945,0.057011675,0.012852964,0
TWICE,FANCY,10,3,10,Dance,winter,female,K_POP,Group,0,2019.12.8,0.556213018,0.5,0.59,0.586777786,0.846311681,0.696853547,0.655517243,0.154324433,0.021916225,0.003966128,0
엠씨더맥스,사계,10,10,10,Ballad,winter,male,K_POP,Band,1,2019.12.8,0.683431953,0.653846154,0.17,0.277551548,0,0.537976127,0,0,0,0,0
박효신,Goodbye,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.775147929,0.461538462,0.38,0.16076229,0,0.537976127,0.388236767,0.421335934,0.103588517,0.105828775,0
"Alan Walker, Sabrina Carpenter, Farruko",On My Way,10,10,10,Electronica,winter,male,POP,Project,1,2019.12.8,0.49704142,0.471153846,0.073,0.821915583,0,0.539911547,0,0,0,0,0
"Ed Sheeran, Justin Bieber",I Don`t Care,10,10,10,Pop,winter,male,POP,Project,1,2019.12.8,0.573964497,0.384615385,0.25,0.753644116,0,0.576737494,0,0,0,0,0
다비치,너에게 못했던 내 마지막 말은,7,10,7,Ballad,winter,female,K_POP,Duet,0,2019.12.8,0.715976331,0.471153846,0.45,0.45326315,0,0.537976127,0.207039327,0.224661681,0.036616162,0.02641016,0
송하예,니 소식,4,10,3,Ballad,winter,female,K_POP,Solo,0,2019.12.8,0.633136095,0.471153846,0.19,0.207039327,0,0.537976127,0.344353999,0,0,0,0
"Mena Massoud, Naomi Scott",A Whole New World,10,10,10,Foreign Movie,winter,mixed,OST,Group,1,2019.12.8,0.443786982,0.307692308,0.095,0,0,0.75830627,0.933768886,0,0,0,0
Naomi Scott,Speechless,8,5,7,Foreign Movie,winter,female,OST,Solo,1,2019.12.8,0.541420118,0.471153846,0.07,0,0.817140778,0.75830627,0.933768886,0,0,0,0
먼데이 키즈,사랑이 식었다고 말해도 돼,5,10,4,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.576923077,0.451923077,0.72,0.335324398,0,0.537976127,0.557431214,0,0,0,0
기리보이,아퍼,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.857988166,0.346153846,0.31,0.391818321,0,0.533239364,0.427742032,0,0,0,0
김나영,솔직하게 말해서 나,9,10,8,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.517751479,0.432692308,0.17,0.087855801,0,0.537976127,0.480854937,0,0,0,0
마크툽,오늘도 빛나는 너에게,3,2,3,Indi,winter,male,K_POP,Solo,1,2019.12.8,0.710059172,0.432692308,0,0.729622513,0.848824959,0.628129793,0,0,0,0,0
"창모, Hash Swan, ASH ISLAND, 김효은",BAND,6,10,6,Rap/Hiphop,winter,male,K_POP,Project,1,2019.12.8,0.650887574,0.432692308,0.318,0.557431214,0,0.533239364,0.592480196,0,0,0,0
"장혜진, 윤민수",술이 문제야,5,10,5,Ballad,winter,mixed,K_POP,Project,1,2019.12.8,0.653846154,0.423076923,0.13,0.265166517,0,0.537976127,0.848949678,0,0,0,0
황인욱,포장마차,4,10,3,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.615384615,0.423076923,0.09,0.45326315,0,0.537976127,0,0,0,0,0
"Shawn Mendes, Camila Cabello",Senorita,5,4,5,Pop,winter,mixed,POP,Project,1,2019.12.8,0.48816568,0.413461538,0.26,0.77221883,0.828293274,0.576737494,0.933768886,0,0,0,0
청하,Snapping,10,5,10,Dance,winter,female,K_POP,Solo,1,2019.12.8,0.553254438,0.336538462,0.26,0.258698005,0.813781802,0.696853547,0,0.212559455,0.033820346,0.01101648,0
HYNN,시든 꽃에 물을 주듯,3,10,3,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.51183432,0.403846154,0.22,0,0,0.537976127,0,0,0,0,0
디오,괜찮아도 괜찮아,10,10,10,R&B/Soul,winter,male,K_POP,Solo,1,2019.12.8,0.576923077,0.240384615,0.41,0.223096973,0,0.580986671,0.490076714,0,0,0,0
벤,헤어져줘서 고마워,8,10,7,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.674556213,0.403846154,0.51,0.18047397,0,0.537976127,0.377122584,0,0,0,0
멜로망스,인사,10,10,10,Ballad,winter,male,K_POP,Duet,1,2019.12.8,0.576923077,0.298076923,0.09,0.127361065,0,0.537976127,0.654462841,0,0,0,0
10cm,나의 어깨에 기대어요,8,10,8,Drama,winter,male,OST,Solo,1,2019.12.8,0.547337278,0.384615385,0.26,0.492322113,0,0.646944859,0.415357,0,0,0,0
이우,내 안부,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.606508876,0.278846154,0.33,0.330664453,0,0.537976127,0.433678816,0,0,0,0
태연,그대라는 시,6,10,6,Drama,winter,female,OST,Solo,0,2019.12.8,0.544378698,0.375,0.46,0.325902085,0,0.646944859,0.415357,0.201531524,0.031374552,0.011764824,0
ITZY,ICY,10,3,10,Dance,winter,female,K_POP,Group,1,2019.12.8,0.48816568,0.365384615,0.08,0,0.846501884,0.696853547,0.655517243,0,0,0,0
비와이,가라사대,10,9,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.316568047,0.221153846,0.16,0.101839947,0.785296424,0.533239364,0,0,0,0,0
헤이즈,내 맘을 볼 수 있나요,10,10,10,Drama,winter,female,OST,Solo,0,2019.12.8,0.591715976,0.269230769,0.57,0.571828476,0,0.646944859,0.415357,0,0,0,0
거미,기억해줘요 내 모든 날과 그때를,5,10,4,Drama,winter,female,OST,Solo,1,2019.12.8,0.600591716,0.355769231,0.37,0.150190483,0,0.646944859,0.415357,0,0,0,0
벤,내 목소리 들리니,10,10,10,Drama,winter,female,OST,Solo,0,2019.12.8,0.727810651,0.25,0.51,0.18047397,0,0.646944859,0.415357,0,0,0,0
폴킴,안녕,2,10,2,Drama,winter,male,OST,Solo,1,2019.12.8,0.588757396,0.346153846,0.36,0.373287456,0,0.646944859,0.415357,0,0,0,0
펀치,Done For Me,10,10,10,Drama,winter,female,OST,Solo,0,2019.12.8,0.609467456,0.240384615,0.46,0.478486836,0,0.646944859,0.415357,0,0,0,0
닐로,벗,8,10,7,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.721893491,0.269230769,0.16,0.07290649,0,0.537976127,0.330664453,0,0,0,0
선미,날라리,10,10,10,Dance,winter,female,K_POP,Solo,1,2019.12.8,0.440828402,0.182692308,0.12,0.1390763,0,0.696853547,0.101839947,0.635417075,0.254545455,0.032442099,0
스윙스,담아,10,10,10,Rap/Hiphop,winter,male,K_POP,Project,1,2019.12.8,0.715976331,0.182692308,0.15,0.16076229,0,0.533239364,0.207039327,0,0,0,0
에이치코드,꿈속에 너,8,6,8,Ballad,winter,male,K_POP,Group,1,2019.12.8,0.668639053,0.326923077,0,0.813963165,0.807352965,0.537976127,0,0,0,0,0
장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,2,5,1,Drama,winter,male,OST,Solo,1,2019.12.8,0.423076923,0.336538462,0.16,0.207039327,0.819060911,0.646944859,0.377122584,0,0,0,0
크러쉬,나빠,10,10,10,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.8,0.49704142,0.173076923,0.4,0.455921822,0,0.580986671,0,0,0,0,0
V.O.S,다시 만날까 봐,5,7,5,Ballad,winter,male,K_POP,Group,1,2019.12.8,0.553254438,0.317307692,0,0.545532118,0.802031616,0.537976127,0,0.545516262,0.177156177,0.021538728,0
케이시,가을밤 떠난 너,6,10,5,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.674556213,0.317307692,0.12,0.348731503,0,0.537976127,0.289266783,0,0,0,0
휘인,헤어지자,7,10,6,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.671597633,0.317307692,0.38,0.114976033,0,0.537976127,0.717325366,0,0,0,0
볼빨간사춘기,워커홀릭,4,10,4,Indi,winter,female,K_POP,Solo,1,2019.12.8,0.48816568,0.307692308,0.09,0.238046284,0,0.628129793,0.408888488,0,0,0,0
전상근,사랑이란 멜로는 없어,2,6,2,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.736686391,0.307692308,0.5,0.633387919,0.80696161,0.537976127,0,0,0,0,0
펀치,가끔 이러다,10,10,9,R&B/Soul,winter,female,K_POP,Solo,0,2019.12.8,0.576923077,0.163461538,0.46,0.478486836,0,0.580986671,0.415357,0,0,0,0
Maroon 5,Memories,10,3,10,Pop,winter,male,POP,Band,1,2019.12.8,0.485207101,0.288461538,0.55,0.693085501,0.846311681,0.576737494,0,0,0,0,0
TWICE,Feel Special,6,1,6,Dance,winter,female,K_POP,Group,1,2019.12.8,0.535502959,0.288461538,0.59,0.586777786,0.869093758,0.696853547,0.655517243,0.154324433,0.021916225,0.003966128,0
악동뮤지션,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",2,4,1,Ballad,winter,mixed,K_POP,Duet,1,2019.12.8,0.781065089,0.288461538,0.44,0.258698005,0.824445338,0.537976127,0.330664453,0.471136641,0.129292929,0.031232191,0
임재현,조금 취했어,2,10,2,Indi,winter,male,K_POP,Solo,1,2019.12.8,0.686390533,0.288461538,0.41,0.330664453,0,0.628129793,0.543777623,0,0,0,0
지코,천둥벌거숭이,10,10,9,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.668639053,0.201923077,0.12,0.150190483,0,0.533239364,0,0.299694472,0.056885996,0.014851183,0
첸,우리 어떻게 할까요,8,10,8,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.576923077,0.182692308,0.02,0.056848844,0,0.537976127,0.490076714,0,0,0,0
이우,이별행동,10,10,9,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.582840237,0.201923077,0.33,0.330664453,0,0.537976127,0,0,0,0,0
장덕철,있어줘요,3,10,3,Indi,winter,male,K_POP,Group,1,2019.12.8,0.562130178,0.269230769,0.13,0.498921986,0,0.628129793,0.330664453,0,0,0,0
지코,사람,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.627218935,0.144230769,0.12,0.150190483,0,0.533239364,0,0.299694472,0.056885996,0.014851183,0
폴킴,허전해,6,10,5,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.8,0.612426036,0.269230769,0.36,0.373287456,0,0.580986671,0.490076714,0,0,0,0
Kiana Lede,EX,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.8,0.452662722,0.230769231,0.44,0.800921981,0,0.576737494,0.805707726,0,0,0,0
기리보이,호랑이소굴,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.514792899,0.115384615,0.31,0.391818321,0,0.533239364,0.427742032,0,0,0,0
송하예,새 사랑,2,6,2,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.568047337,0.269230769,0.19,0.207039327,0.802459949,0.537976127,0.344353999,0,0,0,0
헤이즈,떨어지는 낙엽까지도,8,10,7,R&B/Soul,winter,female,K_POP,Solo,1,2019.12.8,0.523668639,0.163461538,0.57,0.571828476,0,0.580986671,0.127361065,0,0,0,0
MC몽,인기,3,10,2,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.639053254,0.25,0.08,0.101839947,0,0.533239364,0.405580346,0.278142081,0.050505051,0.021458856,0
(여자)아이들,LION,6,2,5,All,winter,female,K_POP,Group,1,2019.12.8,0.547337278,0.240384615,0.53,0.271447509,0.854191285,0.565257715,0.207039327,0,0,0,0
MC몽,샤넬,7,10,6,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.8,0.636094675,0.153846154,0.08,0.101839947,0,0.533239364,0.405580346,0.278142081,0.050505051,0.021458856,0
아이유,Love poem,1,2,1,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.686390533,0.240384615,0.73,0.490076714,0.849187614,0.537976127,0.265166517,0,0,0,0
태연,불티,3,10,3,Dance,winter,female,K_POP,Solo,1,2019.12.8,0.568047337,0.240384615,0.46,0.325902085,0,0.696853547,0.490076714,0.201531524,0.031374552,0.011764824,0
허각,이별은 늘 그렇게,9,10,8,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.647928994,0.115384615,0.27,0.388236767,0,0.537976127,0,0.120487735,0.016042781,0.02094987,0
Dua Lipa,Don`t Start Now,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.8,0.464497041,0.221153846,0.21,0.577932515,0,0.576737494,0,0,0,0,0
노을,늦은 밤 너의 집 앞 골목길에서,1,2,1,Ballad,winter,male,K_POP,Group,1,2019.12.8,0.562130178,0.230769231,0.63,0.767251757,0.848368213,0.537976127,0.447845891,0,0,0,0
자이언티,5월의 밤,10,10,8,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.50591716,0.096153846,0.04,0.310952774,0,0.537976127,0.223096973,0,0,0,0
현아,FLOWER SHOWER,10,7,10,Dance,winter,female,K_POP,Solo,1,2019.12.8,0.479289941,0.067307692,0.05,0.087855801,0.800505316,0.696853547,0,0,0,0,0
Selena Gomez,Lose You To Love Me,10,8,10,Pop,winter,female,POP,Solo,1,2019.12.8,0.535502959,0.153846154,0.42,0.76850424,0.793932038,0.576737494,0,0,0,0,0
기리보이,을,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.452662722,0.038461538,0.31,0.391818321,0,0.533239364,0.427742032,0,0,0,0
마마무,HIP,1,1,1,Dance,winter,female,K_POP,Group,1,2019.12.8,0.5,0.221153846,0.42,0.531081494,0.932997871,0.696853547,0.717325366,0.318722402,0.062937063,0.022264742,0
바이브,이 번호로 전화해줘,2,10,1,Ballad,winter,male,K_POP,Group,1,2019.12.8,0.49408284,0.221153846,0.46,0.369383223,0,0.537976127,0.377122584,0.604133881,0.224793388,0.029323957,0
송이한,안녕이라는 말,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.12.8,0.571005917,0.067307692,0,0.699189541,0,0.628129793,0,0,0,0,0
펀치,영화 속에 나오는 주인공처럼,7,10,7,Drama,winter,female,OST,Solo,1,2019.12.8,0.618343195,0.240384615,0.46,0.478486836,0,0.646944859,0.61768842,0,0,0,0
"Idina Menzel, AURORA",Into the Unknown,1,1,1,Ani/Game,winter,female,OST,Project,1,2019.12.8,0.5,0.211538462,0.4,0.831928938,0.903372398,0.352073459,0,0,0,0,0
"Idina Menzel, Evan Rachel Wood",Show Yourself,2,10,2,Ani/Game,winter,female,OST,Project,1,2019.12.8,0.695266272,0.192307692,0.38,0.846349498,0,0.352073459,0,0,0,0,0
신예영,우리 왜 헤어져야 해,10,10,10,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.653846154,0.211538462,0,0.859049171,0,0.537976127,0,0,0,0,0
아이유,Blueming,1,1,1,Rock,winter,female,K_POP,Solo,1,2019.12.8,0.565088757,0.211538462,0.73,0.490076714,0.769841689,0.640332925,0.265166517,0,0,0,0
아이유,unlucky,4,10,3,Ballad,winter,female,K_POP,Solo,0,2019.12.8,0.606508876,0.201923077,0.73,0.490076714,0,0.537976127,0.265166517,0,0,0,0
아이유,그 사람,6,10,4,Ballad,winter,female,K_POP,Solo,0,2019.12.8,0.606508876,0.115384615,0.73,0.490076714,0,0.537976127,0.265166517,0,0,0,0
아이유,시간의 바깥,2,10,2,Ballad,winter,female,K_POP,Solo,0,2019.12.8,0.813609467,0.211538462,0.73,0.490076714,0,0.537976127,0.265166517,0,0,0,0
황인욱,이별주,4,10,4,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.529585799,0.240384615,0.09,0.45326315,0,0.537976127,0,0,0,0,0
AOA,날 보러 와요,7,10,6,Dance,winter,female,K_POP,Group,1,2019.12.8,0.523668639,0.134615385,0.28,0.607429507,0,0.696853547,0.384595016,0.325739699,0.065273122,0.019210013,0
Evan Rachel Wood,All Is Found,8,10,7,Ani/Game,winter,female,OST,Solo,1,2019.12.8,0.292899408,0.067307692,0.49,0,0,0.352073459,0,0,0,0,0
EXO,Obsession,3,1,2,Dance,winter,male,K_POP,Group,1,2019.12.8,0.526627219,0.201923077,0.47,0.65233852,0.879964273,0.696853547,0.490076714,0.44822912,0.116907713,0.026106221,0
HYNN,차가워진 이 바람엔 우리가 써있어,5,5,4,Ballad,winter,female,K_POP,Solo,0,2019.12.8,0.553254438,0.221153846,0.22,0,0.815821971,0.537976127,0,0,0,0,0
Idina Menzel,Let It Go,10,10,10,Foreign Movie,winter,female,OST,Solo,1,2019.12.8,0.585798817,0.028846154,0.27,0.846349498,0,0.75830627,0,0,0,0,0
Jonathan Groff,Lost in the Woods,10,8,10,Ani/Game,winter,male,OST,Solo,1,2019.12.8,0.458579882,0.048076923,0.56,0,0.796371825,0.352073459,0,0,0,0,0
Josh Gad,When I Am Older,10,6,10,Ani/Game,winter,male,OST,Solo,1,2019.12.8,0.25443787,0.028846154,0.63,0,0.802884937,0.352073459,0,0,0,0,0
Kristen Bell,The Next Right Thing,10,10,10,Ani/Game,winter,female,OST,Solo,1,2019.12.8,0.565088757,0.038461538,0.72,0.826263804,0,0.352073459,0,0,0,0,0
"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",Some Things Never Change,7,4,6,Foreign Movie,winter,female,OST,Solo,1,2019.12.8,0.585798817,0.086538462,0.545,0.836539305,0.828557986,0.75830627,0,0,0,0,0
Panic! At The Disco,Into the Unknown,10,1,10,Ani/Game,winter,male,OST,Band,1,2019.12.8,0.482248521,0.048076923,0,0.910421096,0.903372398,0.352073459,0,0,0,0,0
다이나믹 듀오,맵고짜고단거,10,10,9,Rap/Hiphop,winter,male,K_POP,Group,1,2019.12.8,0.568047337,0.048076923,0.09,0.582400283,0,0.533239364,0.16076229,0,0,0,0
"박혜나, Aurora",숨겨진 세상,10,10,10,Ani/Game,winter,female,OST,Project,1,2019.12.8,0.5,0.028846154,0.765,0.887879815,0,0.352073459,0,0,0,0,0
창모,METEOR,3,1,7,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.50591716,0.201923077,0.81,0.633387919,0.909070432,0.533239364,0.592480196,0,0,0,0
Arizona Zervas,ROXANNE,10,3,10,Rap/Hiphop,winter,male,POP,Solo,1,2019.12.8,0.408284024,0.192307692,0.33,0,0.836068848,0.533239364,0,0,0,0,0
Straight No Chaser,Text Me Merry Christmas,10,10,10,carol,winter,male,Others,Group,1,2019.12.8,0.399408284,0.028846154,0,0.395341635,0,0.501657493,0,0,0,0,0
기리보이,제설,10,10,8,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.547337278,0.019230769,0.31,0.391818321,0,0.533239364,0.427742032,0,0,0,0
"김나영, 양다일",헤어진 우리가 지켜야 할 것들,2,10,1,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.547337278,0.192307692,0.275,0.16076229,0,0.537976127,0.606112305,0,0,0,0
다비치,나의 오랜 연인에게,1,10,1,Ballad,winter,female,K_POP,Duet,1,2019.12.8,0.615384615,0.192307692,0.45,0.45326315,0,0.537976127,0.207039327,0.224661681,0.036616162,0.02641016,0
박진영,FEVER,7,2,3,Dance,winter,male,K_POP,Solo,1,2019.12.8,0.437869822,0.067307692,0.3,0.101839947,0.850702484,0.696853547,0.655517243,0.372107837,0.082251082,0.02806792,0
세정,터널,10,10,10,Ballad,winter,female,K_POP,Solo,1,2019.12.8,0.656804734,0.009615385,0.46,0.361357155,0,0.537976127,0.848949678,0,0,0,0
"염따, 딥플로우, 팔로알토",아마두,1,10,2,Rap/Hiphop,winter,male,K_POP,Project,1,2019.12.8,0.946745562,0.192307692,0.217,0.653403284,0,0.533239364,0.521534616,0,0,0,0
임한별,넌 나의 전부,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.831360947,0.019230769,0.28,0.442289713,0,0.537976127,0.867515849,0,0,0,0
정승환,십이월 이십오일의 고백,1,10,2,Ballad,winter,male,K_POP,Solo,1,2019.12.8,0.680473373,0.182692308,0.37,0.408888488,0,0.537976127,0.878313481,0.337323283,0.06925804,0.037697452,0
크러쉬,Alone,9,10,10,R&B/Soul,winter,male,K_POP,Solo,1,2019.12.8,0.707100592,0.019230769,0.4,0.455921822,0,0.580986671,0,0,0,0,0
크러쉬,With You,10,10,10,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.8,0.715976331,0.019230769,0.4,0.455921822,0,0.580986671,0,0,0,0,0
크러쉬,티격태격,10,10,10,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.8,0.50295858,0.009615385,0.4,0.455921822,0,0.580986671,0,0,0,0,0
태연,숨겨진 세상,4,10,3,Ani/Game,winter,female,OST,Solo,0,2019.12.8,0.482248521,0.173076923,0.46,0.325902085,0,0.352073459,0,0.201531524,0.031374552,0.011764824,0
기리보이,와츠롱,10,10,9,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.8,0.50591716,0.009615385,0.31,0.391818321,0,0.533239364,0.427742032,0,0,0,0
길구봉구,"어쩌면, 널 잊을 수 있을까",10,10,6,Ballad,winter,male,K_POP,Group,1,2019.12.8,0.582840237,0.009615385,0.41,0.562337364,0,0.537976127,0.373287456,0,0,0,0
김재환,시간이 필요해,10,10,4,All,winter,male,K_POP,Solo,1,2019.12.8,0.538461538,0,0.43,0.573370682,0,0.565257715,0.07290649,0,0,0,0
