,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,artist,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
3070,10,10,10,R&B/Soul,fall,male,POP,Solo,1,2019.9.29,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.375,0.779462258344353,0.0,0.478429872964894,0.0,0.0,0.0,0.0,0.0,10
3071,10,10,10,R&B/Soul,fall,male,POP,Solo,1,2019.11.17,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.515,0.759580900259072,0.0,0.478429872964894,0.0,0.0,0.0,0.0,0.0,10
3072,10,10,10,R&B/Soul,fall,male,POP,Solo,1,2019.11.24,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.365,0.7523024458149341,0.0,0.478429872964894,0.0,0.0,0.0,0.0,0.0,10
3073,10,10,10,R&B/Soul,fall,male,POP,Solo,1,2019.9.1,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.34,0.8243420254932129,0.0,0.478429872964894,0.0,0.0,0.0,0.0,0.0,10
3074,10,10,10,R&B/Soul,winter,male,POP,Solo,1,2020.2.23,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.2,0.764724858518979,0.0,0.580986671282938,0.0,0.0,0.0,0.0,0.0,10
3075,10,10,10,R&B/Soul,winter,male,POP,Solo,1,2020.1.19,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.325,0.7509524161184399,0.0,0.580986671282938,0.0,0.0,0.0,0.0,0.0,10
3076,10,10,10,R&B/Soul,summer,male,POP,Solo,1,2019.8.25,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.475,0.8129482728748358,0.0,0.509702644281336,0.0,0.0,0.0,0.0,0.0,10
3077,10,8,10,R&B/Soul,summer,male,POP,Solo,1,2019.6.23,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.4,0.794925448514047,0.7819802767316751,0.509702644281336,0.0,0.0,0.0,0.0,0.0,10
3078,10,8,10,R&B/Soul,summer,male,POP,Solo,1,2019.8.4,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.46,0.8450376127692399,0.781355004141732,0.509702644281336,0.0,0.0,0.0,0.0,0.0,10
3079,10,10,10,R&B/Soul,spring,male,POP,Solo,1,2020.3.1,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.32,0.788758228273557,0.0,0.566806609753444,0.0,0.0,0.0,0.0,0.0,10
3080,10,10,10,R&B/Soul,summer,male,POP,Solo,1,2019.7.28,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.215,0.825784954679066,0.7732309021470072,0.509702644281336,0.0,0.0,0.0,0.0,0.0,10
3081,10,10,10,R&B/Soul,spring,male,POP,Solo,1,2020.3.8,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.41,0.788188769166979,0.0,0.566806609753444,0.0,0.0,0.0,0.0,0.0,10
3082,10,8,10,R&B/Soul,summer,male,POP,Solo,1,2019.6.2,"Khalid, Disclosure",0.7307692307692311,0.40384615384615397,0.465,0.794371989553273,0.781355004141732,0.509702644281336,0.0,0.0,0.0,0.0,0.0,10
3083,10,10,10,Pop,winter,female,POP,Solo,1,2020.1.5,Kiana Lede,0.452662721893491,0.23076923076923103,0.41,0.8578121799594091,0.0,0.576737494448239,0.83516646608171,0.0,0.0,0.0,0.0,10
3084,10,10,10,Pop,winter,female,POP,Solo,1,2020.1.19,Kiana Lede,0.452662721893491,0.23076923076923103,0.88,0.9239384586488929,0.0,0.576737494448239,0.7764735341968471,0.0,0.0,0.0,0.0,10
3085,10,10,10,Pop,winter,female,POP,Solo,1,2020.1.26,Kiana Lede,0.452662721893491,0.23076923076923103,0.42,0.9091197166296451,0.0,0.576737494448239,0.8139631649660259,0.0,0.0,0.0,0.0,10
3086,10,10,10,Pop,spring,female,POP,Solo,1,2020.3.8,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.93522019084288,0.0,0.52933283837506,0.830056969481815,0.0,0.0,0.0,0.0,10
3087,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.22,Kiana Lede,0.452662721893491,0.23076923076923103,0.45,0.85945993744645,0.0,0.576737494448239,0.7461599507488119,0.0,0.0,0.0,0.0,10
3088,10,10,10,Pop,spring,female,POP,Solo,1,2020.3.15,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.8485184758247509,0.0,0.52933283837506,0.8519443031609921,0.0,0.0,0.0,0.0,10
3089,10,10,10,Pop,fall,female,POP,Solo,1,2019.11.24,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.8907403066013392,0.0,0.543403852788171,0.806757021240174,0.0,0.0,0.0,0.0,10
3090,10,10,10,Pop,spring,female,POP,Solo,1,2020.4.5,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.914915341742667,0.0,0.52933283837506,0.8305264800996159,0.0,0.0,0.0,0.0,10
3091,10,10,10,Pop,fall,female,POP,Solo,1,2019.11.10,Kiana Lede,0.452662721893491,0.23076923076923103,0.45,0.845475791008223,0.0,0.543403852788171,0.8019946522752529,0.0,0.0,0.0,0.0,10
3092,10,10,10,Pop,fall,female,POP,Solo,1,2019.10.20,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.9462186265620409,0.0,0.543403852788171,0.8134563131200909,0.0,0.0,0.0,0.0,10
3093,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.8,Kiana Lede,0.452662721893491,0.23076923076923103,0.44,0.8009219814442771,0.0,0.576737494448239,0.80570772589499,0.0,0.0,0.0,0.0,10
3094,10,10,10,Pop,winter,female,POP,Solo,1,2020.2.23,Kiana Lede,0.452662721893491,0.23076923076923103,0.36,0.8824124336456899,0.0,0.576737494448239,0.809358241739838,0.0,0.0,0.0,0.0,10
3095,10,10,10,Pop,spring,female,POP,Solo,1,2020.3.1,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.911714706511927,0.0,0.52933283837506,0.8139631649660259,0.0,0.0,0.0,0.0,10
3096,10,10,10,Pop,fall,female,POP,Solo,1,2019.11.17,Kiana Lede,0.452662721893491,0.23076923076923103,0.46,0.910745223617907,0.0,0.543403852788171,0.810390048762615,0.0,0.0,0.0,0.0,10
3097,10,10,10,Pop,fall,female,POP,Solo,1,2019.10.13,Kiana Lede,0.452662721893491,0.23076923076923103,0.46,0.9716174997484399,0.0,0.543403852788171,0.8194616600542409,0.0,0.0,0.0,0.0,10
3098,10,10,10,Pop,winter,female,POP,Solo,1,2020.1.12,Kiana Lede,0.452662721893491,0.23076923076923103,0.41,0.9420542626629129,0.0,0.576737494448239,0.8243420254932129,0.0,0.0,0.0,0.0,10
3099,10,10,10,Pop,spring,female,POP,Solo,1,2020.3.22,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.8718221692106349,0.0,0.52933283837506,0.8463494981006441,0.0,0.0,0.0,0.0,10
3100,10,10,10,Pop,winter,female,POP,Solo,1,2020.2.2,Kiana Lede,0.452662721893491,0.23076923076923103,0.82,0.894612821891222,0.0,0.576737494448239,0.833322377799107,0.0,0.0,0.0,0.0,10
3101,10,10,10,Pop,winter,female,POP,Solo,1,2020.2.9,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.902829126259422,0.0,0.576737494448239,0.8314624602389759,0.0,0.0,0.0,0.0,10
3102,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.1,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.8184722562103071,0.0,0.576737494448239,0.818967522860986,0.0,0.0,0.0,0.0,10
3103,10,10,10,Pop,winter,female,POP,Solo,1,2020.2.16,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.940930114536587,0.0,0.576737494448239,0.829114885104985,0.0,0.0,0.0,0.0,10
3104,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.29,Kiana Lede,0.452662721893491,0.23076923076923103,0.88,0.897386351795859,0.0,0.576737494448239,0.7764735341968471,0.0,0.0,0.0,0.0,10
3105,10,10,10,Pop,fall,female,POP,Solo,1,2019.10.27,Kiana Lede,0.452662721893491,0.23076923076923103,0.47,0.9426141572001191,0.0,0.543403852788171,0.7998439739205391,0.0,0.0,0.0,0.0,10
3106,10,10,10,Pop,fall,female,POP,Solo,1,2019.11.3,Kiana Lede,0.452662721893491,0.23076923076923103,0.47,0.911714706511927,0.0,0.543403852788171,0.8088404898439421,0.0,0.0,0.0,0.0,10
3107,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.15,Kiana Lede,0.452662721893491,0.23076923076923103,0.0,0.8519443031609921,0.0,0.576737494448239,0.777673975302425,0.0,0.0,0.0,0.0,10
3108,10,9,9,Ani/Game,winter,female,OST,Solo,1,2019.12.1,Kristen Bell,0.5650887573964499,0.0384615384615385,1.0,0.87831348128612,0.7886974138807191,0.352073459303568,0.0,0.0,0.0,0.0,0.0,10
3109,10,10,10,Ani/Game,winter,female,OST,Solo,1,2019.12.8,Kristen Bell,0.5650887573964499,0.0384615384615385,0.72,0.826263803637124,0.0,0.352073459303568,0.0,0.0,0.0,0.0,0.0,10
3110,9,6,10,Ani/Game,fall,female,OST,Solo,1,2019.11.24,Kristen Bell,0.5650887573964499,0.0384615384615385,0.62,0.966419922873543,0.805970724161242,0.57183478386319,0.0,0.0,0.0,0.0,0.0,10
3111,10,10,10,Ani/Game,winter,female,OST,Solo,1,2019.12.15,Kristen Bell,0.5650887573964499,0.0384615384615385,0.95,0.78241031831508,0.0,0.352073459303568,0.0,0.0,0.0,0.0,0.0,10
3112,10,10,10,Ani/Game,winter,female,OST,Solo,1,2019.12.22,Kristen Bell,0.5650887573964499,0.0384615384615385,0.25,0.65446284124594,0.0,0.352073459303568,0.0,0.0,0.0,0.0,0.0,10
3113,10,5,10,Foreign Movie,winter,female,OST,Solo,1,2020.1.5,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.335,0.527313067236237,0.8094564940279441,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,10
3114,9,4,7,Foreign Movie,winter,female,OST,Solo,1,2019.12.22,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.405,0.677503550459925,0.815319056655778,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,7
3115,7,4,7,Foreign Movie,winter,female,OST,Solo,1,2019.12.15,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.51,0.772218829591581,0.8284257912315028,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,7
3116,7,4,6,Foreign Movie,winter,female,OST,Solo,1,2019.12.8,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.545,0.836539305301393,0.82855798603397,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,6
3117,10,8,9,Foreign Movie,winter,female,OST,Solo,1,2019.12.29,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.29,0.6047870467580079,0.7886974138807191,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,10
3118,6,2,10,Foreign Movie,fall,female,OST,Solo,1,2019.11.24,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.815,0.983975356535283,0.8533607629651091,0.480370134676734,0.0,0.0,0.0,0.0,0.0,10
3119,6,3,6,Foreign Movie,winter,female,OST,Solo,1,2019.12.1,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.648,0.9068233235120329,0.8382112271526009,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,6
3120,10,7,10,Foreign Movie,winter,female,OST,Solo,1,2020.1.26,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.092,0.44228971300119296,0.8002837342627679,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,10
3121,10,3,10,Foreign Movie,winter,female,OST,Solo,1,2020.1.12,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.10800000000000001,0.48780780271960295,0.8254331393084879,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,10
3122,10,4,10,Foreign Movie,winter,female,OST,Solo,1,2020.1.19,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2Frozen 2",0.585798816568047,0.0865384615384615,0.19,0.4637075360625689,0.81148170057337,0.7583062698976709,0.0,0.0,0.0,0.0,0.0,10
3123,10,10,10,Pop,winter,male,POP,Solo,0,2020.1.19,Lauv,0.396449704142012,0.0961538461538462,0.27,0.683131894575419,0.0,0.576737494448239,0.643626630058786,0.0,0.0,0.0,0.0,10
3124,10,10,10,Pop,spring,male,POP,Solo,0,2020.3.15,Lauv,0.396449704142012,0.0961538461538462,0.96,0.731852506060828,0.0,0.52933283837506,0.643626630058786,0.0,0.0,0.0,0.0,10
3125,10,10,10,Pop,winter,male,POP,Solo,0,2020.2.16,Lauv,0.396449704142012,0.0961538461538462,0.58,0.6784518192177671,0.0,0.576737494448239,0.7543118487658399,0.0,0.0,0.0,0.0,10
3126,10,10,10,Pop,winter,male,POP,Solo,0,2020.2.23,Lauv,0.396449704142012,0.0961538461538462,0.97,0.710088657714005,0.0,0.576737494448239,0.5718284755479179,0.0,0.0,0.0,0.0,10
3127,10,10,10,Pop,winter,male,POP,Solo,0,2020.2.2,Lauv,0.396449704142012,0.0961538461538462,0.5,0.6555172426713021,0.0,0.576737494448239,0.686804509028697,0.0,0.0,0.0,0.0,10
3128,10,10,10,Pop,winter,male,POP,Solo,0,2020.1.5,Lauv,0.396449704142012,0.0961538461538462,0.37,0.7051263248338321,0.0,0.576737494448239,0.7149398842013259,0.0,0.0,0.0,0.0,10
3129,10,10,10,Pop,winter,male,POP,Solo,0,2020.2.9,Lauv,0.396449704142012,0.0961538461538462,0.61,0.658650006620254,0.0,0.576737494448239,0.6555172426713021,0.0,0.0,0.0,0.0,10
3130,10,10,10,Pop,spring,male,POP,Solo,0,2020.3.8,Lauv,0.396449704142012,0.0961538461538462,0.98,0.7915832887005929,0.0,0.52933283837506,0.536614025805009,0.0,0.0,0.0,0.0,10
3131,10,10,10,Pop,spring,male,POP,Solo,0,2020.3.1,Lauv,0.396449704142012,0.0961538461538462,0.86,0.8824124336456899,0.0,0.52933283837506,0.40222091353665,0.0,0.0,0.0,0.0,10
3132,10,10,10,Pop,winter,male,POP,Solo,0,2020.1.26,Lauv,0.396449704142012,0.0961538461538462,0.13,0.684975982858022,0.0,0.576737494448239,0.6310454199380799,0.0,0.0,0.0,0.0,10
3133,10,10,10,Pop,winter,male,POP,Solo,0,2020.1.12,Lauv,0.396449704142012,0.0961538461538462,0.87,0.7165331198012259,0.0,0.576737494448239,0.6555172426713021,0.0,0.0,0.0,0.0,10
3134,10,10,10,Pop,summer,male,POP,Solo,0,2019.6.23,Lauv,0.50887573964497,0.134615384615385,0.44,0.6736684226371921,0.0,0.46941475405582794,0.781823906413621,0.0,0.0,0.0,0.0,10
3135,10,10,10,Pop,spring,male,POP,Solo,0,2020.3.1,Lauv,0.50887573964497,0.134615384615385,0.86,0.8824124336456899,0.0,0.52933283837506,0.40222091353665,0.0,0.0,0.0,0.0,10
3136,10,10,10,Pop,winter,male,POP,Solo,0,2020.1.26,Lauv,0.50887573964497,0.134615384615385,0.13,0.684975982858022,0.0,0.576737494448239,0.6310454199380799,0.0,0.0,0.0,0.0,10
3137,10,10,10,Pop,spring,male,POP,Solo,0,2020.4.19,Lauv,0.50887573964497,0.134615384615385,0.5,0.637998285943291,0.0,0.52933283837506,0.0,0.0,0.0,0.0,0.0,10
3138,10,10,10,Pop,summer,male,POP,Solo,0,2019.6.2,Lauv,0.50887573964497,0.134615384615385,0.71,0.8243420254932129,0.0,0.46941475405582794,0.731852506060828,0.0,0.0,0.0,0.0,10
3139,10,10,10,Pop,winter,male,POP,Solo,0,2020.2.9,Lauv,0.50887573964497,0.134615384615385,0.61,0.658650006620254,0.0,0.576737494448239,0.6555172426713021,0.0,0.0,0.0,0.0,10
3140,10,10,10,Pop,winter,male,POP,Solo,0,2020.2.23,Lauv,0.50887573964497,0.134615384615385,0.97,0.710088657714005,0.0,0.576737494448239,0.5718284755479179,0.0,0.0,0.0,0.0,10
3141,10,10,10,Pop,spring,male,POP,Solo,0,2020.4.12,Lauv,0.50887573964497,0.134615384615385,0.72,0.642512596420518,0.0,0.52933283837506,0.0,0.0,0.0,0.0,0.0,10
3142,10,10,10,Pop,spring,male,POP,Solo,0,2020.3.8,Lauv,0.50887573964497,0.134615384615385,0.98,0.7915832887005929,0.0,0.52933283837506,0.536614025805009,0.0,0.0,0.0,0.0,10
3143,10,10,10,Pop,spring,male,POP,Solo,0,2019.5.26,Lauv,0.50887573964497,0.134615384615385,0.72,0.768504240357372,0.0,0.52933283837506,0.6555172426713021,0.0,0.0,0.0,0.0,10
3144,10,10,10,Pop,summer,male,POP,Solo,0,2019.6.16,Lauv,0.50887573964497,0.134615384615385,0.15,0.7034466337453701,0.0,0.46941475405582794,0.76152422328824,0.0,0.0,0.0,0.0,10
3145,10,10,10,Pop,summer,male,POP,Solo,0,2019.6.9,Lauv,0.50887573964497,0.134615384615385,0.58,0.7589292334059571,0.0,0.46941475405582794,0.7391242980692572,0.0,0.0,0.0,0.0,10
3146,10,10,10,Pop,summer,male,POP,Solo,0,2019.8.4,Lauv,0.50887573964497,0.134615384615385,0.78,0.6822039314211801,0.0,0.46941475405582794,0.49232211319683,0.0,0.0,0.0,0.0,10
3147,10,10,10,Pop,spring,male,POP,Solo,0,2020.4.5,Lauv,0.50887573964497,0.134615384615385,0.31,0.646934771650121,0.0,0.52933283837506,0.0,0.0,0.0,0.0,0.0,10
3148,10,9,10,Pop,summer,male,POP,Solo,0,2019.8.25,Lauv,0.50887573964497,0.134615384615385,0.29,0.649112469029166,0.778779464406745,0.46941475405582794,0.8224030500009459,0.0,0.0,0.0,0.0,10
3149,4,10,4,Pop,summer,male,POP,Solo,1,2019.6.30,Lauv,0.529585798816568,0.615384615384615,0.3,0.6555172426713021,0.0,0.46941475405582794,0.8655297759534721,0.0,0.0,0.0,0.0,4
3150,4,10,5,Pop,spring,male,POP,Solo,1,2019.5.12,Lauv,0.529585798816568,0.615384615384615,0.0,0.707621696735721,0.0,0.52933283837506,0.6176884202917521,0.0,0.0,0.0,0.0,5
3151,6,10,7,Pop,spring,male,POP,Solo,1,2019.4.28,Lauv,0.529585798816568,0.615384615384615,0.46,0.7189012205891271,0.0,0.52933283837506,0.6176884202917521,0.0,0.0,0.0,0.0,7
3152,5,10,5,Pop,fall,male,POP,Solo,1,2019.9.8,Lauv,0.529585798816568,0.615384615384615,0.46,0.6138980192862571,0.0,0.543403852788171,0.536614025805009,0.0,0.0,0.0,0.0,5
3153,6,10,5,Pop,fall,male,POP,Solo,1,2019.11.24,Lauv,0.529585798816568,0.615384615384615,0.0,0.629864604670596,0.0,0.543403852788171,0.40222091353665,0.0,0.0,0.0,0.0,5
3154,4,10,4,Pop,summer,male,POP,Solo,1,2019.7.14,Lauv,0.529585798816568,0.615384615384615,0.15,0.628677319150179,0.0,0.46941475405582794,0.7543118487658399,0.0,0.0,0.0,0.0,4
3155,7,10,7,Pop,winter,male,POP,Solo,1,2019.12.15,Lauv,0.529585798816568,0.615384615384615,0.13,0.58532842275597,0.0,0.576737494448239,0.6555172426713021,0.0,0.0,0.0,0.0,7
3156,4,10,4,Pop,summer,male,POP,Solo,1,2019.7.7,Lauv,0.529585798816568,0.615384615384615,0.59,0.640267197411385,0.0,0.46941475405582794,0.666789144360769,0.0,0.0,0.0,0.0,4
3157,3,10,3,Pop,summer,male,POP,Solo,1,2019.6.9,Lauv,0.529585798816568,0.615384615384615,0.58,0.7589292334059571,0.0,0.46941475405582794,0.7391242980692572,0.0,0.0,0.0,0.0,3
3158,4,10,5,Pop,spring,male,POP,Solo,1,2020.3.15,Lauv,0.529585798816568,0.615384615384615,0.96,0.731852506060828,0.0,0.52933283837506,0.643626630058786,0.0,0.0,0.0,0.0,5
3159,5,10,5,Pop,winter,male,POP,Solo,1,2020.2.23,Lauv,0.529585798816568,0.615384615384615,0.97,0.710088657714005,0.0,0.576737494448239,0.5718284755479179,0.0,0.0,0.0,0.0,5
3160,7,10,8,Pop,spring,male,POP,Solo,1,2019.4.21,Lauv,0.529585798816568,0.615384615384615,0.3,0.7243281713772359,0.0,0.52933283837506,0.5718284755479179,0.0,0.0,0.0,0.0,8
3161,4,10,4,Pop,summer,male,POP,Solo,1,2019.8.11,Lauv,0.529585798816568,0.615384615384615,0.15,0.6565665380164859,0.0,0.46941475405582794,0.696594550833317,0.0,0.0,0.0,0.0,4
3162,4,10,4,Pop,spring,male,POP,Solo,1,2020.3.22,Lauv,0.529585798816568,0.615384615384615,0.74,0.689518687298467,0.0,0.52933283837506,0.0,0.0,0.0,0.0,0.0,4
3163,4,10,4,Pop,summer,male,POP,Solo,1,2019.7.21,Lauv,0.529585798816568,0.615384615384615,0.63,0.6391357114703149,0.0,0.46941475405582794,0.7543118487658399,0.0,0.0,0.0,0.0,4
3164,5,10,4,Pop,summer,male,POP,Solo,1,2019.8.18,Lauv,0.529585798816568,0.615384615384615,0.15,0.6596842761989661,0.0,0.46941475405582794,0.46624182302658507,0.0,0.0,0.0,0.0,4
3165,10,10,10,Pop,winter,male,POP,Solo,1,2019.1.27,Lauv,0.529585798816568,0.615384615384615,0.32,0.63454973996322,0.0,0.576737494448239,0.7059613126314258,0.0,0.0,0.0,0.0,10
3166,6,10,6,Pop,winter,male,POP,Solo,1,2019.12.29,Lauv,0.529585798816568,0.615384615384615,0.4,0.623862030642844,0.0,0.576737494448239,0.49232211319683,0.0,0.0,0.0,0.0,6
3167,4,10,4,Pop,spring,male,POP,Solo,1,2019.5.19,Lauv,0.529585798816568,0.615384615384615,0.59,0.7589292334059571,0.0,0.52933283837506,0.49232211319683,0.0,0.0,0.0,0.0,4
3168,6,10,6,Pop,winter,male,POP,Solo,1,2019.12.1,Lauv,0.529585798816568,0.615384615384615,0.69,0.592480196224881,0.0,0.576737494448239,0.40222091353665,0.0,0.0,0.0,0.0,6
3169,3,10,3,Pop,summer,male,POP,Solo,1,2019.6.2,Lauv,0.529585798816568,0.615384615384615,0.71,0.8243420254932129,0.0,0.46941475405582794,0.731852506060828,0.0,0.0,0.0,0.0,3
3170,5,10,5,Pop,spring,male,POP,Solo,1,2020.3.8,Lauv,0.529585798816568,0.615384615384615,0.98,0.7915832887005929,0.0,0.52933283837506,0.536614025805009,0.0,0.0,0.0,0.0,5
3171,5,10,5,Pop,fall,male,POP,Solo,1,2019.9.1,Lauv,0.529585798816568,0.615384615384615,0.85,0.6333879191349621,0.0,0.543403852788171,0.7391242980692572,0.0,0.0,0.0,0.0,5
3172,10,10,10,Pop,winter,male,POP,Solo,1,2019.2.3,Lauv,0.529585798816568,0.615384615384615,0.33,0.6310454199380799,0.0,0.576737494448239,0.6555172426713021,0.0,0.0,0.0,0.0,10
3173,6,10,6,Pop,winter,male,POP,Solo,1,2020.1.5,Lauv,0.529585798816568,0.615384615384615,0.37,0.7051263248338321,0.0,0.576737494448239,0.7149398842013259,0.0,0.0,0.0,0.0,6
3174,8,10,10,Pop,spring,male,POP,Solo,1,2019.3.3,Lauv,0.529585798816568,0.615384615384615,0.32,0.696594550833317,0.0,0.52933283837506,0.80570772589499,0.0,0.0,0.0,0.0,10
3175,7,10,6,Pop,winter,male,POP,Solo,1,2019.12.8,Lauv,0.529585798816568,0.615384615384615,0.27,0.58532842275597,0.0,0.576737494448239,0.6176884202917521,0.0,0.0,0.0,0.0,6
3176,10,10,10,Pop,winter,male,POP,Solo,1,2019.2.10,Lauv,0.529585798816568,0.615384615384615,0.15,0.665788315489792,0.0,0.576737494448239,0.7938171132824742,0.0,0.0,0.0,0.0,10
3177,5,10,5,Pop,winter,male,POP,Solo,1,2020.2.2,Lauv,0.529585798816568,0.615384615384615,0.5,0.6555172426713021,0.0,0.576737494448239,0.686804509028697,0.0,0.0,0.0,0.0,5
3178,4,10,4,Pop,summer,male,POP,Solo,1,2019.8.4,Lauv,0.529585798816568,0.615384615384615,0.78,0.6822039314211801,0.0,0.46941475405582794,0.49232211319683,0.0,0.0,0.0,0.0,4
3179,5,10,4,Pop,fall,male,POP,Solo,1,2019.10.27,Lauv,0.529585798816568,0.615384615384615,0.43,0.7084471417924141,0.0,0.543403852788171,0.5718284755479179,0.0,0.0,0.0,0.0,4
3180,4,10,3,Pop,summer,male,POP,Solo,1,2019.6.16,Lauv,0.529585798816568,0.615384615384615,0.15,0.7034466337453701,0.0,0.46941475405582794,0.76152422328824,0.0,0.0,0.0,0.0,3
3181,5,10,5,Pop,fall,male,POP,Solo,1,2019.11.17,Lauv,0.529585798816568,0.615384615384615,0.55,0.636854858142958,0.0,0.543403852788171,0.5557708294077379,0.0,0.0,0.0,0.0,5
3182,4,10,6,Pop,fall,male,POP,Solo,1,2019.10.20,Lauv,0.529585798816568,0.615384615384615,1.0,0.786471356751963,0.0,0.543403852788171,0.5718284755479179,0.0,0.0,0.0,0.0,6
3183,8,10,8,Pop,spring,male,POP,Solo,1,2019.3.10,Lauv,0.529585798816568,0.615384615384615,0.45,0.685892174774158,0.0,0.52933283837506,0.72356116503532,0.0,0.0,0.0,0.0,8
3184,5,10,5,Pop,spring,male,POP,Solo,1,2020.3.1,Lauv,0.529585798816568,0.615384615384615,0.86,0.8824124336456899,0.0,0.52933283837506,0.40222091353665,0.0,0.0,0.0,0.0,5
3185,8,10,8,Pop,spring,male,POP,Solo,1,2019.4.7,Lauv,0.529585798816568,0.615384615384615,0.45,0.7059613126314258,0.0,0.52933283837506,0.8610952589094201,0.0,0.0,0.0,0.0,8
3186,8,10,8,Pop,spring,male,POP,Solo,1,2019.3.17,Lauv,0.529585798816568,0.615384615384615,0.75,0.6877130179711479,0.0,0.52933283837506,0.7752664053625881,0.0,0.0,0.0,0.0,8
3187,8,10,8,Pop,spring,male,POP,Solo,1,2019.3.31,Lauv,0.529585798816568,0.615384615384615,0.45,0.696594550833317,0.0,0.52933283837506,0.7998439739205391,0.0,0.0,0.0,0.0,8
3188,6,10,6,Pop,winter,male,POP,Solo,1,2020.1.19,Lauv,0.529585798816568,0.615384615384615,0.27,0.683131894575419,0.0,0.576737494448239,0.643626630058786,0.0,0.0,0.0,0.0,6
3189,6,10,6,Pop,winter,male,POP,Solo,1,2020.1.12,Lauv,0.529585798816568,0.615384615384615,0.87,0.7165331198012259,0.0,0.576737494448239,0.6555172426713021,0.0,0.0,0.0,0.0,6
3190,6,10,7,Pop,winter,male,POP,Solo,1,2019.12.22,Lauv,0.529585798816568,0.615384615384615,0.27,0.576422550084701,0.0,0.576737494448239,0.40222091353665,0.0,0.0,0.0,0.0,7
3191,10,10,10,Pop,winter,male,POP,Solo,1,2019.2.24,Lauv,0.529585798816568,0.615384615384615,0.47,0.726613033308389,0.0,0.576737494448239,0.7938171132824742,0.0,0.0,0.0,0.0,10
3192,4,10,4,Pop,spring,male,POP,Solo,1,2020.3.29,Lauv,0.529585798816568,0.615384615384615,0.84,0.668777039637298,0.0,0.52933283837506,0.0,0.0,0.0,0.0,0.0,4
