,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,title_song,you_rank_g
16914,7,R&B/Soul,winter,female,K_POP,Solo,203,18,57.0,13.0,0.0,0.032662062,0.8,0.0,0.0,0.0,0.0,True,10
16915,10,R&B/Soul,winter,female,K_POP,Solo,203,18,33.0,7.3,0.0,0.032662062,7.0,0.0,0.0,0.0,0.0,True,10
16916,10,R&B/Soul,fall,female,K_POP,Solo,203,18,71.0,100.0,2920000.0,-0.036900654,1.8,0.0,0.0,0.0,0.0,True,5
16917,3,R&B/Soul,fall,female,K_POP,Solo,203,18,36.0,4.1,0.0,-0.036900654,1.1,0.0,0.0,0.0,0.0,True,10
16918,1,R&B/Soul,fall,female,K_POP,Solo,203,18,51.0,4.5,2180000.0,-0.036900654,0.8,0.0,0.0,0.0,0.0,True,7
16919,10,R&B/Soul,winter,female,K_POP,Solo,203,18,39.0,10.2,0.0,0.032662062,0.3,0.0,0.0,0.0,0.0,True,10
16920,5,R&B/Soul,fall,female,K_POP,Solo,203,18,62.0,51.8,0.0,-0.036900654,4.1,0.0,0.0,0.0,0.0,True,10
16921,10,R&B/Soul,winter,female,K_POP,Solo,203,18,38.0,5.4,0.0,0.032662062,4.4,0.0,0.0,0.0,0.0,True,10
16922,10,R&B/Soul,fall,female,K_POP,Solo,213,6,46.0,3.7,0.0,-0.036900654,1.8,0.0,0.0,0.0,0.0,False,10
16923,9,R&B/Soul,fall,female,K_POP,Solo,213,6,36.0,4.1,0.0,-0.036900654,1.1,0.0,0.0,0.0,0.0,False,10
16924,6,R&B/Soul,fall,female,K_POP,Solo,213,6,51.0,4.5,0.0,-0.036900654,0.8,0.0,0.0,0.0,0.0,False,10
16925,2,R&B/Soul,fall,female,K_POP,Solo,213,6,65.0,6.1,0.0,-0.036900654,1.2,0.0,0.0,0.0,0.0,False,10
16926,8,R&B/Soul,fall,female,K_POP,Solo,213,6,41.0,3.1,0.0,-0.036900654,1.0,0.0,0.0,0.0,0.0,False,10
16927,10,R&B/Soul,fall,female,K_POP,Solo,213,6,71.0,100.0,0.0,-0.036900654,1.8,0.0,0.0,0.0,0.0,False,10
16928,10,R&B/Soul,spring,female,K_POP,Solo,186,1,100.0,98.6,0.0,0.023043942,10.3,0.0,0.0,0.0,0.0,False,10
16929,5,Rap/Hiphop,summer,female,K_POP,Solo,205,72,39.0,3.2,0.0,0.049246414,35.5,0.0,0.0,0.0,0.0,True,10
16930,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,33.0,3.4,0.0,0.049246414,8.5,0.0,0.0,0.0,0.0,False,10
16931,6,Rap/Hiphop,summer,female,K_POP,Solo,205,72,44.0,5.3,0.0,0.049246414,33.2,0.0,0.0,0.0,0.0,True,10
16932,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,42.0,51.6,0.0,0.049246414,8.5,0.0,0.0,0.0,0.0,False,10
16933,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,47.0,7.3,0.0,-0.00050109,3.4,0.0,0.0,0.0,0.0,False,10
16934,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,36.0,2.4,0.0,-0.03748262,14.3,0.0,0.0,0.0,0.0,False,10
16935,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,28.0,2.2,0.0,-0.03748262,18.3,0.0,0.0,0.0,0.0,False,10
16936,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,29.0,3.1,0.0,-0.03748262,8.7,0.0,0.0,0.0,0.0,False,10
16937,5,Rap/Hiphop,spring,female,K_POP,Solo,205,72,37.0,5.7,0.0,-0.03748262,49.7,0.0,0.0,0.0,0.0,False,10
16938,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,22.0,2.1,0.0,0.049246414,8.7,0.0,0.0,0.0,0.0,True,10
16939,8,Rap/Hiphop,summer,female,K_POP,Solo,205,72,39.0,2.9,0.0,0.049246414,22.1,0.0,0.0,0.0,0.0,True,10
16940,6,Rap/Hiphop,fall,female,K_POP,Solo,205,72,33.0,3.2,0.0,-0.00050109,22.1,0.0,0.0,0.0,0.0,True,10
16941,9,Rap/Hiphop,summer,female,K_POP,Solo,205,72,47.0,2.8,0.0,0.049246414,14.2,0.0,0.0,0.0,0.0,True,10
16942,5,Rap/Hiphop,spring,female,K_POP,Solo,205,72,26.0,4.1,0.0,-0.03748262,56.2,0.0,0.0,0.0,0.0,False,10
16943,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,39.0,3.0,0.0,0.049246414,12.8,0.0,0.0,0.0,0.0,False,10
16944,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,21.0,2.1,0.0,-0.03748262,20.1,0.0,0.0,0.0,0.0,False,10
16945,4,Rap/Hiphop,summer,female,K_POP,Solo,205,72,35.0,3.9,0.0,0.049246414,59.5,0.0,0.0,0.0,0.0,True,10
16946,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,32.0,2.2,0.0,0.00027579,4.6,0.0,0.0,0.0,0.0,False,10
16947,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,21.0,2.4,0.0,0.00027579,7.1,0.0,0.0,0.0,0.0,False,10
16948,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,37.0,3.5,0.0,0.049246414,17.6,0.0,0.0,0.0,0.0,False,10
16949,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,33.0,2.3,0.0,0.00027579,8.5,0.0,0.0,0.0,0.0,False,10
16950,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,44.0,1.9,0.0,0.00027579,7.6,0.0,0.0,0.0,0.0,False,10
16951,8,Rap/Hiphop,fall,female,K_POP,Solo,205,72,45.0,3.1,0.0,-0.00050109,17.3,0.0,0.0,0.0,0.0,True,10
16952,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,21.0,2.5,0.0,0.00027579,6.5,0.0,0.0,0.0,0.0,False,10
16953,8,Rap/Hiphop,fall,female,K_POP,Solo,205,72,31.0,3.5,0.0,-0.00050109,15.8,0.0,0.0,0.0,0.0,True,10
16954,9,Rap/Hiphop,fall,female,K_POP,Solo,205,72,21.0,2.7,0.0,-0.00050109,31.2,0.0,0.0,0.0,0.0,True,10
16955,5,Rap/Hiphop,spring,female,K_POP,Solo,205,72,41.0,5.4,0.0,-0.03748262,53.8,0.0,0.0,0.0,0.0,False,10
16956,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,24.0,2.9,0.0,-0.03748262,7.9,0.0,0.0,0.0,0.0,False,10
16957,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,41.0,5.4,0.0,0.049246414,8.7,0.0,0.0,0.0,0.0,True,10
16958,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,58.0,4.6,0.0,-0.03748262,8.6,0.0,0.0,0.0,0.0,False,10
16959,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,100.0,98.6,0.0,-0.03748262,20.6,0.0,0.0,0.0,0.0,False,10
16960,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,45.0,4.7,0.0,-0.00050109,7.2,0.0,0.0,0.0,0.0,False,10
16961,6,Rap/Hiphop,summer,female,K_POP,Solo,205,72,38.0,3.5,0.0,0.049246414,35.1,0.0,0.0,0.0,0.0,True,10
16962,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,71.0,100.0,0.0,-0.00050109,3.5,0.0,0.0,0.0,0.0,False,10
16963,7,Rap/Hiphop,summer,female,K_POP,Solo,205,72,25.0,3.7,0.0,0.049246414,22.0,0.0,0.0,0.0,0.0,True,10
16964,6,Rap/Hiphop,summer,female,K_POP,Solo,205,72,55.0,6.3,0.0,0.049246414,46.9,0.0,0.0,0.0,0.0,True,10
16965,7,Rap/Hiphop,summer,female,K_POP,Solo,205,72,22.0,3.7,0.0,0.049246414,14.3,0.0,0.0,0.0,0.0,True,10
16966,4,Rap/Hiphop,spring,female,K_POP,Solo,205,72,56.0,8.9,0.0,-0.03748262,100.0,0.0,0.0,0.0,0.0,True,10
16967,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,29.0,2.2,0.0,-0.03748262,8.2,0.0,0.0,0.0,0.0,False,10
16968,6,Rap/Hiphop,summer,female,K_POP,Solo,205,72,83.0,73.9,0.0,0.049246414,43.1,0.0,0.0,0.0,0.0,True,10
16969,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,32.0,1.8,0.0,0.049246414,10.8,0.0,0.0,0.0,0.0,True,10
16970,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,37.0,2.3,0.0,-0.03748262,5.0,0.0,0.0,0.0,0.0,False,10
16971,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,28.0,3.2,0.0,-0.00050109,27.4,0.0,0.0,0.0,0.0,True,10
16972,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,30.0,6.3,0.0,-0.03748262,8.9,0.0,0.0,0.0,0.0,False,10
16973,7,Rap/Hiphop,fall,female,K_POP,Solo,205,72,25.0,3.6,0.0,-0.00050109,14.3,0.0,0.0,0.0,0.0,True,10
16974,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,15.0,2.0,0.0,0.00027579,5.9,0.0,0.0,0.0,0.0,False,10
16975,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,47.0,3.8,0.0,-0.00050109,4.1,0.0,0.0,0.0,0.0,False,10
16976,7,Rap/Hiphop,summer,female,K_POP,Solo,205,72,42.0,4.3,0.0,0.049246414,52.5,0.0,0.0,0.0,0.0,True,10
16977,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,16.0,2.0,0.0,0.049246414,14.6,0.0,0.0,0.0,0.0,True,10
16978,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,41.0,4.5,0.0,0.00027579,3.5,0.0,0.0,0.0,0.0,True,10
16979,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,53.0,4.8,0.0,0.049246414,9.3,0.0,0.0,0.0,0.0,True,10
16980,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,29.0,3.1,0.0,0.049246414,5.2,0.0,0.0,0.0,0.0,False,10
16981,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,47.0,4.8,0.0,-0.00050109,1.6,0.0,0.0,0.0,0.0,False,10
16982,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,43.0,5.8,0.0,0.049246414,9.8,0.0,0.0,0.0,0.0,False,10
16983,7,Rap/Hiphop,fall,female,K_POP,Solo,205,72,51.0,5.2,0.0,-0.00050109,15.6,0.0,0.0,0.0,0.0,True,10
16984,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,27.0,2.8,0.0,-0.03748262,6.8,0.0,0.0,0.0,0.0,False,10
16985,4,Rap/Hiphop,summer,female,K_POP,Solo,205,72,33.0,3.3,0.0,0.049246414,39.3,0.0,0.0,0.0,0.0,True,10
16986,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,20.0,2.0,0.0,0.00027579,5.9,0.0,0.0,0.0,0.0,False,10
16987,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,29.0,2.8,0.0,0.00027579,14.7,0.0,0.0,0.0,0.0,False,10
16988,8,Rap/Hiphop,summer,female,K_POP,Solo,205,72,43.0,2.5,0.0,0.049246414,18.4,0.0,0.0,0.0,0.0,True,10
16989,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,24.0,2.6,0.0,-0.03748262,10.9,0.0,0.0,0.0,0.0,False,10
16990,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,15.0,2.4,0.0,-0.03748262,0.0,0.0,0.0,0.0,0.0,True,10
16991,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,47.0,5.0,0.0,-0.03748262,56.9,0.0,0.0,0.0,0.0,False,10
16992,10,Rap/Hiphop,spring,female,K_POP,Solo,205,72,37.0,2.4,0.0,-0.03748262,7.6,0.0,0.0,0.0,0.0,False,10
16993,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,65.0,10.2,0.0,-0.00050109,8.0,0.0,0.0,0.0,0.0,False,10
16994,5,Rap/Hiphop,spring,female,K_POP,Solo,205,72,39.0,23.5,0.0,-0.03748262,65.9,0.0,0.0,0.0,0.0,True,10
16995,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,38.0,4.0,0.0,0.049246414,6.5,0.0,0.0,0.0,0.0,False,10
16996,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,38.0,5.4,0.0,0.00027579,8.7,0.0,0.0,0.0,0.0,True,10
16997,7,Rap/Hiphop,fall,female,K_POP,Solo,205,72,36.0,2.9,0.0,-0.00050109,16.2,0.0,0.0,0.0,0.0,True,10
16998,10,Rap/Hiphop,summer,female,K_POP,Solo,205,72,32.0,2.7,0.0,0.049246414,6.4,0.0,0.0,0.0,0.0,False,10
16999,10,Rap/Hiphop,winter,female,K_POP,Solo,205,72,26.0,2.8,0.0,0.00027579,14.2,0.0,0.0,0.0,0.0,False,10
17000,10,Rap/Hiphop,fall,female,K_POP,Solo,205,72,43.0,81.7,0.0,-0.00050109,4.6,0.0,0.0,0.0,0.0,False,10
17001,10,R&B/Soul,spring,female,K_POP,Solo,221,1,100.0,98.6,0.0,0.023043942,10.3,0.0,0.0,0.0,0.0,False,10
17002,10,R&B/Soul,fall,female,K_POP,Solo,214,1,71.0,100.0,0.0,-0.036900654,1.8,0.0,0.0,0.0,0.0,False,10
17003,10,Ballad,spring,female,K_POP,Solo,194,8,100.0,98.6,0.0,0.086640371,8.9,0.0,0.0,0.0,0.0,False,10
17004,8,Ballad,spring,female,K_POP,Solo,194,8,37.0,2.4,0.0,0.086640371,10.2,0.0,0.0,0.0,0.0,False,10
17005,10,Ballad,spring,female,K_POP,Solo,194,8,58.0,4.6,0.0,0.086640371,11.3,0.0,0.0,0.0,0.0,False,10
17006,10,Ballad,winter,female,K_POP,Solo,194,8,21.0,2.5,0.0,0.0034886640000000003,2.6,0.0,0.0,0.0,0.0,False,10
17007,6,Ballad,winter,female,K_POP,Solo,194,8,33.0,2.3,0.0,0.0034886640000000003,2.4,0.0,0.0,0.0,0.0,True,10
17008,4,Ballad,winter,female,K_POP,Solo,194,8,32.0,2.2,0.0,0.0034886640000000003,1.9,0.0,0.0,0.0,0.0,False,10
17009,10,Ballad,spring,female,K_POP,Solo,194,8,29.0,3.1,0.0,0.086640371,4.8,0.0,0.0,0.0,0.0,False,10
17010,6,Ballad,spring,female,K_POP,Solo,194,8,28.0,2.2,0.0,0.086640371,6.8,0.0,0.0,0.0,0.0,False,10
17011,8,Drama,winter,female,OST,Solo,198,6,74.0,12.9,0.0,0.077400497,15.7,0.0,0.0,0.0,0.0,False,10
17012,10,Drama,winter,female,OST,Solo,198,6,52.0,6.5,0.0,0.077400497,17.3,0.0,0.0,0.0,0.0,False,10
17013,10,Drama,fall,female,OST,Solo,198,6,36.0,4.1,0.0,-0.107448559,41.0,0.0,0.0,0.0,0.0,False,10
17014,7,Drama,fall,female,OST,Solo,198,6,46.0,3.7,0.0,-0.107448559,25.5,0.0,0.0,0.0,0.0,False,10
17015,10,Drama,winter,female,OST,Solo,198,6,57.0,13.0,0.0,0.077400497,16.3,0.0,0.0,0.0,0.0,False,10
17016,6,Drama,fall,female,OST,Solo,198,6,62.0,51.8,0.0,-0.107448559,27.1,0.0,0.0,0.0,0.0,False,10
17017,10,R&B/Soul,spring,female,K_POP,Solo,211,1,100.0,98.6,0.0,0.023043942,10.3,0.0,0.0,0.0,0.0,False,10
17018,7,R&B/Soul,fall,female,K_POP,Solo,250,2,65.0,6.1,0.0,-0.036900654,1.2,0.0,0.0,0.0,0.0,False,10
17019,10,R&B/Soul,fall,female,K_POP,Solo,250,2,71.0,100.0,0.0,-0.036900654,1.8,0.0,0.0,0.0,0.0,False,10
17020,4,R&B/Soul,winter,female,K_POP,Solo,206,22,32.0,2.2,0.0,0.032662062,2.3,0.0,0.0,0.0,0.0,True,10
17021,2,R&B/Soul,winter,female,K_POP,Solo,206,22,21.0,2.4,3200000.0,0.032662062,4.8,0.0,0.0,0.0,0.0,True,6
17022,4,R&B/Soul,winter,female,K_POP,Solo,206,22,33.0,2.3,0.0,0.032662062,4.2,0.0,0.0,0.0,0.0,True,10
17023,2,R&B/Soul,winter,female,K_POP,Solo,206,22,15.0,2.0,2300000.0,0.032662062,4.1,0.0,0.0,0.0,0.0,True,7
17024,10,R&B/Soul,spring,female,K_POP,Solo,206,22,29.0,2.2,0.0,0.023043942,4.1,0.0,0.0,0.0,0.0,False,10
17025,10,R&B/Soul,winter,female,K_POP,Solo,206,22,55.0,26.4,9970000.0,0.032662062,4.0,0.0,0.0,0.0,0.0,True,2
17026,6,R&B/Soul,spring,female,K_POP,Solo,206,22,37.0,2.4,0.0,0.023043942,3.8,0.0,0.0,0.0,0.0,True,10
17027,10,R&B/Soul,spring,female,K_POP,Solo,206,22,27.0,2.8,0.0,0.023043942,3.4,0.0,0.0,0.0,0.0,False,10
17028,1,R&B/Soul,winter,female,K_POP,Solo,206,22,26.0,2.8,3580000.0,0.032662062,8.8,0.0,0.0,0.0,0.0,True,5
17029,10,R&B/Soul,spring,female,K_POP,Solo,206,22,21.0,2.1,0.0,0.023043942,10.0,0.0,0.0,0.0,0.0,False,10
17030,10,R&B/Soul,spring,female,K_POP,Solo,206,22,37.0,2.3,0.0,0.023043942,2.5,0.0,0.0,0.0,0.0,False,10
17031,5,R&B/Soul,spring,female,K_POP,Solo,206,22,28.0,2.2,0.0,0.023043942,9.1,0.0,0.0,0.0,0.0,True,10
17032,3,R&B/Soul,winter,female,K_POP,Solo,206,22,20.0,2.0,1910000.0,0.032662062,2.9,0.0,0.0,0.0,0.0,True,8
17033,7,R&B/Soul,spring,female,K_POP,Solo,206,22,100.0,98.6,0.0,0.023043942,10.3,0.0,0.0,0.0,0.0,False,10
17034,4,R&B/Soul,winter,female,K_POP,Solo,206,22,21.0,2.5,1580000.0,0.032662062,3.3,0.0,0.0,0.0,0.0,True,9
17035,1,R&B/Soul,winter,female,K_POP,Solo,206,22,48.0,4.0,6180000.0,0.032662062,10.0,0.0,0.0,0.0,0.0,True,3
17036,10,R&B/Soul,spring,female,K_POP,Solo,206,22,29.0,3.1,0.0,0.023043942,4.4,0.0,0.0,0.0,0.0,False,10
17037,10,R&B/Soul,spring,female,K_POP,Solo,206,22,36.0,2.4,0.0,0.023043942,7.2,0.0,0.0,0.0,0.0,False,10
17038,1,R&B/Soul,winter,female,K_POP,Solo,206,22,29.0,2.8,4720000.0,0.032662062,10.0,0.0,0.0,0.0,0.0,True,4
17039,8,R&B/Soul,spring,female,K_POP,Solo,206,22,58.0,4.6,0.0,0.023043942,4.3,0.0,0.0,0.0,0.0,False,10
17040,3,R&B/Soul,winter,female,K_POP,Solo,206,22,44.0,1.9,1980000.0,0.032662062,3.8,0.0,0.0,0.0,0.0,True,8
17041,3,R&B/Soul,winter,female,K_POP,Solo,206,22,45.0,5.4,7090000.0,0.032662062,8.3,0.0,0.0,0.0,0.0,True,2
17042,10,R&B/Soul,spring,male,K_POP,Solo,202,1,45.0,4.2,0.0,0.023043942,9.5,161.0,1.333333333,302.8205128,0.0,True,10
17043,10,Ballad,fall,male,K_POP,Solo,201,2,85.0,7.2,0.0,-0.07528344099999999,0.0,129.0,4.95,411.45,0.0,True,10
17044,8,Ballad,fall,male,K_POP,Solo,201,2,88.0,5.0,0.0,-0.07528344099999999,0.0,107.0,4.680412371,458.26804119999997,0.0,True,10
17045,10,Rock,winter,male,K_POP,Band,324,1,57.0,2.7,0.0,0.072915723,6.7,56.0,4.169811321,465.0,0.0,True,10
17046,6,Rock,summer,male,K_POP,Band,251,3,87.0,7.1,2170000.0,-0.095405336,7.2,146.0,0.544776119,296.8955224,0.0,True,6
17047,5,Rock,summer,male,K_POP,Band,251,3,45.0,2.3,1630000.0,-0.095405336,8.2,64.0,0.7692307690000001,426.94230769999996,0.0,True,9
17048,10,Rock,spring,male,K_POP,Band,251,3,100.0,37.1,3340000.0,-0.01596245,6.4,169.0,1.787096774,487.683871,0.0,True,4
17049,8,Dance,fall,female,K_POP,Solo,188,8,22.0,4.0,7240000.0,-0.020120957,0.0,0.0,0.0,0.0,0.0,True,1
17050,6,Dance,fall,female,K_POP,Solo,188,8,8.0,10.7,6130000.0,-0.020120957,0.0,0.0,0.0,0.0,0.0,True,2
17051,10,Dance,winter,female,K_POP,Solo,188,8,5.0,0.5,2460000.0,0.111252801,0.0,0.0,0.0,0.0,0.0,True,7
17052,10,Dance,winter,female,K_POP,Solo,188,8,6.0,1.0,1870000.0,0.111252801,0.0,0.0,0.0,0.0,0.0,True,9
17053,6,Dance,fall,female,K_POP,Solo,188,8,8.0,1.2,5910000.0,-0.020120957,0.0,0.0,0.0,0.0,0.0,True,3
17054,7,Dance,winter,female,K_POP,Solo,188,8,7.0,0.8,4150000.0,0.111252801,0.0,0.0,0.0,0.0,0.0,True,4
17055,10,Dance,winter,female,K_POP,Solo,188,8,5.0,0.5,1630000.0,0.111252801,0.0,0.0,0.0,0.0,0.0,True,9
17056,10,Dance,fall,female,K_POP,Solo,188,8,20.0,18.5,8070000.0,-0.020120957,0.0,0.0,0.0,0.0,0.0,True,1
17057,10,Trot,spring,female,K_POP,Solo,215,3,37.0,5.8,2720000.0,0.0015513570000000002,0.0,0.0,0.0,0.0,0.0,True,6
17058,10,Trot,spring,female,K_POP,Solo,215,3,38.0,4.5,0.0,0.0015513570000000002,0.0,0.0,0.0,0.0,0.0,True,10
17059,10,Trot,spring,female,K_POP,Solo,215,3,41.0,6.4,0.0,0.0015513570000000002,0.0,0.0,0.0,0.0,0.0,True,10
17060,10,Ballad,winter,female,K_POP,Solo,187,5,47.0,3.8,0.0,0.0034886640000000003,1.8,0.0,0.0,0.0,0.0,True,10
17061,9,Ballad,winter,female,K_POP,Solo,187,5,41.0,4.5,0.0,0.0034886640000000003,7.1,0.0,0.0,0.0,0.0,True,10
17062,10,Ballad,winter,female,K_POP,Solo,187,5,88.0,9.9,0.0,0.0034886640000000003,2.2,0.0,0.0,0.0,0.0,True,10
17063,10,Ballad,winter,female,K_POP,Solo,187,5,64.0,5.9,0.0,0.0034886640000000003,1.8,0.0,0.0,0.0,0.0,True,10
17064,6,Ballad,winter,female,K_POP,Solo,187,5,50.0,4.8,0.0,0.0034886640000000003,1.4,0.0,0.0,0.0,0.0,True,10
17065,10,Trot,fall,female,K_POP,Solo,181,43,22.0,1.6,0.0,0.104457866,1.1,0.0,0.0,0.0,0.0,True,10
17066,5,Trot,summer,female,K_POP,Solo,181,43,27.0,8.2,0.0,-0.361412358,0.7,0.0,0.0,0.0,0.0,True,10
17067,6,Trot,summer,female,K_POP,Solo,181,43,30.0,2.8,0.0,-0.361412358,0.8,0.0,0.0,0.0,0.0,True,10
17068,6,Trot,summer,female,K_POP,Solo,181,43,29.0,10.9,0.0,-0.361412358,1.0,0.0,0.0,0.0,0.0,True,10
17069,10,Trot,fall,female,K_POP,Solo,181,43,18.0,2.8,0.0,0.104457866,1.0,0.0,0.0,0.0,0.0,True,10
17070,6,Trot,summer,female,K_POP,Solo,181,43,30.0,2.6,0.0,-0.361412358,0.8,0.0,0.0,0.0,0.0,True,10
17071,6,Trot,summer,female,K_POP,Solo,181,43,35.0,3.1,0.0,-0.361412358,0.5,0.0,0.0,0.0,0.0,True,10
17072,7,Trot,spring,female,K_POP,Solo,181,43,38.0,3.0,0.0,0.0015513570000000002,1.1,0.0,0.0,0.0,0.0,True,10
17073,10,Trot,spring,female,K_POP,Solo,181,43,42.0,12.3,0.0,0.0015513570000000002,0.8,0.0,0.0,0.0,0.0,True,10
17074,4,Trot,summer,female,K_POP,Solo,181,43,33.0,2.8,0.0,-0.361412358,0.5,0.0,0.0,0.0,0.0,True,10
17075,10,Trot,spring,female,K_POP,Solo,181,43,38.0,14.2,0.0,0.0015513570000000002,1.1,0.0,0.0,0.0,0.0,True,10
17076,10,Trot,spring,female,K_POP,Solo,181,43,54.0,4.6,0.0,0.0015513570000000002,0.5,0.0,0.0,0.0,0.0,True,10
17077,10,Trot,winter,female,K_POP,Solo,181,43,24.0,9.3,0.0,0.15060337,0.9,0.0,0.0,0.0,0.0,True,10
17078,10,Trot,winter,female,K_POP,Solo,181,43,23.0,2.0,0.0,0.15060337,1.2,0.0,0.0,0.0,0.0,True,10
17079,10,Trot,spring,female,K_POP,Solo,181,43,48.0,6.2,0.0,0.0015513570000000002,0.7,0.0,0.0,0.0,0.0,True,10
17080,10,Trot,fall,female,K_POP,Solo,181,43,21.0,2.2,0.0,0.104457866,2.3,0.0,0.0,0.0,0.0,True,10
17081,10,Trot,winter,female,K_POP,Solo,181,43,40.0,5.9,0.0,0.15060337,1.3,0.0,0.0,0.0,0.0,True,10
17082,10,Trot,spring,female,K_POP,Solo,181,43,40.0,4.3,0.0,0.0015513570000000002,1.0,0.0,0.0,0.0,0.0,True,10
17083,10,Trot,fall,female,K_POP,Solo,181,43,19.0,2.1,0.0,0.104457866,1.1,0.0,0.0,0.0,0.0,True,10
17084,10,Trot,winter,female,K_POP,Solo,181,43,30.0,2.8,0.0,0.15060337,1.1,0.0,0.0,0.0,0.0,True,10
17085,4,Trot,summer,female,K_POP,Solo,181,43,38.0,3.6,0.0,-0.361412358,0.5,0.0,0.0,0.0,0.0,True,10
17086,10,Trot,fall,female,K_POP,Solo,181,43,15.0,1.9,0.0,0.104457866,2.7,0.0,0.0,0.0,0.0,True,10
17087,6,Trot,summer,female,K_POP,Solo,181,43,32.0,2.0,0.0,-0.361412358,1.9,0.0,0.0,0.0,0.0,True,10
17088,4,Trot,summer,female,K_POP,Solo,181,43,48.0,4.7,0.0,-0.361412358,0.6,0.0,0.0,0.0,0.0,True,10
17089,10,Trot,spring,female,K_POP,Solo,181,43,43.0,3.4,0.0,0.0015513570000000002,0.4,0.0,0.0,0.0,0.0,True,10
17090,7,Trot,summer,female,K_POP,Solo,181,43,44.0,100.0,0.0,-0.361412358,100.0,0.0,0.0,0.0,0.0,True,10
17091,9,Trot,spring,female,K_POP,Solo,181,43,53.0,3.8,0.0,0.0015513570000000002,0.8,0.0,0.0,0.0,0.0,True,10
17092,8,Trot,spring,female,K_POP,Solo,181,43,57.0,5.0,0.0,0.0015513570000000002,0.7,0.0,0.0,0.0,0.0,True,10
17093,10,Trot,fall,female,K_POP,Solo,181,43,24.0,5.4,0.0,0.104457866,1.9,0.0,0.0,0.0,0.0,True,10
17094,10,Trot,winter,female,K_POP,Solo,181,43,31.0,2.4,0.0,0.15060337,0.8,0.0,0.0,0.0,0.0,True,10
17095,9,Trot,spring,female,K_POP,Solo,181,43,33.0,5.5,0.0,0.0015513570000000002,1.1,0.0,0.0,0.0,0.0,True,10
17096,10,Trot,fall,female,K_POP,Solo,181,43,21.0,2.0,0.0,0.104457866,1.2,0.0,0.0,0.0,0.0,True,10
17097,10,Trot,winter,female,K_POP,Solo,181,43,27.0,2.7,0.0,0.15060337,0.9,0.0,0.0,0.0,0.0,True,10
17098,7,Trot,summer,female,K_POP,Solo,181,43,35.0,7.4,0.0,-0.361412358,18.1,0.0,0.0,0.0,0.0,True,10
17099,10,Trot,winter,female,K_POP,Solo,181,43,34.0,5.0,0.0,0.15060337,0.9,0.0,0.0,0.0,0.0,True,10
17100,9,Trot,fall,female,K_POP,Solo,181,43,34.0,4.4,0.0,0.104457866,1.2,0.0,0.0,0.0,0.0,True,10
17101,10,Trot,fall,female,K_POP,Solo,181,43,27.0,2.9,0.0,0.104457866,6.1,0.0,0.0,0.0,0.0,True,10
17102,5,Trot,summer,female,K_POP,Solo,181,43,46.0,6.5,0.0,-0.361412358,0.9,0.0,0.0,0.0,0.0,True,10
