rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
10,1,10,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.49,0.75,0.09117341640706127,0.4775718770625279,0.105,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
8,10,8,랩/힙합,winter,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.49,0.589,0,0.533239363982986,1,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
4,3,4,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.32,0.313,0.054724818276220145,0.6054370972069156,0.09300000000000001,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.44,0.562,0,0.533239363982986,0.08199999999999999,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.32,0.32899999999999996,0,0.6054370972069156,0.105,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
4,3,4,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.32,0.313,0.049948078920041536,0.6054370972069156,0.301,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
7,10,7,랩/힙합,winter,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.39,0.475,0,0.533239363982986,0.11900000000000001,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.35,0.326,0,0.6054370972069156,0.239,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
6,10,6,랩/힙합,fall,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.39,0.38299999999999995,0,0.5320940050772667,0.102,0.3575453600831269,0.0728425331373679,0.01639940203064503,0
9,10,9,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.33,0.34700000000000003,0,0.4775718770625279,0.115,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
8,10,9,랩/힙합,winter,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.47,0.408,0,0.533239363982986,0.08800000000000001,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
8,10,8,랩/힙합,fall,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.52,0.41200000000000003,0,0.5320940050772667,0.161,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
6,10,6,랩/힙합,fall,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.63,0.633,0,0.5320940050772667,0.136,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
8,10,7,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.32,0.368,0,0.4775718770625279,0.068,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.49,0.5870000000000001,0,0.4775718770625279,0.08900000000000001,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
7,10,7,랩/힙합,winter,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.41,0.408,0,0.533239363982986,0.19899999999999998,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.53,0.473,0,0.4775718770625279,0.162,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
3,10,3,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.66,0.618,0,0.6054370972069156,0.10300000000000001,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
9,10,8,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.33,0.363,0,0.4775718770625279,0.132,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
4,3,5,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.82,0.94,0.050259605399792316,0.4775718770625279,0.132,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.37,0.317,0,0.6054370972069156,0.096,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
3,2,3,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.35,0.366,0.05939771547248183,0.6054370972069156,0.081,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.3,0.295,0,0.6054370972069156,0.08900000000000001,0.26772440252577734,0.07907028336391216,0.022017998640553788,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.31,0.365,0,0.6054370972069156,0.122,0.262798737111342,0.06306899372592803,0.014002948703629368,0
10,10,9,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.31,0.365,0,0.4775718770625279,0.153,0.262798737111342,0.06306899372592803,0.014002948703629368,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.35,0.32,0,0.6054370972069156,0.111,0.262798737111342,0.06306899372592803,0.014002948703629368,0
7,10,7,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.31,0.354,0,0.4775718770625279,0.08800000000000001,0.262798737111342,0.06306899372592803,0.014002948703629368,0
6,10,6,랩/힙합,fall,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.48,0.42200000000000004,0,0.5320940050772667,0.065,0.262798737111342,0.06306899372592803,0.014002948703629368,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.38,0.345,0,0.6054370972069156,0.212,0.262798737111342,0.06306899372592803,0.014002948703629368,0
3,2,3,랩/힙합,summer,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.34,0.363,0.0569055036344756,0.6054370972069156,0.105,0.262798737111342,0.06306899372592803,0.014002948703629368,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.74,0.741,0,0.4775718770625279,0.267,0.262798737111342,0.06306899372592803,0.014002948703629368,0
5,8,5,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.24,0.309,0.024610591900311528,0.4775718770625279,0.20199999999999999,0.262798737111342,0.06306899372592803,0.014002948703629368,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.56,0.599,0,0.4775718770625279,0.08,0.262798737111342,0.06306899372592803,0.014002948703629368,0
6,10,6,랩/힙합,fall,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.47,0.39,0,0.5320940050772667,0.098,0.262798737111342,0.06306899372592803,0.014002948703629368,0
9,10,9,랩/힙합,fall,male,K_POP,Group,0.5828402366863905,0.6730769230769231,0.39,0.44,0,0.5320940050772667,0.159,0.262798737111342,0.06306899372592803,0.014002948703629368,0
6,10,3,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.59,0.65,0,0.5320940050772667,0.24100000000000002,0.262798737111342,0.06306899372592803,0.014002948703629368,0
6,10,10,랩/힙합,summer,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.43,0.705,0,0.6054370972069156,0.20199999999999999,0.262798737111342,0.06306899372592803,0.014002948703629368,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.33,0.363,0,0.4775718770625279,0.444,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.48,0.613,0,0.533239363982986,0.08800000000000001,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.47,0.48200000000000004,0,0.533239363982986,0.152,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.39,0.475,0,0.533239363982986,0.132,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.32,0.368,0,0.4775718770625279,0.102,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.5,0.428,0,0.533239363982986,0.098,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.41,0.40299999999999997,0,0.533239363982986,0.19899999999999998,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.41,0.408,0,0.533239363982986,0.22399999999999998,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
9,10,9,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.64,0.5479999999999999,0,0.5320940050772667,0.239,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.51,0.47100000000000003,0,0.5320940050772667,0.161,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
9,10,8,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.47,0.39,0,0.5320940050772667,0.23,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.41,0.452,0,0.533239363982986,0.267,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.41,0.40700000000000003,0,0.533239363982986,0.105,0.2704919670689793,0.1024013955319671,0.018471001331494586,0
8,10,7,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.39,0.38299999999999995,0,0.5320940050772667,0.111,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
3,10,6,랩/힙합,summer,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.54,0.589,0,0.6054370972069156,0.128,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
8,10,8,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.63,0.633,0,0.5320940050772667,0.136,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
10,10,9,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.48,0.42200000000000004,0,0.5320940050772667,0.129,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
7,10,6,랩/힙합,fall,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.45,0.547,0,0.5320940050772667,0.201,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.51,0.446,0,0.533239363982986,0.301,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6331360946745562,0.20192307692307693,0.31,0.354,0,0.4775718770625279,0.111,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.33,0.34700000000000003,0,0.4775718770625279,0.08800000000000001,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.32,0.368,0,0.4775718770625279,0.102,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.47,0.48200000000000004,0,0.533239363982986,0.292,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.39,0.475,0,0.533239363982986,0.23,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
10,10,9,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.41,0.32799999999999996,0,0.5320940050772667,0.11699999999999999,0.1267284789385341,0.08964025297249309,0.021780106661428277,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.5,0.428,0,0.533239363982986,0.111,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
4,10,4,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.63,0.633,0,0.5320940050772667,0.105,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
5,10,5,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.64,0.5479999999999999,0,0.5320940050772667,0.111,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.56,0.599,0,0.4775718770625279,0.24100000000000002,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
7,10,7,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.41,0.359,0,0.5320940050772667,0.132,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
9,10,7,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.5,0.514,0,0.5320940050772667,0.136,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.49,0.5870000000000001,0,0.4775718770625279,0.129,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.31,0.365,0,0.4775718770625279,0.14400000000000002,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.49,0.75,0,0.4775718770625279,0.20199999999999999,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.51,0.446,0,0.533239363982986,0.267,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.41,0.40700000000000003,0,0.533239363982986,0.22399999999999998,0.18018144033250738,0.11427394117581549,0.024114414245416334,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.41,0.452,0,0.533239363982986,0.098,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
10,10,10,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.49,0.589,0,0.533239363982986,0.162,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
3,10,3,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.45,0.547,0,0.5320940050772667,0.149,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
10,10,9,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.31,0.354,0,0.4775718770625279,0.201,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
5,10,4,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.47,0.39,0,0.5320940050772667,0.444,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
4,10,3,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.39,0.38299999999999995,0,0.5320940050772667,0.165,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
3,5,10,랩/힙합,summer,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.43,0.705,0.03312564901349948,0.6054370972069156,0.161,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.74,0.741,0,0.4775718770625279,0.081,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
7,10,6,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.51,0.47100000000000003,0,0.5320940050772667,0.239,0.19063224362560946,0.09332777984815602,0.019263428357185537,0
9,10,10,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.48,0.613,0,0.533239363982986,0.111,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
2,6,3,랩/힙합,summer,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.54,0.589,0.02897196261682243,0.6054370972069156,0.301,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
3,8,2,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.59,0.65,0.02149532710280374,0.5320940050772667,0.08800000000000001,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.33,0.363,0,0.4775718770625279,0.132,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.41,0.40299999999999997,0,0.533239363982986,0.19899999999999998,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
9,10,9,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.52,0.41200000000000003,0,0.5320940050772667,0.152,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
6,10,5,랩/힙합,fall,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.48,0.42200000000000004,0,0.5320940050772667,0.128,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
9,10,9,랩/힙합,winter,male,K_POP,Group,0.6005917159763313,0.3076923076923077,0.41,0.408,0,0.533239363982986,0.09699999999999999,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
8,10,7,랩/힙합,spring,male,K_POP,Group,0.6390532544378699,0.6538461538461539,0.33,0.363,0,0.4775718770625279,0.08900000000000001,0.43300895212213253,0.07072480462809076,0.012592792528161948,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.6390532544378699,0.6538461538461539,0.37,0.317,0,0.6054370972069156,0.115,0.14154544001278874,0.06376583741792287,0.01911547972537551,0
3,2,3,랩/힙합,fall,male,K_POP,Group,0.6390532544378699,0.6538461538461539,0.47,0.39,0.0632398753894081,0.5320940050772667,0.19899999999999998,0.14154544001278874,0.06376583741792287,0.01911547972537551,0
2,2,2,랩/힙합,summer,male,K_POP,Group,0.6390532544378699,0.6538461538461539,0.54,0.589,0.07725856697819315,0.6054370972069156,0.09699999999999999,0.14154544001278874,0.06376583741792287,0.01911547972537551,0
10,10,10,랩/힙합,summer,male,K_POP,Group,0.6390532544378699,0.6538461538461539,0.52,0.47,0,0.6054370972069156,0.122,0.14154544001278874,0.06376583741792287,0.01911547972537551,0
10,10,10,랩/힙합,spring,male,K_POP,Group,0.6390532544378699,0.6538461538461539,0.45,0.449,0,0.4775718770625279,0.516,0.14154544001278874,0.06376583741792287,0.01911547972537551,0
9,2,9,랩/힙합,spring,male,K_POP,Group,0.6390532544378699,0.6538461538461539,0.49,0.75,0.07653167185877466,0.4775718770625279,0.301,0.14154544001278874,0.06376583741792287,0.01911547972537551,0
