st_day,dc_total_numb,dc_mean_reccomend,dc_mean_views,artist
2018-04-08,378,1.6795580110497237,175.69337016574585,FTISLAND
2018-04-15,215,3.212871287128713,421.0990099009901,FTISLAND
2018-04-22,1151,0.6319845857418112,92.14739884393063,FTISLAND
2018-04-29,236,1.1465968586387434,160.28795811518324,FTISLAND
2018-05-06,135,2.7063492063492065,267.531746031746,FTISLAND
2018-05-13,109,2.619047619047619,255.0857142857143,FTISLAND
2018-05-20,321,10.755813953488373,487.43023255813955,FTISLAND
2018-05-27,81,6.507042253521127,474.84507042253523,FTISLAND
2018-06-03,334,1.1208053691275168,109.67785234899328,FTISLAND
2018-06-10,243,2.33,335.74,FTISLAND
2018-06-17,198,2.5161290322580645,335.01075268817203,FTISLAND
2018-06-24,144,1.6341463414634145,360.2032520325203,FTISLAND
2018-07-01,164,3.562962962962963,441.8222222222222,FTISLAND
2018-07-08,212,2.0894736842105264,388.8,FTISLAND
2018-07-15,557,1.3843058350100603,325.7364185110664,FTISLAND
2018-07-22,1229,0.5711790393013101,142.66200873362445,FTISLAND
2018-07-29,298,1.635379061371841,230.48736462093862,FTISLAND
2018-08-05,279,0.8382978723404255,274.27659574468083,FTISLAND
2018-08-12,289,1.5708812260536398,341.9655172413793,FTISLAND
2018-08-19,214,1.905,224.07,FTISLAND
2018-08-26,168,2.0943396226415096,280.9496855345912,FTISLAND
2018-09-02,260,1.602510460251046,167.30543933054392,FTISLAND
2018-09-09,161,1.5753424657534247,195.04794520547946,FTISLAND
2018-09-16,119,3.2222222222222223,267.44444444444446,FTISLAND
2018-09-23,89,5.607142857142857,402.0357142857143,FTISLAND
2018-09-30,120,3.3333333333333335,296.12380952380954,FTISLAND
2018-10-07,456,1.2170900692840647,127.36720554272517,FTISLAND
2018-10-14,767,1.1620879120879122,119.98626373626374,FTISLAND
2018-10-21,151,4.263888888888889,297.6666666666667,FTISLAND
2018-10-28,195,2.054054054054054,168.28108108108108,FTISLAND
2018-11-04,166,2.4220779220779223,183.92857142857142,FTISLAND
2018-11-11,188,1.079268292682927,160.3170731707317,FTISLAND
2018-11-18,107,3.1530612244897958,186.91836734693877,FTISLAND
2018-11-25,97,3.75,278.3804347826087,FTISLAND
2018-12-02,119,5.628571428571429,337.51428571428573,FTISLAND
2018-12-09,120,5.542857142857143,337.53333333333336,FTISLAND
2018-12-16,262,2.3692946058091287,169.08713692946057,FTISLAND
2018-12-23,114,3.8645833333333335,303.1666666666667,FTISLAND
2018-12-30,75,4.1875,279.546875,FTISLAND
2019-01-06,58,4.654545454545454,291.6545454545454,FTISLAND
2019-01-13,90,3.3658536585365852,268.6341463414634,FTISLAND
2019-01-20,98,3.9770114942528734,329.08045977011494,FTISLAND
2019-01-27,158,4.9020979020979025,328.4965034965035,FTISLAND
2019-02-03,128,4.698275862068965,277.42241379310343,FTISLAND
2019-02-10,122,5.530973451327434,305.3185840707965,FTISLAND
2019-02-17,144,4.115384615384615,268.4230769230769,FTISLAND
2019-02-24,140,4.829059829059829,327.71794871794873,FTISLAND
2019-03-03,73,7.0625,407.234375,FTISLAND
2019-03-10,1420,5.099332220367279,520.5375626043406,FTISLAND
2019-03-17,329,4.512455516014235,424.7544483985765,FTISLAND
2019-03-24,210,4.345945945945946,410.772972972973,FTISLAND
2019-03-31,263,4.071729957805907,351.2911392405063,FTISLAND
2019-04-07,152,6.141732283464567,432.5748031496063,FTISLAND
2019-04-14,159,5.852941176470588,484.45588235294116,FTISLAND
2019-04-21,208,5.755681818181818,472.71590909090907,FTISLAND
2019-04-28,119,7.429906542056075,478.97196261682245,FTISLAND
2019-05-05,142,6.415254237288136,440.29661016949154,FTISLAND
2019-05-12,78,7.8,534.1384615384616,FTISLAND
2019-05-19,97,7.188235294117647,533.8588235294118,FTISLAND
2019-05-26,165,3.4927536231884058,423.8840579710145,FTISLAND
2019-06-02,163,7.069230769230769,374.8076923076923,FTISLAND
2019-06-09,94,7.219178082191781,547.4657534246576,FTISLAND
2019-06-16,62,8.716981132075471,519.8490566037735,FTISLAND
2019-06-23,188,3.473372781065089,380.55029585798815,FTISLAND
2019-06-30,234,4.163461538461538,425.28365384615387,FTISLAND
2019-07-07,84,7.571428571428571,497.95714285714286,FTISLAND
2019-07-14,61,9.50909090909091,538.7454545454545,FTISLAND
2019-07-21,63,8.472727272727273,514.7818181818182,FTISLAND
2019-07-28,69,7.142857142857143,430.74603174603175,FTISLAND
2019-08-04,85,6.68,440,FTISLAND
2019-08-11,102,5.01063829787234,451.1595744680851,FTISLAND
2019-08-18,157,5.163265306122449,374.5238095238095,FTISLAND
2019-08-25,279,3.523076923076923,376.00384615384615,FTISLAND
2019-09-01,321,3.5163398692810457,341.9901960784314,FTISLAND
2019-09-08,638,0.934931506849315,193.25,FTISLAND
2019-09-15,255,2.203319502074689,256.3526970954357,FTISLAND
2019-09-22,249,3.347826086956522,329.10869565217394,FTISLAND
2019-09-29,318,4.334507042253521,435.25704225352115,FTISLAND
2019-10-06,147,5.828125,380.03125,FTISLAND
2019-10-13,107,5.645161290322581,442.01075268817203,FTISLAND
2019-10-20,105,6.927083333333333,410.15625,FTISLAND
2019-10-27,96,5.783132530120482,384.2409638554217,FTISLAND
2019-11-03,97,6.056179775280899,495.5280898876405,FTISLAND
2019-11-10,107,5.510416666666667,422.09375,FTISLAND
2019-11-17,65,6.872727272727273,509.74545454545455,FTISLAND
2019-11-24,68,7.5964912280701755,509.2280701754386,FTISLAND
2019-12-01,54,8.125,491.6458333333333,FTISLAND
2019-12-08,52,8.137254901960784,441.96078431372547,FTISLAND
2019-12-15,96,5.451219512195122,358.0365853658537,FTISLAND
2019-12-22,163,4.492957746478873,565.9929577464789,FTISLAND
2019-12-29,83,4.9324324324324325,346.1081081081081,FTISLAND
2020-01-05,86,5.394736842105263,399.5394736842105,FTISLAND
2020-01-12,69,7.396825396825397,468.95238095238096,FTISLAND
2020-01-19,99,6.044943820224719,409.23595505617976,FTISLAND
2020-01-26,68,6.453125,430.875,FTISLAND
2020-02-02,74,6.115942028985507,372.60869565217394,FTISLAND
2020-02-09,73,6.60655737704918,415.2295081967213,FTISLAND
2020-02-16,56,5.653846153846154,342.5192307692308,FTISLAND
2020-02-23,97,7.552941176470588,333.0235294117647,FTISLAND
2020-03-01,92,4.941860465116279,294.4767441860465,FTISLAND
2020-03-08,56,9.222222222222221,390.8333333333333,FTISLAND
2020-03-15,57,8.96,415.72,FTISLAND
2020-03-22,42,10.13888888888889,338.5,FTISLAND
2020-03-29,71,8.474576271186441,427.47457627118644,FTISLAND
2020-04-05,61,9.423728813559322,366.9830508474576,FTISLAND
2020-04-12,55,9.018867924528301,323.75471698113205,FTISLAND
2020-04-19,44,7.790697674418604,316.0232558139535,FTISLAND
2020-04-26,60,8.53448275862069,296.67241379310343,FTISLAND
2020-05-03,60,5.290909090909091,157.94545454545454,FTISLAND
2018-03-18,4,21,828.3333333333334,G-Dragon
2018-03-25,59,20.3,727.45,G-Dragon
2018-04-01,66,23.348837209302324,968.7906976744187,G-Dragon
2018-04-08,28,25.59090909090909,952.7727272727273,G-Dragon
2018-04-15,58,20.08,747.52,G-Dragon
2018-04-22,45,20.115384615384617,760.0769230769231,G-Dragon
2018-04-29,28,18.5625,669.9375,G-Dragon
2018-05-06,36,14.26086956521739,656.304347826087,G-Dragon
2018-05-13,49,25.852941176470587,823.3823529411765,G-Dragon
2018-05-20,29,18.916666666666668,712.4166666666666,G-Dragon
2018-05-27,20,23.625,706.625,G-Dragon
2018-06-03,44,21.689655172413794,765.2413793103449,G-Dragon
2018-06-10,24,23.333333333333332,721.6190476190476,G-Dragon
2018-06-17,36,30.333333333333332,884.375,G-Dragon
2018-06-24,93,17.384615384615383,786.0384615384615,G-Dragon
2018-07-01,50,30.857142857142858,724.1904761904761,G-Dragon
2018-07-08,41,26.375,726.5,G-Dragon
2018-07-15,42,31.363636363636363,698.2272727272727,G-Dragon
2018-07-22,46,30.1,773.8,G-Dragon
2018-07-29,56,33.25,684.3,G-Dragon
2018-08-05,20,27.764705882352942,653.2941176470588,G-Dragon
2018-08-12,40,28.02777777777778,610.5,G-Dragon
2018-08-19,27,34.125,756.0625,G-Dragon
2018-08-26,48,28,782.9047619047619,G-Dragon
2018-09-02,60,27.823529411764707,1033,G-Dragon
2018-09-09,39,35.111111111111114,772.2777777777778,G-Dragon
2018-09-16,47,32.2,905,G-Dragon
2018-09-23,25,31.0625,786.125,G-Dragon
2018-09-30,26,27.214285714285715,829.1428571428571,G-Dragon
2018-10-07,41,38.92857142857143,1057.7142857142858,G-Dragon
2018-10-14,29,31.923076923076923,767.2307692307693,G-Dragon
2018-10-21,21,33.583333333333336,1269.25,G-Dragon
2018-10-28,13,39.54545454545455,851.8181818181819,G-Dragon
2018-11-04,35,44.86666666666667,1030.1333333333334,G-Dragon
2018-11-11,31,55.3,1027,G-Dragon
2018-11-18,17,37.45454545454545,645.2727272727273,G-Dragon
2018-11-25,18,51.5,891.1,G-Dragon
2018-12-02,18,31.666666666666668,488.77777777777777,G-Dragon
2018-12-09,25,45.5,707,G-Dragon
2018-12-16,19,41.90909090909091,625.8181818181819,G-Dragon
2018-12-23,19,50.90909090909091,721.2727272727273,G-Dragon
2018-12-30,17,57,638.375,G-Dragon
2019-01-06,11,43.1,575.7,G-Dragon
2019-01-13,13,46.875,587.625,G-Dragon
2019-01-20,12,42.2,521.5,G-Dragon
2019-01-27,14,63.625,694.25,G-Dragon
2019-02-03,23,39.214285714285715,638,G-Dragon
2019-02-10,38,48.074074074074076,889.8518518518518,G-Dragon
2019-02-17,31,48.904761904761905,904.3809523809524,G-Dragon
2019-02-24,54,61.73684210526316,1198.578947368421,G-Dragon
2019-03-03,60,56.4,1192.4666666666667,G-Dragon
2019-03-10,46,67.92857142857143,1186.642857142857,G-Dragon
2019-03-17,24,59.92307692307692,891.2307692307693,G-Dragon
2019-03-24,18,69.66666666666667,865.5,G-Dragon
2019-03-31,18,63.38461538461539,788.7692307692307,G-Dragon
2019-04-07,16,72.15384615384616,1000.6153846153846,G-Dragon
2019-04-14,25,62.92857142857143,806.0714285714286,G-Dragon
2019-04-21,16,60.5,912.1666666666666,G-Dragon
2019-04-28,42,58.166666666666664,801.9166666666666,G-Dragon
2019-05-05,20,59.5,698.1,G-Dragon
2019-05-12,17,56.54545454545455,819.3636363636364,G-Dragon
2019-05-19,12,59.55555555555556,633.6666666666666,G-Dragon
2019-05-26,367,35.89473684210526,732.421052631579,G-Dragon
2019-06-02,24,47.333333333333336,614.75,G-Dragon
2019-06-09,25,42.9375,940.8125,G-Dragon
2019-06-16,20,48.57142857142857,847.3571428571429,G-Dragon
2019-06-23,14,50.5,639.625,G-Dragon
2019-06-30,29,42.6,746.5333333333333,G-Dragon
2019-07-07,22,46.92307692307692,783.9230769230769,G-Dragon
2019-07-14,20,62.44444444444444,739,G-Dragon
2019-07-21,13,49.55555555555556,611.1111111111111,G-Dragon
2019-07-28,18,60.833333333333336,947.9166666666666,G-Dragon
2019-08-04,21,57.61538461538461,710.9230769230769,G-Dragon
2019-08-11,20,56.61538461538461,923.3846153846154,G-Dragon
2019-08-18,25,80.71428571428571,1247.357142857143,G-Dragon
2019-08-25,18,57.42857142857143,557.8571428571429,G-Dragon
2019-09-01,11,58.42857142857143,506.57142857142856,G-Dragon
2019-09-08,12,57.285714285714285,567.2857142857143,G-Dragon
2019-09-15,15,63.714285714285715,615.4285714285714,G-Dragon
2019-09-22,18,65.22222222222223,863.1111111111111,G-Dragon
2019-09-29,15,97.5,1132.625,G-Dragon
2019-10-06,43,94.38461538461539,1573.6153846153845,G-Dragon
2019-10-13,67,82.07692307692308,1276.7692307692307,G-Dragon
2019-10-20,127,73.67213114754098,1404.622950819672,G-Dragon
2019-10-27,77,58.73684210526316,1637.5,G-Dragon
2019-11-03,60,64.56,1775.96,G-Dragon
2019-11-10,53,50.3,1494.4333333333334,G-Dragon
2019-11-17,132,37.64383561643836,1222.2739726027398,G-Dragon
2019-11-24,42,60.625,2336.5625,G-Dragon
2019-12-01,22,57.42857142857143,2010.7142857142858,G-Dragon
2019-12-08,24,56.75,2250.6666666666665,G-Dragon
2019-12-15,11,56,2065.5,G-Dragon
2019-12-22,20,44.285714285714285,1806,G-Dragon
2019-12-29,8,63,1958.7142857142858,G-Dragon
2020-01-05,12,74,1843.4,G-Dragon
2020-01-12,5,84,1993.5,G-Dragon
2020-01-19,50,58.583333333333336,1603.5277777777778,G-Dragon
2020-01-26,10,57.714285714285715,1854,G-Dragon
2020-02-02,11,59.5,2300,G-Dragon
2020-02-09,2,66.5,2217,G-Dragon
2020-02-16,11,64,1973,G-Dragon
2020-03-01,1,59,3184,G-Dragon
2020-03-08,3,45,1999.5,G-Dragon
2020-03-15,8,62,2076,G-Dragon
2020-03-29,6,83.66666666666667,2423.6666666666665,G-Dragon
2020-04-12,9,128,2287.5,G-Dragon
2020-04-26,1,79,1622,G-Dragon
2018-03-25,50,1.9111111111111112,578,god
2018-04-01,138,1.7107438016528926,364.5123966942149,god
2018-04-08,201,1.6684782608695652,309.70652173913044,god
2018-04-15,181,1.4578313253012047,381.34939759036143,god
2018-04-22,135,0.3025210084033613,418.5378151260504,god
2018-04-29,71,3.590909090909091,651.4848484848485,god
2018-05-06,445,0.24361948955916474,134.32946635730858,god
2018-05-13,137,2.648854961832061,461.6106870229008,god
2018-05-20,65,2.365079365079365,512.6666666666666,god
2018-05-27,78,3.0533333333333332,525.16,god
2018-06-03,127,0.6666666666666666,410.5121951219512,god
2018-06-10,36,2.5142857142857142,681.1142857142858,god
2018-06-17,49,3.888888888888889,595.7111111111111,god
2018-06-24,68,1.0196078431372548,392.8235294117647,god
2018-07-01,71,0.8809523809523809,498.64285714285717,god
2018-07-08,100,3.0240963855421685,453.5301204819277,god
2018-07-15,66,0.9411764705882353,463.84313725490193,god
2018-07-22,49,0.9069767441860465,391.9767441860465,god
2018-07-29,53,5.5,452.46,god
2018-08-05,217,1.8826530612244898,491.8265306122449,god
2018-08-12,63,1.8666666666666667,729.6166666666667,god
2018-08-19,118,5.5,749.375,god
2018-08-26,82,2.509433962264151,670.2452830188679,god
2018-09-02,65,10.058823529411764,858.2745098039215,god
2018-09-09,62,6.266666666666667,778.2,god
2018-09-16,77,3.9577464788732395,593.7183098591549,god
2018-09-23,52,4.744186046511628,628.0697674418604,god
2018-09-30,80,7.014285714285714,782.9428571428572,god
2018-10-07,784,1.2421052631578948,209.7578947368421,god
2018-10-14,1252,1.0730633802816902,406.7103873239437,god
2018-10-21,1463,0.6150885296381832,338.05696689761356,god
2018-10-28,1160,0.8313840155945419,299.8966861598441,god
2018-11-04,894,0.6854636591478697,376.16290726817044,god
2018-11-11,1187,1.0363805970149254,416.0149253731343,god
2018-11-18,1205,1.9588665447897624,450.30621572212067,god
2018-11-25,4348,0.8361665434836166,315.1579206701158,god
2018-12-02,4956,2.399781420765027,393.03256830601094,god
2018-12-09,1924,1.9774647887323944,471.86647887323943,god
2018-12-16,4294,0.8371974522292993,333.468025477707,god
2018-12-23,2023,2.4403973509933774,619.7345474613686,god
2018-12-30,1978,1.134805345729227,406.96629866356767,god
2019-01-06,7681,0.5104803493449782,141.75021834061135,god
2019-01-13,6290,1.5532994923857868,416.09255499153977,god
2019-01-20,2059,2.200217037438958,484.9924036896365,god
2019-01-27,1056,1.063081695966908,338.0899689762151,god
2019-02-03,529,3.6016427104722792,461.1006160164271,god
2019-02-10,970,1.024636058230683,364.29451287793955,god
2019-02-17,621,2.117857142857143,457.9714285714286,god
2019-02-24,607,1.4067495559502665,376.53641207815275,god
2019-03-03,794,0.9958275382475661,222.52155771905424,god
2019-03-10,622,1.0121739130434784,210.37565217391304,god
2019-03-17,295,2.6194029850746268,436.5186567164179,god
2019-03-24,1328,1.2324455205811138,179.35996771589993,god
2019-03-31,325,1.269736842105263,371.05263157894734,god
2019-04-07,296,0.6861313868613139,229.93065693430657,god
2019-04-14,317,0.7152542372881356,154.18983050847459,god
2019-04-21,252,0.6851063829787234,172.76170212765956,god
2019-04-28,187,2.6666666666666665,296.17241379310343,god
2019-05-05,281,0.8157894736842105,139.0300751879699,god
2019-05-12,1095,0.22830188679245284,66.30094339622642,god
2019-05-19,520,2.646586345381526,524.0361445783133,god
2019-05-26,353,1.095808383233533,184.99700598802394,god
2019-06-02,383,0.9275766016713092,97.3008356545961,god
2019-06-09,257,0.8083333333333333,101.07916666666667,god
2019-06-16,324,1.0507246376811594,251.0144927536232,god
2019-06-23,804,0.22745098039215686,47.11372549019608,god
2019-06-30,501,0.2916666666666667,80.66008771929825,god
2019-07-07,898,0.7866354044548651,90.90855803048066,god
2019-07-14,1370,0.37019607843137253,87.75686274509803,god
2019-07-21,484,0.9120879120879121,240.01758241758242,god
2019-07-28,409,2.015625,289.3723958333333,god
2019-08-04,364,3.456140350877193,344.9766081871345,god
2019-08-11,2340,0.5841184387617766,66.54777927321669,god
2019-08-18,1195,1.0932735426008968,264.05560538116595,god
2019-08-25,701,2.251920122887865,469.73732718894007,god
2019-09-01,487,4.735224586288416,345.3451536643026,god
2019-09-08,917,0.7418181818181818,76.57575757575758,god
2019-09-15,336,2.091482649842271,206.4826498422713,god
2019-09-22,317,3.2356902356902357,341.56228956228955,god
2019-09-29,357,1.9402985074626866,250.31940298507462,god
2019-10-06,296,1.1433566433566433,178.1083916083916,god
2019-10-13,344,1.0318471337579618,205.9140127388535,god
2019-10-20,322,1.0361842105263157,106.8782894736842,god
2019-10-27,300,1.0482758620689656,126.48965517241379,god
2019-11-03,214,0.84,151.475,god
2019-11-10,220,1.6417910447761195,132.54726368159203,god
2019-11-17,305,1.0802919708029197,267.2335766423358,god
2019-11-24,185,1.2366863905325445,193.06508875739644,god
2019-12-01,155,2.4755244755244754,235.55244755244755,god
2019-12-08,237,3.8552036199095023,276.6923076923077,god
2019-12-15,1899,0.44866920152091255,54.25964149918523,god
2019-12-22,718,1.1919191919191918,101.91486291486291,god
2019-12-29,256,2.4145299145299144,505.38034188034186,god
2020-01-05,523,3.122004357298475,375.4161220043573,god
2020-01-12,423,2.5846153846153848,187.94358974358974,god
2020-01-19,588,1.763302752293578,139.22201834862386,god
2020-01-26,240,1.5520361990950227,293.2217194570136,god
2020-02-02,367,1.827893175074184,205.78635014836794,god
2020-02-09,241,1.8283261802575108,144.37768240343348,god
2020-02-16,186,2.552941176470588,286.25882352941176,god
2020-02-23,286,0.45985401459854014,168.44160583941607,god
2020-03-01,460,0.5698198198198198,134.3536036036036,god
2020-03-08,251,1.2263374485596708,183.90946502057614,god
2020-03-15,243,0.8425531914893617,230.20425531914893,god
2020-03-22,1143,0.35504014272970563,62.66815343443354,god
2020-03-29,221,0.8842592592592593,228.90740740740742,god
2020-04-05,157,1.4960629921259843,377.4251968503937,god
2020-04-12,182,0.9017341040462428,219.59537572254337,god
2020-04-19,87,1.7179487179487178,506.4230769230769,god
2020-04-26,114,0.6538461538461539,467.5192307692308,god
2020-05-03,32,2.892857142857143,535.6785714285714,god
2018-03-25,46,0,40.108695652173914,GOT7
2018-04-01,1136,1.203684749232344,109.1914022517912,GOT7
2018-04-08,878,1.450222882615156,153.0817236255572,GOT7
2018-04-15,1294,1.0505050505050506,81.38299663299664,GOT7
2018-04-22,2103,0.798576512455516,90.56227758007117,GOT7
2018-04-29,1900,0.5282596530498042,77.04700615556798,GOT7
2018-05-06,748,2.7793696275071635,196.07163323782234,GOT7
2018-05-13,2954,0.7371048252911814,67.61342207432058,GOT7
2018-05-20,1435,1.1566265060240963,117.80856760374833,GOT7
2018-05-27,931,0.9021739130434783,88.34646739130434,GOT7
2018-06-03,782,1.8543046357615893,132.38576158940398,GOT7
2018-06-10,708,1.1081677704194262,99.0176600441501,GOT7
2018-06-17,553,0.620253164556962,89.49873417721518,GOT7
2018-06-24,975,0.6880165289256198,110.30371900826447,GOT7
2018-07-01,247,0.8405797101449275,117.02415458937197,GOT7
2018-07-08,247,4.535545023696683,238.3127962085308,GOT7
2018-07-15,351,2.267543859649123,173.42543859649123,GOT7
2018-07-22,403,2.056179775280899,170.34456928838952,GOT7
2018-07-29,322,3.1153846153846154,280.1868131868132,GOT7
2018-08-05,345,2.2448275862068967,153.87586206896552,GOT7
2018-08-12,517,2.1809290953545233,144.90220048899755,GOT7
2018-08-19,1343,2.3452958292919495,130.80601357904948,GOT7
2018-08-26,981,3.0346062052505967,175.77207637231504,GOT7
2018-09-02,1982,1.8486997635933806,100.06442080378251,GOT7
2018-09-09,1459,3.5748194014447883,202.65118679050568,GOT7
2018-09-16,6232,0.4627450980392157,43.89333333333333,GOT7
2018-09-23,585,2.105726872246696,147.47797356828193,GOT7
2018-09-30,331,0.375,268.375,GOT7
2018-10-07,81,0.06896551724137931,709.448275862069,GOT7
2018-10-14,66,0.3181818181818182,450.90909090909093,GOT7
2018-10-21,38,4.875,396.5,GOT7
2018-10-28,76,0.017857142857142856,207.73214285714286,GOT7
2018-11-04,52,0,517.2758620689655,GOT7
2018-11-11,19,0,238.33333333333334,GOT7
2018-11-18,5,0,1764.6666666666667,GOT7
2018-12-02,80,0.5882352941176471,472.3529411764706,GOT7
2018-12-09,41,0.45454545454545453,906.6363636363636,GOT7
2018-12-16,390,1,282.5,GOT7
2018-12-30,84,3,4496.5,GOT7
2019-01-13,61,0.14285714285714285,1868,GOT7
2019-01-20,1,7,262,GOT7
2019-01-27,25,0.4,1826.2,GOT7
2019-02-17,1,0,281,GOT7
2019-02-24,1,0,15441,GOT7
2019-03-10,1,71,684,GOT7
2019-03-17,1,0,166,GOT7
2019-04-28,3,0,53.333333333333336,GOT7
2019-05-05,19,0,131.5,GOT7
2019-05-12,1,0,76,GOT7
2019-05-19,142,0,119.75,GOT7
2019-05-26,52,0,107,GOT7
2019-06-02,64,0.3333333333333333,218.33333333333334,GOT7
2019-06-23,120,0.010526315789473684,37.526315789473685,GOT7
2019-06-30,234,1.2575757575757576,164.3030303030303,GOT7
2019-07-07,126,0,39.17567567567568,GOT7
2019-07-14,111,0,45.378787878787875,GOT7
2019-07-21,26,0,71.6875,GOT7
2019-07-28,3,0,175.66666666666666,GOT7
2019-08-04,1,0,125,GOT7
2019-08-11,31,11.76923076923077,345,GOT7
2019-08-18,68,15,284.42857142857144,GOT7
2019-09-01,1,0,114,GOT7
2019-09-22,4,0,81.66666666666667,GOT7
2019-09-29,7,0,132,GOT7
2019-10-20,1,1,134,GOT7
2019-10-27,115,0.05714285714285714,25.104761904761904,GOT7
2019-11-03,103,0,43.63917525773196,GOT7
2019-11-10,10,0.3333333333333333,138.66666666666666,GOT7
