"","제목","시청률","주차"
"12201","월화드라마(검사내전)","4.685","20191223"
"12202","JTBC뉴스룸","4.372","20191223"
"12203","TV조선뉴스9","4.032","20191223"
"12204","보도본부핫라인","3.818","20191223"
"12205","인생감정쇼얼마예요","3.638","20191223"
"12206","시사쇼이것이정치다","3.461","20191223"
"12207","뉴스TOP10","3.407","20191223"
"12208","정치데스크","3.245","20191223"
"12209","뉴스A","3.072","20191223"
"12210","이태리오징어순대집","2.857","20191223"
"12211","월화드라마(검사내전)","4.685","20191223"
"12212","JTBC뉴스룸","4.372","20191223"
"12213","TV조선뉴스9","4.032","20191223"
"12214","보도본부핫라인","3.818","20191223"
"12215","인생감정쇼얼마예요","3.638","20191223"
"12216","시사쇼이것이정치다","3.461","20191223"
"12217","뉴스TOP10","3.407","20191223"
"12218","정치데스크","3.245","20191223"
"12219","뉴스A","3.072","20191223"
"12220","이태리오징어순대집","2.857","20191223"
"12221","세상어디에도없는아내의맛2부","6.636","20191224"
"12222","TV조선뉴스9","4.259","20191224"
"12223","월화드라마(검사내전)","4.238","20191224"
"12224","세상어디에도없는아내의맛1부","3.908","20191224"
"12225","JTBC뉴스룸","3.763","20191224"
"12226","휴먼다큐(사노라면)","3.745","20191224"
"12227","뉴스TOP10","3.433","20191224"
"12228","보도본부핫라인","3.183","20191224"
"12229","시사쇼이것이정치다","3.169","20191224"
"12230","뉴스A","3.009","20191224"
"12231","세상어디에도없는아내의맛2부","6.636","20191224"
"12232","TV조선뉴스9","4.259","20191224"
"12233","월화드라마(검사내전)","4.238","20191224"
"12234","세상어디에도없는아내의맛1부","3.908","20191224"
"12235","JTBC뉴스룸","3.763","20191224"
"12236","휴먼다큐(사노라면)","3.745","20191224"
"12237","뉴스TOP10","3.433","20191224"
"12238","보도본부핫라인","3.183","20191224"
"12239","시사쇼이것이정치다","3.169","20191224"
"12240","뉴스A","3.009","20191224"
"12241","인생다큐(마이웨이)","6.519","20191225"
"12242","나는자연인이다","5.652","20191225"
"12243","JTBC뉴스룸","4.376","20191225"
"12244","당신이바로보이스퀸스페셜","3.934","20191225"
"12245","TV조선뉴스9","3.932","20191225"
"12246","뉴스TOP10","3.829","20191225"
"12247","뉴스A","3.723","20191225"
"12248","식큐멘터리한끼줍쇼","2.973","20191225"
"12249","김진의돌직구쇼","2.966","20191225"
"12250","내일은미스트롯특별판","2.912","20191225"
"12251","인생다큐(마이웨이)","6.519","20191225"
"12252","나는자연인이다","5.652","20191225"
"12253","JTBC뉴스룸","4.376","20191225"
"12254","당신이바로보이스퀸스페셜","3.934","20191225"
"12255","TV조선뉴스9","3.932","20191225"
"12256","뉴스TOP10","3.829","20191225"
"12257","뉴스A","3.723","20191225"
"12258","식큐멘터리한끼줍쇼","2.973","20191225"
"12259","김진의돌직구쇼","2.966","20191225"
"12260","내일은미스트롯특별판","2.912","20191225"
"12261","당신이바로보이스퀸2부","8.384","20191226"
"12262","당신이바로보이스퀸1부","7.418","20191226"
"12263","TV조선뉴스9","4.231","20191226"
"12264","보도본부핫라인","4.179","20191226"
"12265","뉴스TOP10","3.970","20191226"
"12266","JTBC뉴스룸","3.757","20191226"
"12267","정치데스크","3.623","20191226"
"12268","뉴스A","3.413","20191226"
"12269","미스미스터트롯","3.291","20191226"
"12270","시사쇼이것이정치다","3.243","20191226"
"12271","당신이바로보이스퀸2부","8.384","20191226"
"12272","당신이바로보이스퀸1부","7.418","20191226"
"12273","TV조선뉴스9","4.231","20191226"
"12274","보도본부핫라인","4.179","20191226"
"12275","뉴스TOP10","3.970","20191226"
"12276","JTBC뉴스룸","3.757","20191226"
"12277","정치데스크","3.623","20191226"
"12278","뉴스A","3.413","20191226"
"12279","미스미스터트롯","3.291","20191226"
"12280","시사쇼이것이정치다","3.243","20191226"
"12281","금토드라마(초콜릿)","4.142","20191227"
"12282","탐사보도세븐","3.708","20191227"
"12283","JTBC뉴스룸","3.419","20191227"
"12284","TV조선뉴스9","3.408","20191227"
"12285","MBN종합뉴스","3.302","20191227"
"12286","보도본부핫라인","3.257","20191227"
"12287","모던패밀리","3.076","20191227"
"12288","현장르포특종세상","2.986","20191227"
"12289","뉴스A","2.979","20191227"
"12290","MBN뉴스와이드","2.933","20191227"
"12291","금토드라마(초콜릿)","4.142","20191227"
"12292","탐사보도세븐","3.708","20191227"
"12293","JTBC뉴스룸","3.419","20191227"
"12294","TV조선뉴스9","3.408","20191227"
"12295","MBN종합뉴스","3.302","20191227"
"12296","보도본부핫라인","3.257","20191227"
"12297","모던패밀리","3.076","20191227"
"12298","현장르포특종세상","2.986","20191227"
"12299","뉴스A","2.979","20191227"
"12300","MBN뉴스와이드","2.933","20191227"
"12301","아는형님","4.068","20191228"
"12302","금토드라마(초콜릿)","3.812","20191228"
"12303","강적들","3.527","20191228"
"12304","속풀이쇼동치미","3.188","20191228"
"12305","MBN뉴스와이드","2.595","20191228"
"12306","알토란","2.501","20191228"
"12307","TV조선뉴스7","2.464","20191228"
"12308","아침엔매일경제","2.403","20191228"
"12309","당신이바로보이스퀸스페셜","2.334","20191228"
"12310","JTBC뉴스룸","2.284","20191228"
"12311","아는형님","4.068","20191228"
"12312","금토드라마(초콜릿)","3.812","20191228"
"12313","강적들","3.527","20191228"
"12314","속풀이쇼동치미","3.188","20191228"
"12315","MBN뉴스와이드","2.595","20191228"
"12316","알토란","2.501","20191228"
"12317","TV조선뉴스7","2.464","20191228"
"12318","아침엔매일경제","2.403","20191228"
"12319","당신이바로보이스퀸스페셜","2.334","20191228"
"12320","JTBC뉴스룸","2.284","20191228"
"12321","모란봉클럽통일준비위원회특별판","4.163","20191229"
"12322","당신이바로보이스퀸2부","3.387","20191229"
"12323","당신이바로보이스퀸1부","3.218","20191229"
"12324","JTBC뉴스룸","2.921","20191229"
"12325","알토란","2.835","20191229"
"12326","MBN종합뉴스","2.735","20191229"
"12327","TV조선뉴스7","2.646","20191229"
"12328","MBN뉴스와이드","2.196","20191229"
"12329","이제만나러갑니다","2.165","20191229"
"12330","TV조선뉴스현장","2.101","20191229"
"12331","모란봉클럽통일준비위원회특별판","4.163","20191229"
"12332","당신이바로보이스퀸2부","3.387","20191229"
"12333","당신이바로보이스퀸1부","3.218","20191229"
"12334","JTBC뉴스룸","2.921","20191229"
"12335","알토란","2.835","20191229"
"12336","MBN종합뉴스","2.735","20191229"
"12337","TV조선뉴스7","2.646","20191229"
"12338","MBN뉴스와이드","2.196","20191229"
"12339","이제만나러갑니다","2.165","20191229"
"12340","TV조선뉴스현장","2.101","20191229"
"12341","JTBC뉴스룸","4.602","20191230"
"12342","인생감정쇼얼마예요특별판","3.351","20191230"
"12343","TV조선뉴스9","3.264","20191230"
"12344","보도본부핫라인","3.103","20191230"
"12345","뉴스TOP10","3.015","20191230"
"12346","판도라","2.922","20191230"
"12347","MBN종합뉴스","2.733","20191230"
"12348","시사쇼이것이정치다","2.597","20191230"
"12349","뉴스A","2.538","20191230"
"12350","MBN뉴스와이드","2.494","20191230"
"12351","JTBC뉴스룸","4.602","20191230"
"12352","인생감정쇼얼마예요특별판","3.351","20191230"
"12353","TV조선뉴스9","3.264","20191230"
"12354","보도본부핫라인","3.103","20191230"
"12355","뉴스TOP10","3.015","20191230"
"12356","판도라","2.922","20191230"
"12357","MBN종합뉴스","2.733","20191230"
"12358","시사쇼이것이정치다","2.597","20191230"
"12359","뉴스A","2.538","20191230"
"12360","MBN뉴스와이드","2.494","20191230"
"12361","JTBC뉴스룸","3.593","20191231"
"12362","뉴스TOP10","3.418","20191231"
"12363","세상어디에도없는아내의맛특별판","3.357","20191231"
"12364","휴먼다큐(사노라면)","3.193","20191231"
"12365","TV조선뉴스9","3.172","20191231"
"12366","MBN뉴스와이드","3.033","20191231"
"12367","시사쇼이것이정치다","3.014","20191231"
"12368","뉴스A","2.994","20191231"
"12369","보도본부핫라인","2.964","20191231"
"12370","정치데스크","2.765","20191231"
"12371","JTBC뉴스룸","3.593","20191231"
"12372","뉴스TOP10","3.418","20191231"
"12373","세상어디에도없는아내의맛특별판","3.357","20191231"
"12374","휴먼다큐(사노라면)","3.193","20191231"
"12375","TV조선뉴스9","3.172","20191231"
"12376","MBN뉴스와이드","3.033","20191231"
"12377","시사쇼이것이정치다","3.014","20191231"
"12378","뉴스A","2.994","20191231"
"12379","보도본부핫라인","2.964","20191231"
"12380","정치데스크","2.765","20191231"
"12381","뉴스룸신년특집대토론한국언론어디에서있나","8.262","20200101"
"12382","나는자연인이다","5.763","20200101"
"12383","JTBC뉴스룸","4.630","20200101"
"12384","식큐멘터리한끼줍쇼","3.982","20200101"
"12385","보도본부핫라인","3.391","20200101"
"12386","TV조선뉴스9","3.268","20200101"
"12387","뉴스TOP10","3.229","20200101"
"12388","뉴스A","3.182","20200101"
"12389","시사쇼이것이정치다","3.104","20200101"
"12390","MBN종합뉴스","3.098","20200101"
"12391","뉴스룸신년특집대토론한국언론어디에서있나","8.262","20200101"
"12392","나는자연인이다","5.763","20200101"
"12393","JTBC뉴스룸","4.630","20200101"
"12394","식큐멘터리한끼줍쇼","3.982","20200101"
"12395","보도본부핫라인","3.391","20200101"
"12396","TV조선뉴스9","3.268","20200101"
"12397","뉴스TOP10","3.229","20200101"
"12398","뉴스A","3.182","20200101"
"12399","시사쇼이것이정치다","3.104","20200101"
"12400","MBN종합뉴스","3.098","20200101"
"12401","내일은미스터트롯2부","12.524","20200102"
"12402","내일은미스터트롯1부","8.165","20200102"
"12403","당신이바로보이스퀸2부","7.939","20200102"
"12404","뉴스룸신년특집대토론한국정치무엇을바꿔야하나","6.930","20200102"
"12405","당신이바로보이스퀸1부","5.705","20200102"
"12406","JTBC뉴스룸","4.539","20200102"
"12407","뉴스TOP10","3.812","20200102"
"12408","TV조선뉴스9","3.801","20200102"
"12409","보도본부핫라인","3.521","20200102"
"12410","MBN종합뉴스","3.432","20200102"
"12411","내일은미스터트롯2부","12.524","20200102"
"12412","내일은미스터트롯1부","8.165","20200102"
"12413","당신이바로보이스퀸2부","7.939","20200102"
"12414","뉴스룸신년특집대토론한국정치무엇을바꿔야하나","6.930","20200102"
"12415","당신이바로보이스퀸1부","5.705","20200102"
"12416","JTBC뉴스룸","4.539","20200102"
"12417","뉴스TOP10","3.812","20200102"
"12418","TV조선뉴스9","3.801","20200102"
"12419","보도본부핫라인","3.521","20200102"
"12420","MBN종합뉴스","3.432","20200102"
"12421","금토드라마(초콜릿)","4.177","20200103"
"12422","현장르포특종세상","4.061","20200103"
"12423","투유프로젝트슈가맨3","4.005","20200103"
"12424","TV조선뉴스9","3.770","20200103"
"12425","뉴스TOP10","3.484","20200103"
"12426","JTBC뉴스룸","3.430","20200103"
"12427","당신이바로보이스퀸2부","3.355","20200103"
"12428","MBN종합뉴스","3.343","20200103"
"12429","MBN뉴스와이드","3.198","20200103"
"12430","탐사보도세븐","3.160","20200103"
"12431","금토드라마(초콜릿)","4.177","20200103"
"12432","현장르포특종세상","4.061","20200103"
"12433","투유프로젝트슈가맨3","4.005","20200103"
"12434","TV조선뉴스9","3.770","20200103"
"12435","뉴스TOP10","3.484","20200103"
"12436","JTBC뉴스룸","3.430","20200103"
"12437","당신이바로보이스퀸2부","3.355","20200103"
"12438","MBN종합뉴스","3.343","20200103"
"12439","MBN뉴스와이드","3.198","20200103"
"12440","탐사보도세븐","3.160","20200103"
"12441","내일은미스터트롯1부","9.185","20200104"
"12442","내일은미스터트롯2부","9.059","20200104"
"12443","TV조선뉴스7","6.141","20200104"
"12444","아는형님","5.866","20200104"
"12445","속풀이쇼동치미","4.679","20200104"
"12446","강적들","4.324","20200104"
"12447","금토드라마(초콜릿)","4.205","20200104"
"12448","TVCHOSUN특별기획드라마(간택여인들의전쟁)","3.328","20200104"
"12449","식큐멘터리한끼줍쇼","2.737","20200104"
"12450","TV조선뉴스현장","2.486","20200104"
"12451","내일은미스터트롯1부","9.185","20200104"
"12452","내일은미스터트롯2부","9.059","20200104"
"12453","TV조선뉴스7","6.141","20200104"
"12454","아는형님","5.866","20200104"
"12455","속풀이쇼동치미","4.679","20200104"
"12456","강적들","4.324","20200104"
"12457","금토드라마(초콜릿)","4.205","20200104"
"12458","TVCHOSUN특별기획드라마(간택여인들의전쟁)","3.328","20200104"
"12459","식큐멘터리한끼줍쇼","2.737","20200104"
"12460","TV조선뉴스현장","2.486","20200104"
"12461","뭉쳐야찬다전설들의조기축구","6.873","20200105"
"12462","내일은미스터트롯베스트","6.183","20200105"
"12463","당신이바로보이스퀸2부","4.908","20200105"
"12464","TVCHOSUN특별기획드라마(간택여인들의전쟁)","4.266","20200105"
"12465","MBN종합뉴스","3.694","20200105"
"12466","알토란","3.279","20200105"
"12467","JTBC뉴스룸","2.995","20200105"
"12468","당신이바로보이스퀸1부","2.908","20200105"
"12469","모란봉클럽통일준비위원회","2.824","20200105"
"12470","TV조선뉴스7","2.630","20200105"
"12471","뭉쳐야찬다전설들의조기축구","6.873","20200105"
"12472","내일은미스터트롯베스트","6.183","20200105"
"12473","당신이바로보이스퀸2부","4.908","20200105"
"12474","TVCHOSUN특별기획드라마(간택여인들의전쟁)","4.266","20200105"
"12475","MBN종합뉴스","3.694","20200105"
"12476","알토란","3.279","20200105"
"12477","JTBC뉴스룸","2.995","20200105"
"12478","당신이바로보이스퀸1부","2.908","20200105"
