"","제목","시청률","주차"
"5625","서울메이트2","1.583","20190128"
"5626","뉴스센터12","1.445","20190128"
"5627","토일드라마(로맨스는별책부록)","1.389","20190128"
"5628","SINCE2019커피프렌즈","1.339","20190128"
"5629","뉴스N이슈2부","1.266","20190128"
"5630","수미네반찬","1.265","20190128"
"5631","월화드라마(왕이된남자)","8.375","20190128"
"5632","토일드라마(로맨스는별책부록)","2.120","20190128"
"5633","뇌섹시대문제적남자","1.966","20190128"
"5634","도시경찰","1.765","20190128"
"5635","서울메이트2","1.583","20190128"
"5636","뉴스센터12","1.445","20190128"
"5637","토일드라마(로맨스는별책부록)","1.389","20190128"
"5638","SINCE2019커피프렌즈","1.339","20190128"
"5639","뉴스N이슈2부","1.266","20190128"
"5640","수미네반찬","1.265","20190128"
"5641","월화드라마(왕이된남자)","9.455","20190129"
"5642","평균연령15세둥지탈출3","1.858","20190129"
"5643","월화드라마(왕이된남자)","1.816","20190129"
"5644","OTVN전무후무한특종랭킹프리한19","1.706","20190129"
"5645","월화드라마(왕이된남자)","1.237","20190129"
"5646","뉴스오늘","1.222","20190129"
"5647","뉴스투나잇2부","1.194","20190129"
"5648","뉴스N이슈2부","1.136","20190129"
"5649","연합뉴스TV뉴스13","1.107","20190129"
"5650","상암타임즈","1.106","20190129"
"5651","월화드라마(왕이된남자)","9.455","20190129"
"5652","평균연령15세둥지탈출3","1.858","20190129"
"5653","월화드라마(왕이된남자)","1.816","20190129"
"5654","OTVN전무후무한특종랭킹프리한19","1.706","20190129"
"5655","월화드라마(왕이된남자)","1.237","20190129"
"5656","뉴스오늘","1.222","20190129"
"5657","뉴스투나잇2부","1.194","20190129"
"5658","뉴스N이슈2부","1.136","20190129"
"5659","연합뉴스TV뉴스13","1.107","20190129"
"5660","상암타임즈","1.106","20190129"
"5661","수미네반찬","4.002","20190130"
"5662","포장마차세계일주국경없는포차","2.536","20190130"
"5663","월화드라마(왕이된남자)","2.012","20190130"
"5664","토일드라마(로맨스는별책부록)","1.954","20190130"
"5665","대한외국인","1.780","20190130"
"5666","뉴스N이슈2부","1.402","20190130"
"5667","뉴스투나잇2부","1.401","20190130"
"5668","월화드라마(왕이된남자)","1.314","20190130"
"5669","연합뉴스TV뉴스24","1.280","20190130"
"5670","굿모닝와이티엔1부","1.264","20190130"
"5671","수미네반찬","4.002","20190130"
"5672","포장마차세계일주국경없는포차","2.536","20190130"
"5673","월화드라마(왕이된남자)","2.012","20190130"
"5674","토일드라마(로맨스는별책부록)","1.954","20190130"
"5675","대한외국인","1.780","20190130"
"5676","뉴스N이슈2부","1.402","20190130"
"5677","뉴스투나잇2부","1.401","20190130"
"5678","월화드라마(왕이된남자)","1.314","20190130"
"5679","연합뉴스TV뉴스24","1.280","20190130"
"5680","굿모닝와이티엔1부","1.264","20190130"
"5681","어서와한국은처음이지","4.126","20190131"
"5682","인생술집","2.765","20190131"
"5683","토일드라마(로맨스는별책부록)","1.800","20190131"
"5684","수미네반찬","1.789","20190131"
"5685","수미네반찬","1.662","20190131"
"5686","뉴스N이슈2부","1.639","20190131"
"5687","연합뉴스TV뉴스13","1.514","20190131"
"5688","2018/2019V리그남자부","1.457","20190131"
"5689","뉴스센터12","1.453","20190131"
"5690","뉴스N이슈1부","1.372","20190131"
"5691","어서와한국은처음이지","4.126","20190131"
"5692","인생술집","2.765","20190131"
"5693","토일드라마(로맨스는별책부록)","1.800","20190131"
"5694","수미네반찬","1.789","20190131"
"5695","수미네반찬","1.662","20190131"
"5696","뉴스N이슈2부","1.639","20190131"
"5697","연합뉴스TV뉴스13","1.514","20190131"
"5698","2018/2019V리그남자부","1.457","20190131"
"5699","뉴스센터12","1.453","20190131"
"5700","뉴스N이슈1부","1.372","20190131"
"5701","SINCE2019커피프렌즈","5.139","20190201"
"5702","너의목소리가보여6","2.448","20190201"
"5703","수미네반찬","1.712","20190201"
"5704","AFC아시안컵UAE2019","1.679","20190201"
"5705","뉴스1번지","1.431","20190201"
"5706","뉴스N이슈2부","1.427","20190201"
"5707","뉴스메이커","1.367","20190201"
"5708","뉴스센터12","1.350","20190201"
"5709","연합뉴스TV뉴스13","1.283","20190201"
"5710","굿모닝와이티엔2부","1.269","20190201"
"5711","SINCE2019커피프렌즈","5.139","20190201"
"5712","너의목소리가보여6","2.448","20190201"
"5713","수미네반찬","1.712","20190201"
"5714","AFC아시안컵UAE2019","1.679","20190201"
"5715","뉴스1번지","1.431","20190201"
"5716","뉴스N이슈2부","1.427","20190201"
"5717","뉴스메이커","1.367","20190201"
"5718","뉴스센터12","1.350","20190201"
"5719","연합뉴스TV뉴스13","1.283","20190201"
"5720","굿모닝와이티엔2부","1.269","20190201"
"5721","토일드라마(로맨스는별책부록)","4.385","20190202"
"5722","놀라운토요일예능신대륙발견","2.870","20190202"
"5723","가성비갑럭셔리여행짠내투어","2.448","20190202"
"5724","연합뉴스TV뉴스18","2.375","20190202"
"5725","연합뉴스TV뉴스17","1.906","20190202"
"5726","아찔한사돈연습","1.888","20190202"
"5727","연합뉴스TV뉴스12","1.841","20190202"
"5728","연합뉴스TV뉴스08","1.814","20190202"
"5729","월화드라마(왕이된남자)","1.791","20190202"
"5730","로건-2부","1.769","20190202"
"5731","토일드라마(로맨스는별책부록)","4.385","20190202"
"5732","놀라운토요일예능신대륙발견","2.870","20190202"
"5733","가성비갑럭셔리여행짠내투어","2.448","20190202"
"5734","연합뉴스TV뉴스18","2.375","20190202"
"5735","연합뉴스TV뉴스17","1.906","20190202"
"5736","아찔한사돈연습","1.888","20190202"
"5737","연합뉴스TV뉴스12","1.841","20190202"
"5738","연합뉴스TV뉴스08","1.814","20190202"
"5739","월화드라마(왕이된남자)","1.791","20190202"
"5740","로건-2부","1.769","20190202"
"5741","토일드라마(로맨스는별책부록)","4.256","20190203"
"5742","TVN특선영화그것만이내세상","3.865","20190203"
"5743","코미디빅리그","2.403","20190203"
"5744","연합뉴스TV뉴스08","2.230","20190203"
"5745","YTN24(09:00)","2.069","20190203"
"5746","명품리포트맥","2.047","20190203"
"5747","토일드라마(로맨스는별책부록)","2.037","20190203"
"5748","출발640","2.002","20190203"
"5749","아찔한사돈연습","1.911","20190203"
"5750","연합뉴스TV뉴스09","1.846","20190203"
"5751","토일드라마(로맨스는별책부록)","4.256","20190203"
"5752","TVN특선영화그것만이내세상","3.865","20190203"
"5753","코미디빅리그","2.403","20190203"
"5754","연합뉴스TV뉴스08","2.230","20190203"
"5755","YTN24(09:00)","2.069","20190203"
"5756","명품리포트맥","2.047","20190203"
"5757","토일드라마(로맨스는별책부록)","2.037","20190203"
"5758","출발640","2.002","20190203"
"5759","아찔한사돈연습","1.911","20190203"
"5760","연합뉴스TV뉴스09","1.846","20190203"
"5761","월화드라마(왕이된남자)","6.576","20190204"
"5762","그것만이내세상-2부","2.340","20190204"
"5763","연합뉴스TV뉴스11","1.869","20190204"
"5764","뇌섹시대문제적남자","1.805","20190204"
"5765","연합뉴스TV뉴스12","1.740","20190204"
"5766","연합뉴스TV뉴스13","1.739","20190204"
"5767","연합뉴스TV뉴스08","1.665","20190204"
"5768","더이퀄라이저-2부","1.621","20190204"
"5769","뉴스와이드(13:00)","1.594","20190204"
"5770","출발640","1.578","20190204"
"5771","월화드라마(왕이된남자)","6.576","20190204"
"5772","그것만이내세상-2부","2.340","20190204"
"5773","연합뉴스TV뉴스11","1.869","20190204"
"5774","뇌섹시대문제적남자","1.805","20190204"
"5775","연합뉴스TV뉴스12","1.740","20190204"
"5776","연합뉴스TV뉴스13","1.739","20190204"
"5777","연합뉴스TV뉴스08","1.665","20190204"
"5778","더이퀄라이저-2부","1.621","20190204"
"5779","뉴스와이드(13:00)","1.594","20190204"
"5780","출발640","1.578","20190204"
"5781","월화드라마(왕이된남자)","4.120","20190205"
"5782","TVN특선영화탐정:리턴즈","3.354","20190205"
"5783","월화드라마(왕이된남자궁궐대담)","2.517","20190205"
"5784","월화드라마(왕이된남자)","2.502","20190205"
"5785","연합뉴스TV뉴스18","1.991","20190205"
"5786","연합뉴스TV뉴스16","1.841","20190205"
"5787","궁합-2부","1.837","20190205"
"5788","월화드라마(왕이된남자)","1.828","20190205"
"5789","월화드라마(왕이된남자)","1.793","20190205"
"5790","연합뉴스TV뉴스17","1.586","20190205"
"5791","월화드라마(왕이된남자)","4.120","20190205"
"5792","TVN특선영화탐정:리턴즈","3.354","20190205"
"5793","월화드라마(왕이된남자궁궐대담)","2.517","20190205"
"5794","월화드라마(왕이된남자)","2.502","20190205"
"5795","연합뉴스TV뉴스18","1.991","20190205"
"5796","연합뉴스TV뉴스16","1.841","20190205"
"5797","궁합-2부","1.837","20190205"
"5798","월화드라마(왕이된남자)","1.828","20190205"
"5799","월화드라마(왕이된남자)","1.793","20190205"
"5800","연합뉴스TV뉴스17","1.586","20190205"
"5801","수목드라마(진심이닿다)","4.736","20190206"
"5802","수미네반찬GUAM","4.508","20190206"
"5803","연합뉴스TV뉴스18","2.279","20190206"
"5804","뉴스특보트럼프미대통령새해국정연설","2.258","20190206"
"5805","TVN특선영화그것만이내세상","2.025","20190206"
"5806","포장마차세계일주국경없는포차","1.940","20190206"
"5807","월화드라마(왕이된남자)","1.927","20190206"
"5808","탐정:리턴즈-2부","1.880","20190206"
"5809","대한외국인","1.727","20190206"
"5810","토일드라마(로맨스는별책부록)","1.654","20190206"
"5811","수목드라마(진심이닿다)","4.736","20190206"
"5812","수미네반찬GUAM","4.508","20190206"
"5813","연합뉴스TV뉴스18","2.279","20190206"
"5814","뉴스특보트럼프미대통령새해국정연설","2.258","20190206"
"5815","TVN특선영화그것만이내세상","2.025","20190206"
"5816","포장마차세계일주국경없는포차","1.940","20190206"
"5817","월화드라마(왕이된남자)","1.927","20190206"
"5818","탐정:리턴즈-2부","1.880","20190206"
"5819","대한외국인","1.727","20190206"
"5820","토일드라마(로맨스는별책부록)","1.654","20190206"
"5821","수목드라마(진심이닿다)","4.583","20190207"
"5822","어서와한국은처음이지","3.759","20190207"
"5823","수미네반찬GUAM","2.195","20190207"
"5824","인생술집","1.994","20190207"
"5825","수목드라마(진심이닿다)","1.610","20190207"
"5826","수미네반찬GUAM","1.576","20190207"
"5827","수목드라마(진심이닿다)","1.566","20190207"
"5828","수목드라마(진심이닿다)","1.400","20190207"
"5829","뉴스N이슈2부","1.334","20190207"
"5830","뉴스투나잇2부","1.308","20190207"
"5831","수목드라마(진심이닿다)","4.583","20190207"
"5832","어서와한국은처음이지","3.759","20190207"
"5833","수미네반찬GUAM","2.195","20190207"
"5834","인생술집","1.994","20190207"
"5835","수목드라마(진심이닿다)","1.610","20190207"
"5836","수미네반찬GUAM","1.576","20190207"
"5837","수목드라마(진심이닿다)","1.566","20190207"
"5838","수목드라마(진심이닿다)","1.400","20190207"
"5839","뉴스N이슈2부","1.334","20190207"
"5840","뉴스투나잇2부","1.308","20190207"
"5841","SINCE2019커피프렌즈","5.879","20190208"
"5842","너의목소리가보여6","2.927","20190208"
"5843","불금시리즈(막돼먹은영애씨17)","2.562","20190208"
"5844","수미네반찬GUAM","1.906","20190208"
"5845","수목드라마(진심이닿다)","1.783","20190208"
"5846","뉴스N이슈2부","1.618","20190208"
"5847","뉴스센터12","1.486","20190208"
"5848","SINCE2019커피프렌즈","1.419","20190208"
"5849","뉴스포커스","1.333","20190208"
"5850","뉴스N이슈1부","1.328","20190208"
"5851","SINCE2019커피프렌즈","5.879","20190208"
"5852","너의목소리가보여6","2.927","20190208"
"5853","불금시리즈(막돼먹은영애씨17)","2.562","20190208"
"5854","수미네반찬GUAM","1.906","20190208"
"5855","수목드라마(진심이닿다)","1.783","20190208"
"5856","뉴스N이슈2부","1.618","20190208"
"5857","뉴스센터12","1.486","20190208"
"5858","SINCE2019커피프렌즈","1.419","20190208"
"5859","뉴스포커스","1.333","20190208"
"5860","뉴스N이슈1부","1.328","20190208"
"5861","토일드라마(로맨스는별책부록)","4.436","20190209"
"5862","놀라운토요일예능신대륙발견","3.788","20190209"
"5863","가성비갑럭셔리여행짠내투어","2.925","20190209"
"5864","아찔한사돈연습","2.621","20190209"
"5865","트랩","2.360","20190209"
"5866","연합뉴스TV뉴스18","2.177","20190209"
"5867","연합뉴스TV뉴스12","2.054","20190209"
"5868","월화드라마(왕이된남자)","1.936","20190209"
"5869","연합뉴스TV뉴스16","1.900","20190209"
"5870","SINCE2019커피프렌즈","1.847","20190209"
"5871","토일드라마(로맨스는별책부록)","4.436","20190209"
"5872","놀라운토요일예능신대륙발견","3.788","20190209"
"5873","가성비갑럭셔리여행짠내투어","2.925","20190209"
"5874","아찔한사돈연습","2.621","20190209"
"5875","트랩","2.360","20190209"
"5876","연합뉴스TV뉴스18","2.177","20190209"
"5877","연합뉴스TV뉴스12","2.054","20190209"
"5878","월화드라마(왕이된남자)","1.936","20190209"
"5879","연합뉴스TV뉴스16","1.900","20190209"
"5880","SINCE2019커피프렌즈","1.847","20190209"
"5881","토일드라마(로맨스는별책부록)","5.064","20190210"
"5882","코미디빅리그","3.695","20190210"
"5883","트랩","3.624","20190210"
"5884","YTN24(08:00)","1.836","20190210"
"5885","연합뉴스TV뉴스17","1.818","20190210"
"5886","연합뉴스TV뉴스18","1.796","20190210"
"5887","YTN24(09:00)","1.730","20190210"
"5888","연합뉴스TV뉴스08","1.692","20190210"
"5889","출발640","1.661","20190210"
"5890","연합뉴스TV뉴스11","1.630","20190210"
