,artist,name,rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,week,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,rank_g_pred
13894,Mariah Carey,All I Want For Christmas Is You,7,10,2,carol,winter,female,Others,Solo,1,2019.12.29,0.639053254,0.153846154,0.49,0.64583766,0.0,0.501657493,0.0,0.0,0.0,0.0,0.0,2
13895,벤,180도,10,10,10,Ballad,winter,female,K_POP,Solo,0,2019.12.29,0.600591716,0.509615385,0.54,0.265166517,0.0,0.5379761270000001,0.77587081,0.0,0.0,0.0,0.0,10
13896,"성시경, 박효신, 이석훈, 서인국, 빅스",크리스마스니까,9,10,4,carol,winter,male,Others,Project,1,2019.12.29,0.588757396,0.115384615,0.406,0.5215346160000001,0.0,0.501657493,0.780055088,0.0,0.0,0.0,0.0,4
13897,Ariana Grande,Santa Tell Me,5,10,2,Pop,winter,female,POP,Solo,1,2019.12.29,0.526627219,0.240384615,0.26,0.7355189059999999,0.0,0.576737494,0.7764735340000001,0.0,0.0,0.0,0.0,2
13898,Alan Walker,All Falls Down,10,10,10,Electronica,winter,male,POP,Solo,1,2019.12.29,0.51183432,0.567307692,0.31,0.813963165,0.0,0.539911547,0.0,0.0,0.0,0.0,0.0,10
13899,Billie Eilish,come out and play,10,10,10,Rock,winter,female,POP,Solo,0,2019.12.29,0.5443786979999999,0.048076923,0.19,0.61004013,0.0,0.640332925,0.48319743600000004,0.0,0.0,0.0,0.0,10
13900,Charlie Puth,One Call Away,10,10,10,Rock,winter,female,K_POP,Group,1,2019.12.29,0.48816568,0.653846154,0.18,0.517594888,0.0,0.640332925,0.0,0.0,0.0,0.0,0.0,10
13901,Imagine Dragons,Believer,10,10,10,Rock,winter,male,POP,Group,1,2019.12.29,0.526627219,0.663461538,0.23,0.43945726700000004,0.0,0.640332925,0.0,0.0,0.0,0.0,0.0,10
13902,엠씨더맥스,넘쳐흘러,10,10,10,Ballad,winter,male,K_POP,Band,1,2019.12.29,0.653846154,0.653846154,0.1,0.305731339,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
13903,청하,벌써 12시,10,10,10,Dance,winter,female,K_POP,Solo,1,2019.12.29,0.579881657,0.653846154,0.3,0.391818321,0.0,0.696853547,0.0,0.268384491,0.047771836,0.013066391,0.0,10
13904,케이시,그때가 좋았어,9,10,9,Ballad,winter,female,K_POP,Solo,0,2019.12.29,0.618343195,0.644230769,0.35,0.38823676700000004,0.0,0.5379761270000001,0.505326759,0.0,0.0,0.0,0.0,10
13905,Anne-Marie,2002,3,10,3,Pop,winter,female,POP,Solo,1,2019.12.29,0.476331361,0.634615385,0.0,0.5639483679999999,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,3
13906,폴킴,초록빛,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.12.29,0.591715976,0.557692308,0.37,0.38823676700000004,0.0,0.5379761270000001,0.517594888,0.0,0.0,0.0,0.0,10
13907,Lauv,Paris In The Rain,6,10,6,Pop,winter,male,POP,Solo,1,2019.12.29,0.529585799,0.615384615,0.4,0.623862031,0.0,0.576737494,0.49232211299999995,0.0,0.0,0.0,0.0,6
13908,Ariana Grande,7 rings,10,10,10,Pop,winter,female,POP,Solo,0,2019.12.29,0.452662722,0.615384615,0.26,0.7355189059999999,0.0,0.576737494,0.7764735340000001,0.0,0.0,0.0,0.0,10
13909,ITZY,달라달라,10,10,10,Dance,winter,female,K_POP,Group,1,2019.12.29,0.514792899,0.596153846,0.07,0.0,0.0,0.696853547,0.606112305,0.0,0.0,0.0,0.0,10
13910,Post Malone & Swae Lee,Sunflower,10,10,10,Ani/Game,winter,male,OST,Project,1,2019.12.29,0.390532544,0.355769231,0.57,0.8935635270000001,0.0,0.352073459,0.0,0.0,0.0,0.0,0.0,10
13911,엔플라잉,옥탑방,10,10,10,Rock,winter,male,K_POP,Band,1,2019.12.29,0.547337278,0.586538462,0.2,0.585328423,0.0,0.640332925,0.505326759,0.0,0.0,0.0,0.0,10
13912,홍진영,오늘 밤에,10,10,10,Trot,winter,female,K_POP,Solo,1,2019.12.29,0.45857988200000005,0.403846154,0.4,0.418520254,0.0,0.754868366,0.18047397,0.0,0.0,0.0,0.0,10
13913,잔나비,주저하는 연인들을 위해,7,5,8,Indi,winter,male,K_POP,Band,1,2019.12.29,0.7071005920000001,0.557692308,0.06,0.515597832,0.81308438,0.6281297929999999,0.127361065,0.0,0.0,0.0,0.0,8
13914,백예린,그건 아마 우리의 잘못은 아닐 거야,10,10,10,R&B/Soul,winter,female,K_POP,Solo,0,2019.12.29,0.612426036,0.451923077,0.22,0.16076229,0.0,0.580986671,0.606112305,0.0,0.0,0.0,0.0,10
13915,임재현,사랑에 연습이 있었다면,4,10,4,Ballad,winter,male,K_POP,Solo,0,2019.12.29,0.680473373,0.548076923,0.35,0.639135711,0.0,0.5379761270000001,0.773443008,0.0,0.0,0.0,0.0,4
13916,Jeremy Zucker,comethru,10,10,10,Pop,winter,male,POP,Solo,1,2019.12.29,0.46153846200000004,0.538461538,0.3,0.770369495,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13917,방탄소년단,봄날,8,10,9,Dance,winter,male,K_POP,Group,0,2019.12.29,0.733727811,1.0,0.38,0.8342463840000001,0.0,0.696853547,0.545532118,0.32818986,0.066102492,0.018046079,0.0,9
13918,장범준,노래방에서,9,10,10,Rock,winter,male,K_POP,Solo,0,2019.12.29,0.633136095,0.548076923,0.2,0.223096973,0.0,0.640332925,0.24515115199999998,0.0,0.0,0.0,0.0,10
13919,태연,사계,6,9,6,Ballad,winter,female,K_POP,Solo,0,2019.12.29,0.479289941,0.538461538,0.63,0.31605134,0.78411381,0.5379761270000001,0.523477939,0.12266558300000001,0.016400081,0.01366874,0.0,6
13920,Billie Eilish,bad guy,4,4,5,Rock,winter,female,POP,Solo,1,2019.12.29,0.49704142,0.528846154,0.19,0.61004013,0.8216700659999999,0.640332925,0.48319743600000004,0.0,0.0,0.0,0.0,5
13921,BLACKPINK,Kill This Love,10,2,10,Rap/Hiphop,winter,female,K_POP,Group,1,2019.12.29,0.48224852100000004,0.403846154,0.25,0.658650007,0.8387612640000001,0.5332393639999999,0.45057145,0.0,0.0,0.0,0.0,10
13922,"Marshmello, Anne-Marie",FRIENDS,10,10,10,Pop,winter,mixed,POP,Project,1,2019.12.29,0.5236686389999999,0.528846154,0.125,0.649112469,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13923,볼빨간사춘기,"나만, 봄",10,10,10,Indi,winter,female,K_POP,Solo,0,2019.12.29,0.565088757,0.528846154,0.14,0.223096973,0.0,0.6281297929999999,0.39880857399999997,0.0,0.0,0.0,0.0,10
13924,첸,사월이 지나면 우리 헤어져요,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.12.29,0.7218934909999999,0.43269230799999997,0.01,0.020651721,0.0,0.5379761270000001,0.523477939,0.0,0.0,0.0,0.0,10
13925,방탄소년단,작은 것들을 위한 시,3,10,4,Rap/Hiphop,winter,male,K_POP,Group,1,2019.12.29,0.603550296,0.528846154,0.38,0.8342463840000001,0.0,0.5332393639999999,0.545532118,0.32818986,0.066102492,0.018046079,0.0,4
13926,방탄소년단,소우주,10,8,10,Rap/Hiphop,winter,male,K_POP,Group,0,2019.12.29,0.585798817,0.471153846,0.38,0.8342463840000001,0.7895154459999999,0.5332393639999999,0.545532118,0.32818986,0.066102492,0.018046079,0.0,10
13927,TWICE,FANCY,10,2,10,Dance,winter,female,K_POP,Group,0,2019.12.29,0.556213018,0.5,0.81,0.914915342,0.84276914,0.696853547,0.606112305,0.20242184,0.031568497,0.005642866,0.0,10
13928,엠씨더맥스,사계,10,9,10,Ballad,winter,male,K_POP,Band,1,2019.12.29,0.6834319529999999,0.653846154,0.1,0.305731339,0.78411381,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
13929,"Khalid, Disclosure",Talk,10,10,10,R&B/Soul,winter,male,POP,Solo,1,2019.12.29,0.7307692309999999,0.403846154,0.29,0.7405498229999999,0.0,0.580986671,0.0,0.0,0.0,0.0,0.0,10
13930,박효신,Goodbye,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.7751479290000001,0.46153846200000004,0.42,0.170842204,0.0,0.5379761270000001,0.391818321,0.575030762,0.199911933,0.09348712,0.0,10
13931,"Alan Walker, Sabrina Carpenter, Farruko",On My Way,10,10,10,Electronica,winter,male,POP,Project,1,2019.12.29,0.49704142,0.471153846,0.517,0.781235903,0.0,0.539911547,0.0,0.0,0.0,0.0,0.0,10
13932,"Ed Sheeran, Justin Bieber",I Don`t Care,10,10,10,Pop,winter,male,POP,Project,1,2019.12.29,0.5739644970000001,0.384615385,0.3,0.7987605759999999,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13933,다비치,너에게 못했던 내 마지막 말은,7,10,7,Ballad,winter,female,K_POP,Duet,0,2019.12.29,0.7159763309999999,0.471153846,0.47,0.391818321,0.0,0.5379761270000001,0.114976033,0.18809597399999997,0.028520498999999998,0.022198582999999997,0.0,7
13934,송하예,니 소식,4,6,4,Ballad,winter,female,K_POP,Solo,0,2019.12.29,0.633136095,0.471153846,0.22,1.0,0.8028849370000001,0.5379761270000001,0.883883944,0.0,0.0,0.0,0.0,4
13935,염따,돈 Call Me,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.29,0.414201183,0.259615385,0.18,0.391818321,0.0,0.5332393639999999,0.63454974,0.0,0.0,0.0,0.0,10
13936,"Mena Massoud, Naomi Scott",A Whole New World,10,10,10,Foreign Movie,winter,mixed,OST,Group,1,2019.12.29,0.44378698200000005,0.307692308,0.11,0.0,0.0,0.75830627,0.883149438,0.0,0.0,0.0,0.0,10
13937,Naomi Scott,Speechless,7,10,7,Foreign Movie,winter,female,OST,Solo,1,2019.12.29,0.541420118,0.471153846,0.04,0.0,0.0,0.75830627,0.883149438,0.0,0.0,0.0,0.0,7
13938,먼데이 키즈,사랑이 식었다고 말해도 돼,5,10,5,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.576923077,0.451923077,0.22,0.310952774,0.0,0.5379761270000001,0.513582199,0.0,0.0,0.0,0.0,5
13939,기리보이,아퍼,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.29,0.8579881659999999,0.346153846,0.14,0.35722981,0.0,0.5332393639999999,0.289266783,0.0,0.0,0.0,0.0,10
13940,김나영,솔직하게 말해서 나,9,10,9,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.517751479,0.43269230799999997,0.13,0.07290649,0.0,0.5379761270000001,0.46370753600000003,0.0,0.0,0.0,0.0,10
13941,마크툽,오늘도 빛나는 너에게,2,1,3,Indi,winter,male,K_POP,Solo,1,2019.12.29,0.710059172,0.43269230799999997,0.32,0.874518655,0.846406865,0.6281297929999999,0.0,0.0,0.0,0.0,0.0,3
13942,"창모, Hash Swan, ASH ISLAND, 김효은",BAND,5,3,5,Rap/Hiphop,winter,male,K_POP,Project,1,2019.12.29,0.650887574,0.43269230799999997,0.38,0.688617734,0.8274913220000001,0.5332393639999999,0.640267197,0.0,0.0,0.0,0.0,5
13943,"장혜진, 윤민수",술이 문제야,5,10,6,Ballad,winter,mixed,K_POP,Project,1,2019.12.29,0.653846154,0.423076923,0.25,0.648026356,0.0,0.5379761270000001,0.780055088,0.0,0.0,0.0,0.0,6
13944,황인욱,포장마차,4,10,4,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.615384615,0.423076923,0.18,0.6637726820000001,0.0,0.5379761270000001,0.039505265,0.0,0.0,0.0,0.0,4
13945,"Shawn Mendes, Camila Cabello",Senorita,5,7,6,Pop,winter,mixed,POP,Project,1,2019.12.29,0.48816568,0.41346153799999996,0.385,0.7109047759999999,0.793932038,0.576737494,0.883149438,0.0,0.0,0.0,0.0,6
13946,청하,Snapping,10,10,10,Dance,winter,female,K_POP,Solo,1,2019.12.29,0.553254438,0.33653846200000004,0.3,0.391818321,0.0,0.696853547,0.0,0.268384491,0.047771836,0.013066391,0.0,10
13947,HYNN,시든 꽃에 물을 주듯,3,10,4,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.51183432,0.403846154,0.22,0.0,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,4
13948,디오,괜찮아도 괜찮아,10,10,10,R&B/Soul,winter,male,K_POP,Solo,1,2019.12.29,0.576923077,0.240384615,0.49,0.170842204,0.0,0.580986671,0.523477939,0.0,0.0,0.0,0.0,10
13949,벤,헤어져줘서 고마워,8,10,8,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.674556213,0.403846154,0.54,0.265166517,0.0,0.5379761270000001,0.77587081,0.0,0.0,0.0,0.0,8
13950,윤하,비가 내리는 날에는,10,10,10,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.5502958579999999,0.269230769,0.31,0.361357155,0.0,0.5379761270000001,0.223096973,0.084808905,0.010563626000000001,0.007752801,0.0,10
13951,멜로망스,인사,10,10,10,Ballad,winter,male,K_POP,Duet,1,2019.12.29,0.576923077,0.298076923,0.09,0.10183994699999999,0.0,0.5379761270000001,0.57642255,0.0,0.0,0.0,0.0,10
13952,10cm,나의 어깨에 기대어요,8,10,8,Drama,winter,male,OST,Solo,1,2019.12.29,0.547337278,0.384615385,0.29,0.384595016,0.0,0.646944859,0.442289713,0.0,0.0,0.0,0.0,8
13953,이우,내 안부,10,10,10,Ballad,winter,male,K_POP,Solo,0,2019.12.29,0.606508876,0.278846154,0.38,0.369383223,0.0,0.5379761270000001,0.408888488,0.0,0.0,0.0,0.0,10
13954,태연,그대라는 시,5,10,6,Drama,winter,female,OST,Solo,0,2019.12.29,0.5443786979999999,0.375,0.63,0.31605134,0.0,0.646944859,0.442289713,0.12266558300000001,0.016400081,0.01366874,0.0,6
13955,ITZY,ICY,10,2,10,Dance,winter,female,K_POP,Group,1,2019.12.29,0.48816568,0.365384615,0.07,0.0,0.8360688479999999,0.696853547,0.606112305,0.0,0.0,0.0,0.0,10
13956,비와이,가라사대,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.29,0.316568047,0.22115384600000002,0.09,0.10183994699999999,0.0,0.5332393639999999,0.0,0.0,0.0,0.0,0.0,10
13957,헤이즈,내 맘을 볼 수 있나요,10,10,10,Drama,winter,female,OST,Solo,1,2019.12.29,0.591715976,0.269230769,0.39,0.523477939,0.0,0.646944859,0.442289713,0.0,0.0,0.0,0.0,10
13958,거미,기억해줘요 내 모든 날과 그때를,4,10,5,Drama,winter,female,OST,Solo,1,2019.12.29,0.600591716,0.355769231,0.6,0.752302446,0.0,0.646944859,0.442289713,0.0,0.0,0.022151077,0.0,5
13959,먼데이 키즈,Another Day,10,10,10,Drama,winter,mixed,OST,Project,0,2019.12.29,0.568047337,0.22115384600000002,0.22,0.310952774,0.0,0.646944859,0.442289713,0.0,0.0,0.0,0.0,10
13960,창모,Selfmade Orange,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.29,0.609467456,0.067307692,1.0,0.8342463840000001,0.7797596370000001,0.5332393639999999,0.0,0.0,0.0,0.0,0.0,10
13961,벤,내 목소리 들리니,10,10,10,Drama,winter,female,OST,Solo,0,2019.12.29,0.727810651,0.25,0.54,0.265166517,0.0,0.646944859,0.442289713,0.0,0.0,0.0,0.0,10
13962,폴킴,안녕,2,10,2,Drama,winter,male,OST,Solo,1,2019.12.29,0.588757396,0.346153846,0.37,0.38823676700000004,0.0,0.646944859,0.442289713,0.0,0.0,0.0,0.0,2
13963,펀치,Done For Me,10,10,10,Drama,winter,female,OST,Solo,0,2019.12.29,0.609467456,0.240384615,0.39,0.46624182299999994,0.0,0.646944859,0.442289713,0.0,0.0,0.0,0.0,10
13964,닐로,벗,8,10,8,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.7218934909999999,0.269230769,0.47,1.0,0.0,0.5379761270000001,0.6765511129999999,0.0,0.0,0.0,0.0,8
13965,선미,날라리,10,10,10,Dance,winter,female,K_POP,Solo,1,2019.12.29,0.440828402,0.182692308,0.12,0.150190483,0.0,0.696853547,0.087855801,0.70857757,0.338383838,0.035226366,0.0,10
13966,스윙스,담아,10,10,10,Rap/Hiphop,winter,male,K_POP,Project,1,2019.12.29,0.7159763309999999,0.182692308,0.32,0.170842204,0.0,0.5332393639999999,0.114976033,0.0,0.0,0.0,0.0,10
13967,에이치코드,꿈속에 너,7,4,7,Ballad,winter,male,K_POP,Group,1,2019.12.29,0.6686390529999999,0.326923077,0.0,0.853637117,0.8181093159999999,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,7
13968,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,2,5,2,Drama,winter,male,OST,Solo,1,2019.12.29,0.423076923,0.33653846200000004,0.2,0.223096973,0.8129086190000001,0.646944859,0.391818321,0.0,0.0,0.0,0.0,2
13969,크러쉬,나빠,10,10,10,R&B/Soul,winter,male,K_POP,Solo,1,2019.12.29,0.49704142,0.173076923,0.52,0.42774203200000005,0.0,0.580986671,0.0,0.0,0.0,0.0,0.0,10
13970,Pink Sweat$,Honesty,10,10,10,R&B/Soul,winter,male,POP,Solo,1,2019.12.29,0.48224852100000004,0.134615385,0.0,0.0,0.0,0.580986671,0.8885984859999999,0.0,0.0,0.0,0.0,10
13971,Post Malone,Circles,10,7,10,Rap/Hiphop,winter,male,POP,Solo,1,2019.12.29,0.5591715979999999,0.192307692,0.57,0.9976271840000001,0.795651309,0.5332393639999999,0.0,0.0,0.0,0.0,0.0,10
13972,V.O.S,다시 만날까 봐,4,10,5,Ballad,winter,male,K_POP,Group,1,2019.12.29,0.553254438,0.317307692,0.0,0.473671547,0.0,0.5379761270000001,0.0,0.0,0.0,0.022843297999999998,0.0,5
13973,케이시,가을밤 떠난 너,6,10,6,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.674556213,0.317307692,0.35,0.38823676700000004,0.0,0.5379761270000001,0.505326759,0.0,0.0,0.0,0.0,6
13974,휘인,헤어지자,7,10,7,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.671597633,0.317307692,0.57,0.13907629999999999,0.0,0.5379761270000001,0.76850424,0.0,0.0,0.0,0.0,7
13975,볼빨간사춘기,워커홀릭,5,10,5,Indi,winter,female,K_POP,Solo,1,2019.12.29,0.48816568,0.307692308,0.14,0.223096973,0.0,0.6281297929999999,0.39880857399999997,0.0,0.0,0.0,0.0,5
13976,전상근,사랑이란 멜로는 없어,2,7,3,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.7366863909999999,0.307692308,0.63,0.832394415,0.799613523,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,3
13977,펀치,가끔 이러다,10,10,10,R&B/Soul,winter,female,K_POP,Solo,0,2019.12.29,0.576923077,0.16346153800000002,0.39,0.46624182299999994,0.0,0.580986671,0.442289713,0.0,0.0,0.0,0.0,10
13978,Maroon 5,Memories,10,3,10,Pop,winter,male,POP,Band,1,2019.12.29,0.48520710100000003,0.288461538,0.33,0.658650007,0.8288214159999999,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13979,TWICE,Feel Special,6,1,6,Dance,winter,female,K_POP,Group,1,2019.12.29,0.535502959,0.288461538,0.81,0.914915342,0.8599721309999999,0.696853547,0.606112305,0.20242184,0.031568497,0.005642866,0.0,6
13980,악동뮤지션,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",1,4,2,Ballad,winter,mixed,K_POP,Duet,1,2019.12.29,0.781065089,0.288461538,0.23,0.271447509,0.823148367,0.5379761270000001,0.45057145,0.43073065899999996,0.108098529,0.027511406000000002,0.0,2
13981,임재현,조금 취했어,2,10,2,Indi,winter,male,K_POP,Solo,1,2019.12.29,0.686390533,0.288461538,0.35,0.639135711,0.0,0.6281297929999999,0.773443008,0.0,0.0,0.0,0.0,2
13982,지코,천둥벌거숭이,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.29,0.6686390529999999,0.201923077,0.15,0.53842725,0.0,0.5332393639999999,0.0,0.313068803,0.061096577,0.018312113,0.0,10
13983,첸,우리 어떻게 할까요,8,10,8,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.576923077,0.182692308,0.01,0.020651721,0.0,0.5379761270000001,0.523477939,0.0,0.0,0.0,0.0,8
13984,이우,이별행동,9,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.582840237,0.201923077,0.38,0.369383223,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
13985,장덕철,있어줘요,3,10,4,Indi,winter,male,K_POP,Group,1,2019.12.29,0.562130178,0.269230769,0.09,0.7355189059999999,0.0,0.6281297929999999,0.6765511129999999,0.0,0.0,0.0,0.0,4
13986,지코,사람,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.29,0.627218935,0.144230769,0.15,0.53842725,0.0,0.5332393639999999,0.0,0.313068803,0.061096577,0.018312113,0.0,10
13987,폴킴,허전해,6,10,7,R&B/Soul,winter,male,K_POP,Solo,0,2019.12.29,0.612426036,0.269230769,0.37,0.38823676700000004,0.0,0.580986671,0.517594888,0.0,0.0,0.0,0.0,7
13988,Kiana Lede,EX,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.29,0.452662722,0.23076923100000002,0.88,0.897386352,0.0,0.576737494,0.7764735340000001,0.0,0.0,0.0,0.0,10
13989,기리보이,호랑이소굴,10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.29,0.514792899,0.115384615,0.14,0.35722981,0.0,0.5332393639999999,0.289266783,0.0,0.0,0.0,0.0,10
13990,송하예,새 사랑,3,5,3,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.568047337,0.269230769,0.22,1.0,0.811119045,0.5379761270000001,0.883883944,0.0,0.0,0.0,0.0,3
13991,헤이즈,떨어지는 낙엽까지도,10,10,10,R&B/Soul,winter,female,K_POP,Solo,1,2019.12.29,0.5236686389999999,0.16346153800000002,0.39,0.523477939,0.0,0.580986671,0.056848844,0.0,0.0,0.0,0.0,10
13992,MC몽,인기,3,10,3,Rap/Hiphop,winter,male,K_POP,Solo,1,2019.12.29,0.639053254,0.25,0.21,0.127361065,0.0,0.5332393639999999,0.430730756,0.114981184,0.015151515,0.019016854,0.0,3
13993,(여자)아이들,LION,6,1,7,All,winter,female,K_POP,Group,1,2019.12.29,0.547337278,0.240384615,0.59,0.384595016,0.861434535,0.565257715,0.114976033,0.0,0.0,0.0,0.0,6
13994,MC몽,샤넬,8,10,8,Rap/Hiphop,winter,male,K_POP,Solo,0,2019.12.29,0.636094675,0.153846154,0.21,0.127361065,0.0,0.5332393639999999,0.430730756,0.114981184,0.015151515,0.019016854,0.0,8
13995,아이유,Love poem,1,3,1,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.686390533,0.240384615,0.77,0.529205473,0.830757497,0.5379761270000001,0.258698005,0.0,0.0,0.0,0.0,1
13996,태연,불티,4,10,4,Dance,winter,female,K_POP,Solo,1,2019.12.29,0.568047337,0.240384615,0.63,0.31605134,0.0,0.696853547,0.523477939,0.12266558300000001,0.016400081,0.01366874,0.0,4
13997,허각,이별은 늘 그렇게,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.647928994,0.115384615,0.4,0.039505265,0.0,0.5379761270000001,0.0,0.163160897,0.023569023999999997,0.024022638,0.0,10
13998,Dua Lipa,Don`t Start Now,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.29,0.464497041,0.22115384600000002,0.25,0.599403439,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
13999,노을,늦은 밤 너의 집 앞 골목길에서,1,2,1,Ballad,winter,male,K_POP,Group,1,2019.12.29,0.562130178,0.23076923100000002,0.67,0.770987695,0.841639015,0.5379761270000001,0.415357,0.081580448,0.01010101,0.041456356,0.0,1
14000,자이언티,5월의 밤,10,10,10,Ballad,winter,male,K_POP,Solo,1,2019.12.29,0.50591716,0.096153846,0.22,0.258698005,0.0,0.5379761270000001,0.750274234,0.0,0.0,0.0,0.0,10
14001,Selena Gomez,Lose You To Love Me,10,10,10,Pop,winter,female,POP,Solo,1,2019.12.29,0.535502959,0.153846154,0.47,0.73696827,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0,10
14002,마마무,HIP,1,1,1,Dance,winter,female,K_POP,Group,1,2019.12.29,0.5,0.22115384600000002,0.34,0.65233852,0.907546574,0.696853547,0.76850424,0.376394981,0.083965604,0.02473719,0.0,1
14003,바이브,이 번호로 전화해줘,2,10,3,Ballad,winter,male,K_POP,Group,1,2019.12.29,0.49408284,0.22115384600000002,0.49,1.0,0.0,0.5379761270000001,0.77587081,0.621712368,0.241106719,0.034059288,0.0,3
14004,송이한,안녕이라는 말,10,10,10,Indi,winter,male,K_POP,Solo,1,2019.12.29,0.571005917,0.067307692,0.0,0.656566538,0.0,0.6281297929999999,0.0,0.0,0.0,0.0,0.0,10
14005,펀치,영화 속에 나오는 주인공처럼,8,10,8,Drama,winter,female,OST,Solo,1,2019.12.29,0.618343195,0.240384615,0.39,0.46624182299999994,0.0,0.646944859,0.623862031,0.0,0.0,0.0,0.0,8
14006,"Idina Menzel, AURORA",Into the Unknown,2,4,1,Ani/Game,winter,female,OST,Project,1,2019.12.29,0.5,0.21153846199999998,0.485,0.660713632,0.817627202,0.352073459,0.0,0.0,0.0,0.0,0.0,1
14007,"Idina Menzel, Evan Rachel Wood",Show Yourself,3,10,3,Ani/Game,winter,female,OST,Project,1,2019.12.29,0.695266272,0.192307692,0.385,0.603453633,0.0,0.352073459,0.0,0.0,0.0,0.0,0.0,3
14008,Ruel,Painkiller,10,5,10,Pop,winter,male,POP,Solo,1,2019.12.29,0.556213018,0.201923077,0.83,0.751628482,0.8159885809999999,0.576737494,0.0,0.0,0.0,0.0,0.0,10
14009,신예영,우리 왜 헤어져야 해,9,10,10,Ballad,winter,female,K_POP,Solo,1,2019.12.29,0.653846154,0.21153846199999998,0.0,0.835625046,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0,10
14010,아이유,Blueming,1,1,1,Rock,winter,female,K_POP,Solo,1,2019.12.29,0.565088757,0.21153846199999998,0.77,0.529205473,0.9009846359999999,0.640332925,0.258698005,0.0,0.0,0.0,0.0,1
14011,아이유,unlucky,6,10,6,Ballad,winter,female,K_POP,Solo,0,2019.12.29,0.606508876,0.201923077,0.77,0.529205473,0.0,0.5379761270000001,0.258698005,0.0,0.0,0.0,0.0,6
